frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
0,195.13307189941406,216.63282775878906,39,38,0.28277864078827797,0.1637205933209563,0.006332913571022725,-0.21554348352231076,0.19174333530921375,0.12632029677475373
34,198.89260864257812,215.94680786132812,39,38,0.3079934255544064,0.551191779246557,0.055693882942099315,-0.7758783879658688,-0.8717858381280782,0.42580143403931064
68,199.90003967285156,216.5164031982422,42,40,0.3567180170857858,0.8119532156300123,0.13904065138678579,0.009779110186879103,0.6495601605093498,1.455189305734773
103,200.78256225585938,217.34742736816406,43,42,0.10578432157008297,0.5167810078675218,0.05816817783156458,-0.024240770601705767,1.121632516531068,0.44494327454668126
137,202.18077087402344,217.2237548828125,44,41,0.24822296080155248,0.6340978423459036,0.06961718426185048,-0.48685652802441076,0.7066373538202086,1.0548806265898987
171,201.97265625,217.07904052734375,40,40,0.33239651484810767,0.2020332977493084,0.008522785872936645,-0.2989351698476658,0.1687993121574768,0.2255250262730495
206,203.8274383544922,217.00827026367188,43,40,0.21423354942299563,0.7315449755289005,0.10483762710448619,0.6552810761121864,-0.4935556575275897,1.310237521939205
240,198.82606506347656,218.1057891845703,46,44,0.22096617600167592,0.12248919935738449,0.0024360170337426323,0.10993772251070065,-0.19725359863916456,0.15444313565393078
274,191.65994262695312,217.7566375732422,44,42,0.19906186386925862,0.6454949842357925,0.05876213031810218,0.9774019340255667,-0.1216177023713889,0.6377866471082402
309,188.81446838378906,218.10581970214844,43,43,0.4505758152605322,0.6399958972098513,0.07586790979269409,0.5204427366732931,-0.10572617016021,1.1994278031844834
343,182.35604858398438,218.3551483154297,46,44,1.1728921404195045,0.3520528644211055,0.027570285749532242,-0.13053022281063384,0.09009249649689186,0.7266237955700865
377,182.56155395507812,218.01573181152344,43,42,0.22830517296730818,0.6825455226331084,0.07876711282511073,0.08889325767727425,-1.2675674848671803,0.35512843780679065
412,182.59140014648438,216.5413818359375,43,41,0.396641423627949,0.4863065428280956,0.059521755290328104,-0.6336686326848562,0.14244757728258506,0.895793612342436
446,184.18838500976562,216.9451446533203,45,43,0.24342962264607934,0.6465831632434417,0.07283028928296331,0.6348541848588137,-0.6471009504800234,0.7466751884114606
481,180.14837646484375,217.27880859375,44,41,0.4402786210718068,0.6402183636334362,0.08301215997341105,-0.9210456254178511,0.058670086512567735,1.1540172231199408
515,180.56593322753906,217.91262817382812,43,42,0.19220719353732743,0.31736370003649833,0.018886179256837665,-0.47662006657573436,0.12305894819579392,0.5083343913795044
549,186.8742218017578,218.4585418701172,48,43,0.18691701900077023,0.5649776649025037,0.0448985492049323,0.2375973893125703,-0.2862996854609675,1.1832693101364284
584,185.07308959960938,218.29922485351562,45,44,0.15929905284708942,0.4549476874793928,0.03632179128533719,-0.279455603908827,0.6237665817964063,0.7183367450932011
618,180.5884552001953,218.62841796875,49,47,0.4371652717719359,0.5435617754433988,0.05935627397547505,0.2316913207260922,-0.3198497269804056,1.135939815418625
652,183.3040771484375,217.88723754882812,43,41,0.3513512345158728,0.4946291277000531,0.04618531321353414,-0.38321080346564845,-0.7883236776883472,0.709221956077042
687,185.0299530029297,218.22076416015625,49,44,0.32076022434370044,0.26126884042013976,0.012049319861625163,-0.15191655533005757,-0.0960678363962175,0.5015462725568325
721,178.83421325683594,219.214599609375,45,44,0.4472583827790749,0.17651588645763164,0.00682346907493625,0.08217686984156541,0.33284166185373426,0.22409519215432905
755,174.33389282226562,218.94210815429688,45,41,0.46042465820417483,0.2884123764308139,0.012955378534038053,-0.04051242900307052,0.4813557712768769,0.416875095014026
790,192.0375518798828,219.17005920410156,44,42,0.45279678644096805,0.2786347504148422,0.016235430203119017,-0.2909787306743597,0.4125475738781957,0.23445597551560426
824,193.31031799316406,219.07162475585938,45,43,0.2502542362320802,0.5473358180255957,0.06270543453222333,0.1325472029164491,0.8578253052667963,0.9773863820076543
858,190.37705993652344,217.9796905517578,43,43,0.5536352990871896,0.36393517730478187,0.01917517583887607,0.4783529792449308,0.17522841512789625,0.6914900001643377
893,192.51124572753906,218.26051330566406,47,43,0.21769024149860908,0.4217521825888427,0.027065822540295326,-0.09344852578658143,-0.7301224008322897,0.3924115536039219
