particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
33,7.508322299423764,1.0797718298801313,0.2343771802067228,0.04609603774294814,0.052999452180143014,0.29559860138457805,0.9583333333333334,121.81826366797301,120
28,8.42459143470132,1.2115404942243968,0.12824558218474544,0.03697319591010928,0.03925085236040471,0.29849811770538004,1.0,60.20689880914003,120
16,8.634080970588059,1.2416671843802687,0.19673067077283896,0.02957260875496106,0.037129142108470625,0.23772897297943618,0.9583333333333334,344.1006108621491,120
24,9.649751747654879,1.387730798830248,0.008978601390156183,0.011184834314523091,0.05905101642414358,0.21051692804128166,0.7708333333333334,168.80401730290828,120
3,9.68671284444057,1.3930461741589983,0.006676768044096628,0.008975255766742407,0.010112882298527151,0.11452195187680841,0.9583333333333334,106.61377719831391,120
181,9.90970376044161,1.425114497789108,0.07951571780498654,0.024128187834437754,0.043635251134688184,0.29261530875315167,0.875,228.14116850581973,49
20,10.1554762455748,1.4604590388761118,0.19942587326312963,0.06900541783663189,0.09296109734747358,0.32372678085280426,0.9375,80.42667171724824,120
9,10.167389092825113,1.4621722254391794,0.004634444193549582,0.010641392439370127,0.02251037098862647,0.186929963148511,0.875,113.61427104936948,120
19,11.26821300546873,1.620481712316458,0.15114600632896663,0.05815789786528234,0.07559849309408216,0.3249250101654204,0.9583333333333334,251.2020140585929,120
15,11.388412761093534,1.637767639172861,0.20175160489310445,0.03185122922318929,0.04055125527152624,0.25299475322112175,0.9479166666666667,102.97867268717556,120
26,11.608987919919747,1.6694885527636587,0.1790871723460793,0.043008949508025474,0.05570498321349136,0.26270946120078076,0.9375,106.61377719831391,120
6,11.642024935025955,1.6742396059060825,0.004454635922857289,0.00748957618660065,0.008438633067041516,0.12267849872652248,0.9791666666666666,171.45235720981822,120
1,11.855341340790511,1.7049166382190835,0.07999463287492782,0.052778154389097,0.06837755286386932,0.3021151462267651,0.9375,121.84863419933745,120
10,12.456820306638061,1.7914153282976195,0.08921153086602822,0.04166154631854785,0.05194321668541714,0.26561413315576643,0.9375,163.95175853060908,120
2,13.003189439106205,1.8699886732378632,0.004829221538373063,0.012054054772485218,0.01212037247174029,0.17306330305045722,1.0,92.20261391199453,120
4,13.011065168195683,1.8711212818382212,0.1837267726970776,0.03145216709932979,0.04072171012370231,0.21345444167366562,0.9375,193.22068500433187,120
0,13.063376225968529,1.8786441350565342,0.08181734972323454,0.008034807377476822,0.03346390863444365,0.18393898641341355,0.8333333333333334,416.58497739204574,120
5,18.205271076488096,2.618100033509753,0.19748558909718708,0.05209971230718737,0.08089341286196039,0.3331663511435043,0.9166666666666666,30.765558473176423,120
