particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,1298.24755859375,1199.7281494140625,1298.24755859375,1199.7281494140625,17.038706,12.0,1,28.8072
1,0,730.7777709960938,299.3855895996094,730.7777709960938,299.3855895996094,10.205804,12.0,1,15.525746
2,0,270.8479309082031,1129.0799560546875,270.8479309082031,1129.0799560546875,9.827395,20.0,-1,29.322477
3,0,823.8717651367188,1128.2601318359375,823.8717651367188,1128.2601318359375,8.763451,14.0,-1,13.16882
4,0,93.85893249511719,854.0692749023438,93.85893249511719,854.0692749023438,8.404084,12.0,-1,31.10678
5,0,1550.4110107421875,1084.4296875,1550.4110107421875,1084.4296875,8.131608,12.0,1,36.9767
6,0,1537.364501953125,1061.8526611328125,1537.364501953125,1061.8526611328125,7.904158,16.0,1,43.69802
8,0,689.832763671875,883.323486328125,689.832763671875,883.323486328125,5.1582212,16.0,-1,27.792137
9,0,1366.19775390625,523.979736328125,1366.19775390625,523.979736328125,4.4085746,10.0,-1,32.581043
10,0,1572.5390625,1068.6055908203125,1572.5390625,1068.6055908203125,4.40607,18.0,1,43.4728
11,0,783.5707397460938,232.56182861328125,783.5707397460938,232.56182861328125,4.384852,12.0,-1,8.271102
12,0,1425.395751953125,602.4009399414062,1425.395751953125,602.4009399414062,4.114805,8.0,1,39.830482
13,0,422.974853515625,1039.8701171875,422.974853515625,1039.8701171875,4.024969,12.0,-1,34.01534
14,0,1350.92626953125,1145.5086669921875,1350.92626953125,1145.5086669921875,3.9523973,20.0,-1,21.259275
15,0,1431.213134765625,619.6981201171875,1431.213134765625,619.6981201171875,3.4127262,10.0,1,36.49471
16,0,364.30450439453125,218.41415405273438,364.30450439453125,218.41415405273438,3.0015175,12.0,-1,3.5604615
17,0,31.980167388916016,128.90798950195312,31.980167388916016,128.90798950195312,2.86263,14.0,-1,9.203684
18,0,1570.68701171875,1044.2869873046875,1570.68701171875,1044.2869873046875,2.5243375,10.0,-1,43.542496
19,0,207.51101684570312,1152.317626953125,207.51101684570312,1152.317626953125,2.4564939,22.0,-1,56.394505
20,0,1217.2403564453125,1111.525146484375,1217.2403564453125,1111.525146484375,2.4484851,8.0,-1,23.128984
21,0,1144.680419921875,466.65008544921875,1144.680419921875,466.65008544921875,2.3319614,24.0,-1,15.487789
23,0,354.66326904296875,524.3333740234375,354.66326904296875,524.3333740234375,2.2368596,20.0,-1,37.353977
24,0,1055.1309814453125,712.3896484375,1055.1309814453125,712.3896484375,1.996827,10.0,-1,6.095702
25,0,294.28350830078125,194.33987426757812,294.28350830078125,194.33987426757812,1.8043367,12.0,1,44.799747
26,0,740.9749145507812,464.8778381347656,740.9749145507812,464.8778381347656,1.798306,10.0,-1,8.762735
27,0,643.8067016601562,381.28973388671875,643.8067016601562,381.28973388671875,1.7657739,8.0,-1,28.56353
28,0,357.9515686035156,346.71026611328125,357.9515686035156,346.71026611328125,1.5778137,8.0,-1,34.020317
29,0,1449.75927734375,1196.1993408203125,1449.75927734375,1196.1993408203125,1.280857,6.0,1,9.857952
30,0,1549.979736328125,750.0534057617188,1549.979736328125,750.0534057617188,1.2346677,28.0,-1,5.8690505
31,0,553.5867309570312,191.58380126953125,553.5867309570312,191.58380126953125,1.1324902,6.0,1,6.2111335
33,0,306.3383483886719,235.10244750976562,306.3383483886719,235.10244750976562,1.0754024,6.0,1,10.376007
34,0,1541.9312744140625,1021.5985717773438,1541.9312744140625,1021.5985717773438,1.0117296,26.0,1,14.043842
35,0,356.0694580078125,537.95361328125,356.0694580078125,537.95361328125,0.9821431,26.0,-1,33.39426
36,0,1311.0711669921875,1189.736083984375,1311.0711669921875,1189.736083984375,0.96254295,12.0,-1,0.004798889
39,0,187.546630859375,1164.8504638671875,187.546630859375,1164.8504638671875,0.81452775,14.0,-1,27.166426
40,0,1533.792724609375,1079.216064453125,1533.792724609375,1079.216064453125,0.7856745,8.0,1,24.875582
43,0,1166.180419921875,433.8079528808594,1166.180419921875,433.8079528808594,0.6749417,10.0,-1,10.722779
44,0,614.9880981445312,924.7235107421875,614.9880981445312,924.7235107421875,0.66988117,28.0,-1,2.6448796
45,0,585.48095703125,461.6514587402344,585.48095703125,461.6514587402344,0.60660356,8.0,1,3.9209216
