frame,dx,dy
0,0.0,0.0
1,0.1063232421875,0.1262969970703125
2,0.271820068359375,-0.0034027099609375
3,1.022674560546875,-0.5877532958984375
4,1.22100830078125,-1.3658332824707031
5,1.2415771484375,-2.0606307983398438
6,1.6437568664550781,-2.44036865234375
7,1.7645454406738281,-3.05853271484375
8,1.9943580627441406,-3.549560546875
9,2.1801490783691406,-4.00213623046875
10,2.2640113830566406,-4.31280517578125
11,2.4734230041503906,-4.2724609375
12,2.6628036499023438,-4.568115234375
13,2.9241514205932617,-4.804515838623047
14,2.9391660690307617,-5.611351013183594
15,3.254794120788574,-6.463035583496094
16,3.243044853210449,-6.803123474121094
17,3.906283378601074,-6.610267639160156
18,3.999423027038574,-6.713996887207031
19,4.449770927429199,-7.293678283691406
20,4.418520927429199,-7.4076385498046875
21,4.824587821960449,-7.7511138916015625
22,5.186312675476074,-7.9093475341796875
23,5.351351737976074,-7.8120574951171875
24,5.56731653213501,-8.155288696289062
25,5.99120569229126,-8.704368591308594
26,6.308655261993408,-9.795511245727539
27,6.818461894989014,-9.959054946899414
28,7.013286113739014,-9.851076126098633
29,7.560611248016357,-9.78026008605957
30,7.816684246063232,-10.178224563598633
31,7.594058513641357,-10.580385208129883
32,7.671760082244873,-10.899541854858398
33,8.060882091522217,-10.939565658569336
34,7.796355724334717,-11.098028182983398
35,7.832498073577881,-11.558416366577148
36,8.06052541732788,-12.306638717651367
37,8.659432888031006,-12.189748764038086
38,8.840985774993896,-12.442281723022461
39,9.417584896087646,-13.081575393676758
40,9.841840267181396,-13.680788040161133
41,9.654019832611084,-13.914339065551758
42,9.951886653900146,-13.973920822143555
43,10.097089290618896,-14.173585891723633
44,10.483999729156494,-14.147523880004883
45,10.68147325515747,-14.631349563598633
46,10.954330921173096,-15.220293045043945
47,10.64003038406372,-15.194406509399414
48,10.960707187652588,-15.731195449829102
49,11.146650791168213,-16.063478469848633
50,10.961631298065186,-16.605924606323242
51,11.30583906173706,-17.223295211791992
52,11.62297773361206,-17.977994918823242
53,11.891440868377686,-18.686185836791992
54,11.88616132736206,-19.090238571166992
55,12.172812938690186,-19.823163986206055
56,12.530417919158936,-20.436262130737305
57,12.85167646408081,-20.759023666381836
58,13.042808055877686,-21.19590187072754
59,13.299705028533936,-21.62266731262207
60,13.668601512908936,-21.970521926879883
61,14.543342113494873,-21.894651412963867
62,14.594703197479248,-23.028730392456055
63,14.649756908416748,-23.313276290893555
