particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,r2_msd,fit_npts,v_dx_um_s,v_dy_um_s,v_drift_um_s,v_drift_se,drift_z,drift_flag,lin_flag
9,1500,0.3378787776142167,0.003399162976133407,-0.18838875732636645,1.1306850107639528,0.997174136473736,30,-0.06487209059800438,0.012831983294114927,0.06612902489690992,0.06473552822584208,1.0215259952186744,False,False
10,1500,0.3104938599187124,0.0007887399336560546,-0.05390868810442884,1.063137423099674,0.9998193486568719,30,-0.06161937081289426,-0.09811217726221226,0.11585743906417371,0.062056709972203514,1.8669607060391804,False,False
3,1500,0.2793976729119585,0.003395796016099255,-0.15536242447844684,1.1278833077510775,0.9958808932109442,30,0.09278133199259447,-0.1138653155227491,0.1468798340325017,0.05886723415753164,2.4951033649626546,True,False
8,1500,0.1130561218050803,0.0011955490499630953,-0.045660602687969905,1.070311374505825,0.9968786178515926,30,0.14373231512830215,-0.0778632952856119,0.1634676456210095,0.0374463317683941,4.3653847493543125,True,False
13,1500,0.346871421395987,0.0009952291010742488,-0.11430800113841147,1.108643279927026,0.9997695551366578,30,-0.1330807053384225,0.00950334811436269,0.1334195928593503,0.06559133931847905,2.0341038046430313,True,False
12,1500,0.2681323426141976,0.001351460095741056,-0.06470814322025212,1.0770515607461941,0.9992891838823675,30,0.1614721472177036,-0.023276593379702146,0.1631412091608363,0.05766825898752168,2.8289601944830163,True,False
11,1500,0.1286268387127541,0.0016781749287074345,-0.08052948378695693,1.1372341623378606,0.9952564411443056,30,0.1626363490015772,-0.08044844385025819,0.18144567819182403,0.0399418371777819,4.542747430074529,True,False
26,1500,0.18510417429679177,0.001881799673477535,0.06756365554089862,0.9848561126788804,0.9971145242681307,30,0.043040962515744005,-0.07863707676083843,0.08964549233381273,0.047914873429320465,1.8709324666389733,False,False
16,1498,0.4992564598746315,0.004055347846135247,-0.2529418827892608,1.1327739896482913,0.9981559814634856,30,0.1367059279109779,-0.033946979113584866,0.1408577584549025,0.07869082262269293,1.7900150711384457,False,False
40,1467,0.07832097903567678,0.00021183813950161276,0.008786588572712164,1.0056955430303807,0.9997952041403446,30,0.012583334094441428,-0.022206100273437956,0.025523541805288572,0.031516292612256164,0.809852291933693,False,False
260,1394,0.05628941070246106,0.0002753308578981858,0.00653958590812588,1.0165547766851215,0.9993305416484127,30,0.018634558765113045,-0.029056794578281777,0.034518749854751646,0.02727277676304429,1.265685197904965,False,False
378,1338,0.4182432706460723,0.005438883863664926,-0.2926764122088757,1.149659671960565,0.9952873178626641,30,-0.2111387934995176,0.05032723678163549,0.21705395845850578,0.07614881466270669,2.8503918205414474,True,False
390,1336,0.26624360506777756,0.003173075214617344,-0.16642594124573235,1.1399937503649402,0.9960387102365714,30,0.222029133651737,-0.1144180309350115,0.24977674430015726,0.060892249068082376,4.101946440192856,True,False
393,1332,0.7138545698667251,0.011215459324028948,-0.6109578403930276,1.1909391099353146,0.9931359352923738,30,-0.3892358687876665,0.31079861521022495,0.4980967182862009,0.09974474229458868,4.993714022691133,True,False
119,1279,0.07057721608787698,0.0005117179137086258,-0.006524441777934069,0.9451453621300786,0.9985302230249055,30,0.10884325183249197,-0.08337807430805624,0.13710855824780235,0.03203022909448264,4.28059873825317,True,False
14,1202,0.07820801908131986,0.0014305414706968058,-0.05724778238987492,1.074830363235228,0.9907187441640488,30,0.1008438909269647,-0.10767661102129128,0.1475253974687749,0.03479502834173531,4.239841279043414,True,False
724,1147,0.3865892146750325,0.001360342985792274,-0.09286313444590183,1.0735159430448133,0.9996534189101591,30,0.21842261565623533,0.014561497339040348,0.21890746043674797,0.07919460797944283,2.7641712740540556,True,False
0,1146,0.14367906432198374,0.002912338136582388,-0.1263781212171899,1.13561716634728,0.9886266874662443,30,0.09792934890626769,-0.03297855737894816,0.1033331632342787,0.04830110402125294,2.1393540650501723,True,False
803,1112,0.3092142769256754,0.0018763718799992893,-0.13032190930759416,1.11443057005352,0.9989700189325894,30,0.18479831916711853,-0.1781770928239154,0.25670507430546513,0.07186960237384651,3.5718170941054295,True,False
5,1077,0.21924717128401267,0.0007902265337915657,-0.029905923656318157,1.07217101802984,0.9996363904279632,30,-0.029600116129538813,0.008449728316279166,0.030782540237951673,0.06146378944462957,0.5008239894756654,False,False
1168,943,0.26675392113424323,0.001343021774824394,-0.10521146025020162,1.1076064382535076,0.9992907580971712,30,0.15425073389447458,-0.09327941320115059,0.18026185906656736,0.07183841926537074,2.5092681730743687,True,False
2,941,0.21702009641327336,0.0011529992722816077,-0.06528851124897847,1.0784774317623138,0.9992102800905441,30,0.1709787741361651,-0.012356133613135282,0.17142466346174173,0.06551626103589059,2.6165208568271816,True,False
1229,921,0.06958356053185012,0.0002592877213787794,0.0026196092756016302,0.9742439352865863,0.9996113668661141,30,0.054487297460840155,-0.06337545083645967,0.08357818706642657,0.03719722773593042,2.2468929044863946,False,False
907,887,0.16806018145481524,0.0008493585527194863,-0.06766296674904856,1.1045277987222248,0.9992853391040029,30,0.04688687652893503,0.029625225552251628,0.055461997616939304,0.05898713473420593,0.9402388820350273,False,False
1314,884,0.18307151848427147,0.0012113914262042893,-0.08671869049085082,1.1110836787754235,0.9987755153588826,30,0.1594103893247331,-0.042380373681086096,0.1649477744560728,0.06205078995106795,2.658270339284116,True,False
1365,865,0.4770937216230514,0.004733643557743122,-0.27464959910143794,1.1392237341510603,0.9972511800606013,30,-0.19966448663113495,0.21057411054891878,0.29018505002005696,0.10114754757828975,2.8689281842987766,True,False
102,829,0.08375922343380049,0.0007357620741362292,0.02980271332408466,0.9038552552146549,0.9978440919564873,30,0.07286431489043495,-0.09012355468672839,0.1158941909408068,0.043315200621919445,2.6756009270833,True,False
21,824,0.1944778341179904,0.002238095047138389,0.04055841656113241,0.9807021361199737,0.9963054006473574,30,0.1702236482577043,-0.09743680836564295,0.19613776293882235,0.06628239497225803,2.9591230525226835,True,False
36,817,0.07308247711807682,0.0006368212250396088,-0.029401673982842404,1.0478306120086283,0.9978784941408938,30,0.08536943796582604,-0.09148102846879247,0.12512681370637166,0.04065685456462604,3.0776314362311656,True,False
19,804,0.40620801317783384,0.005711564515933621,-0.29103992715312527,1.1377205655516116,0.9944947918359968,30,0.10135597412516394,-0.06664683162285157,0.12130471407256038,0.09697940738009092,1.250829607538551,False,False
4,737,0.35941979167944604,0.005439256851144161,-0.2547840194256929,1.130279133152103,0.9936282734292433,30,-0.2789314733811026,-0.08021368186090673,0.29023611353557555,0.09528513250645189,3.0459748116100194,True,False
1639,716,0.5851602784773225,0.002676801450476201,-0.2761241795649741,1.1507976638682589,0.9994144199334098,30,-0.2546003831657529,-0.08038665922364084,0.26698945688788156,0.12318019761434934,2.167470600459402,True,False
31,713,0.2783136978678138,0.003948920925168569,-0.23268965876164951,1.1811250702231721,0.9943946270723463,30,-0.11915940276742248,-0.014694739189244525,0.12006206156704428,0.08524920730758016,1.4083657239633787,False,False
355,686,0.15384524543218475,0.002258847086799347,-0.11480535956855459,1.1174350741608532,0.9940000182383089,30,0.15115815222903073,-0.07494708454035802,0.1687182635827977,0.0644310907997651,2.618584622556364,True,False
1701,678,0.05066670957374525,0.0004655329715705131,0.026049679282150007,0.9412418725951416,0.9976417592487805,30,0.009418545869888587,-0.08568518865967177,0.08620127935214615,0.037274305376367056,2.3126193360748757,False,False
1725,673,0.6910778606280025,0.01165327781705819,-0.6642840512973683,1.2319546121738538,0.9921012878909576,30,-0.13060275956844966,0.09229524184263803,0.15992339564205518,0.13827444019307425,1.1565651281520448,False,False
1739,672,0.9638374687279793,0.024166800450160775,-1.354081231509584,1.3741799133395527,0.9827014253983036,30,-0.5543204788630018,0.6512992145668519,0.8552554356344693,0.1634194324644118,5.233498995419166,True,False
1734,671,0.07154052657243182,0.00040260830967408715,0.009109160889605368,1.0052255842781757,0.9991139988632018,30,0.016215502398264265,-0.1298963271104129,0.13090453893889054,0.04452232765995379,2.9401998012928328,True,False
1742,652,0.052926128469780204,0.0002912113176263688,0.005317901978326091,0.9639768290001959,0.9991530333928046,30,0.04919614794448726,-0.1023727015702559,0.11358006426908092,0.038294540133535705,2.9659597392479293,True,False
644,640,0.08124358474417544,0.0003166659679442811,0.0161049421959254,0.9228819120074424,0.999574795397037,30,0.026615200828323714,0.04361853674051751,0.051097413462091006,0.047339933763468026,1.0793723057872677,False,False
42,616,0.1518784799677442,0.003356256685390928,-0.164146384280338,1.2095600328577647,0.9865110594076949,30,0.23826555653104176,-0.09774196640847091,0.25753440047194026,0.06770501213438611,3.803771572491062,True,False
1,605,0.17102371784121273,0.0005520121324809253,0.008717330499418103,1.0228914788921872,0.9997083809277583,30,0.0010349468614288039,-0.030708537717268745,0.030725972787511522,0.07255590402428441,0.4234799800334313,False,False
45,545,0.7099346060667949,0.0030260818107628526,-0.2443644887196776,1.1236053673126918,0.9994915341517204,30,0.08543297255304239,0.3456802591576996,0.35608093794892093,0.1554804923749158,2.2901968762119043,True,False
1605,530,0.43342413610851716,0.001216587211212874,-0.031069790279121216,1.061706651151334,0.9997794421381586,30,-0.016841124545541434,-0.1450414891803446,0.14601594796326345,0.12307328291372101,1.1864146669884974,False,False
7,507,0.4239706627956934,0.004931419300597082,-0.3365104932367508,1.2243582989690904,0.9962261189775695,30,-0.2023118462290334,0.1133764806041764,0.23191444430821734,0.1248118153635422,1.8581129008717234,False,False
56,489,0.08377164158547677,0.0008608277455443569,-0.04081823388726552,1.0653570057282,0.9970520891871261,30,0.11846448267009672,-0.08806117053111974,0.1476096318320881,0.05547998179661325,2.6605926507549587,True,False
663,482,0.0830785003834533,0.00033415542388825386,0.0357378943616369,0.8545801281542266,0.9995472264149182,30,0.01484236708341892,-0.11994062768822414,0.12085549234885504,0.055414495938316904,2.180936419296892,True,False
1496,463,0.0794317228266675,0.0015850860887059628,-0.031076483366800876,0.9188099407864736,0.9889729287790917,30,0.12014700515394675,-0.11860100238803782,0.16882387454062847,0.05535240909407134,3.049982418176462,True,False
1842,458,0.800567983183557,0.013548614301688758,-0.7768000461028647,1.1997904448823233,0.9920442268809035,30,-0.4311877812145077,0.27732872557084415,0.5126735069178421,0.18027247658800225,2.8438811992887563,True,False
509,447,0.20865093969678128,0.0021472989392324246,0.09191484038813033,0.9651464335248464,0.997043238102657,30,-0.0902017826374907,-0.08986798656730471,0.1273287736556132,0.09326223060059019,1.36527694904616,False,False
27,440,0.06962551955542085,0.0007266818185117249,0.05946433143390091,0.828322646581074,0.9969592052289299,30,0.10606306991558732,-0.07216485334615505,0.12828538832770794,0.054301899260222844,2.362447540056474,True,False
6,436,0.16460411270744957,0.001419159919803767,-0.041640472376951336,1.0685770985226137,0.9979230005848109,30,0.09819647491552393,-0.1082363359727948,0.14614257459977512,0.0836840476126972,1.7463612094403669,False,False
1745,423,0.07606296713239227,0.0011324044000604748,0.03129678152122978,0.9970258013853162,0.9938322369330055,30,0.1366546851456136,0.0016293146192581079,0.13666439784514223,0.05761623656390107,2.3719771716358173,True,False
20,419,1.0608942978797424,0.03185259956318796,-1.5616086335499968,1.3286961709207301,0.9753805881881238,30,-0.6796381948286367,0.5893321485005536,0.8995668163767528,0.21722558328595612,4.141164234751123,True,False
30,418,0.07627743840469542,0.0011051390567215246,0.04248354295820583,0.9415463736876619,0.9941567488684976,30,0.05142675569377452,-0.0766307944797615,0.09228753904935712,0.05831671845917563,1.5825228422954323,False,False
22,416,0.1953802716007252,0.0004701185309878712,-0.032854792660589494,1.0880465323048978,0.9998379156976012,30,0.032930322740439805,-0.10484180019409975,0.10989180689991888,0.0934451454886034,1.1760033795797484,False,False
1724,412,0.06460761223830609,0.0003072967772877885,0.010972785992014953,1.0045041369967271,0.9993669592778383,30,0.011936529394418178,-0.09005780141124264,0.090845408959455,0.05406098941007796,1.6804244604246874,False,False
880,410,0.08596904471294951,0.0009298940281342747,0.030874604625840085,0.8299558666145564,0.9967347207103303,30,0.010596567284109796,0.12865414759381502,0.12908980180981688,0.06251330380271433,2.064997271896095,True,False
461,406,0.07252847857087928,0.0007568041858785305,-0.008618616973210534,0.9214962819563733,0.9969606133702624,30,0.043474405328758514,-0.15422837899332995,0.1602386245747242,0.0570024195975521,2.8110846119522526,True,False
740,404,0.7896276798238264,0.0224659900894404,-1.0291577196194492,1.2621411501288238,0.9778368827546049,30,-0.6478604849141527,0.4680333915300936,0.7992361750448757,0.19062662317623869,4.192678660136384,True,False
