particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
2612,8.071084485404027,1.160702659845953,0.008373377036595029,0.010833866323719559,0.011677343655434482,0.1515197900837011,0.96875,92.93836205160603,12
299,8.311663175715912,1.1953002812997053,0.014267393667323448,0.010472361087031822,0.038160801742300604,0.2149630570684986,0.8229166666666667,157.49938154349874,8
12,8.913213284203138,1.2818092024012533,0.18572232124306795,0.01580073862810624,0.016629057224598447,0.1943891728249411,1.0,132.4007432275412,120
5,9.216844498991541,1.3254744073999736,0.10441668893715177,0.01034282623693023,0.011717245871977717,0.15633835646757355,0.9791666666666666,127.99826388482285,86
2417,9.59212058903572,1.3794428619092267,0.2238920516450702,0.01623607847400519,0.016237683699964506,0.2029133923247676,1.0,111.11233714192886,22
2,9.666260441071943,1.3901049140305561,0.03516740140040762,0.010480729691834853,0.010985365800085063,0.15093934051881638,1.0,87.5974502544482,75
10,11.453630149313739,1.6471465517728088,0.19009468338840255,0.05324259162132932,0.07746242474933554,0.3111304350069184,0.9375,79.6633399689812,120
1,11.83672309724373,1.702239148614621,0.0973827398467711,0.007204030345446942,0.007816437791987431,0.1164342884384103,0.9791666666666666,156.7427252529967,49
9,12.232282680437134,1.7591245722736641,0.23277556583382908,0.047858290356958905,0.07971580050728089,0.3345600889429337,0.9270833333333333,149.25704078206712,120
4,12.653886944246532,1.8197554814520935,0.15334978939101163,0.05036189125400111,0.07811326449921728,0.3231142222573707,0.9375,90.80844782503735,59
1314,14.17066922756305,2.037883941615842,0.16356681720541236,0.013339449239571696,0.0499609022477184,0.24626607179504736,0.8333333333333334,155.50100971954774,70
