particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
0,1145,13.29643082461969,0.0038516631237948584,0.00779025198134254,0.009534175965740483,0.13325470561457575,1.0,0.0,0.9583333333333334,80,360.07012939453125,1065.071044921875,196.55786,1,-1,,,0.9136069712181328,2.9834426734566697,False,,single
1,1145,12.668065988864726,0.054031771036011894,0.00607878036246425,0.007568734794174052,0.11013853695281917,1.0,0.0125,0.9375,80,799.9896850585938,459.8506164550781,166.69627,1,-1,,,0.9444446244603453,3.4369643422761755,False,,single
2,1145,14.145561930328958,0.006453357266511102,0.008587898326380223,0.030697108010646332,0.1666888976815833,1.0,0.0125,0.7916666666666666,80,577.9146728515625,1135.415771484375,107.52819,1,-1,,,0.8365891628348716,2.994721786747986,False,,single
3,1145,11.65775355328243,0.00879158805944011,0.011913775645900928,0.014367299003065196,0.16987162291991503,1.0,0.0,0.9583333333333334,80,537.714599609375,660.752197265625,91.37567,1,-1,,,0.9574327037277474,3.2957358986018046,False,,single
4,1145,12.860344783267857,0.05222344477867005,0.008448873254246848,0.053547542658837634,0.2371955121868196,1.0,0.0375,0.7708333333333334,80,550.1403198242188,867.7841796875,81.885345,1,-1,,,0.8972322322088537,3.1973617575912043,False,,single
5,1145,10.599204217924894,0.013771737765402803,0.007797747054852096,0.015616150422769287,0.14572439883795882,1.0,0.0,0.9166666666666666,80,915.3397216796876,208.6091766357422,60.759064,1,-1,,,1.1648810309559912,4.69277186892136,False,,single
6,1145,9.92222517134689,0.0355411802944425,0.013964664770289358,0.014384411170900974,0.18205382673167997,1.0,0.0,1.0,80,934.1063232421876,633.8450927734375,60.74077,1,-1,,,1.299084456980394,4.224244180984219,False,,single
7,1145,9.463094678944522,0.16683674007304378,0.015026951121049507,0.015377494431762218,0.1924830352485645,1.0,0.1125,0.9895833333333333,80,1380.3038330078125,300.0309753417969,48.30049,1,-1,,,1.3148442986067637,4.571149402698561,False,,single
507,1087,11.595317031733721,0.03142957191588473,0.0259600951330386,0.07877252872983131,0.3671147874153748,1.0,0.0,0.875,75,679.265625,131.8521728515625,42.165977,1,-1,,,0.9996236526335863,3.21536248743185,False,,single
10,1145,12.2979317299101,0.01789075992496867,0.015776117579325878,0.06651595477297823,0.24828786263779598,1.0,0.0,0.7395833333333333,80,633.6223754882812,178.0157928466797,38.423065,1,-1,,,0.8308720437022411,2.4008174696461677,False,,single
9,1145,9.34527088774254,0.1854267663110231,0.021038792686893137,0.02245910714121345,0.2265502743794348,1.0,0.0375,0.9791666666666666,80,1134.176025390625,708.4271240234375,37.809727,1,-1,,,1.3489961997627133,4.1497814923071585,False,,single
22,1145,9.668962676126917,0.0452439835205335,0.04887022751718374,0.04891404643986967,0.35242020184226747,1.0,0.0,1.0,80,52.53931427001953,616.7516479492188,18.88006,1,-1,,,1.2115710790256307,3.6202268605075094,False,,single
23,1145,10.499795064698525,0.06546829467862063,0.04304798296895734,0.04385234808037468,0.32609693289007324,1.0,0.0,1.0,80,1455.3433837890625,1015.395263671875,16.851324,1,-1,,,1.3264662006148682,4.700678212674239,False,,single
3525,616,9.587836995691632,0.04298659533767676,0.026009281557800218,0.0641832154081493,0.310081870114794,1.0,0.0,0.8333333333333334,43,588.3131408691406,211.92498016357422,16.427661999999998,1,-1,,,1.155084707189847,4.251007173434786,False,,single
