particle,keep,proposed,reason,R_px_med,sym_med
5904,0,reject,two-cores;not-round;elongated,23.8522497074829,0.89618796
2682,0,reject,two-cores;not-round;elongated;mislink,13.256900196687676,0.8629089
3852,0,reject,two-cores;not-round;elongated,20.555338671781897,0.859620455
4312,0,reject,short;not-round;elongated,17.442277311919252,0.83147
6045,0,reject,not-round;elongated,16.458194914422137,0.82993734
4858,0,reject,rigid-doublet;two-cores;not-round;elongated,13.937754764572515,0.8191781
2749,0,reject,not-round;elongated,7.762913200282713,0.8172622
3747,0,reject,not-round;elongated;mislink,14.513506847876664,0.810546275
5103,0,reject,two-cores;not-round,23.780612472361938,0.79668503
6936,0,reject,not-round;elongated,15.792890781040146,0.777139
5778,0,reject,not-round;elongated,8.81583268510583,0.7752451
947,0,reject,not-round,8.720748042778455,0.7715891800000001
1020,0,reject,not-round;mislink,12.6905356072236,0.7599003900000001
6965,0,reject,not-round;elongated,15.588508907007991,0.75872487
390,0,reject,two-cores;not-round;elongated,11.39251445552098,0.75837094
396,0,reject,not-round,9.654677403473434,0.75493366
641,0,reject,short;not-round;elongated;defocus;mislink,14.19830706292419,0.7481225
60,0,reject,two-cores;not-round;elongated,12.621506966324253,0.7438633
1147,0,reject,not-round;elongated,16.74208869541036,0.739501685
2264,0,reject,two-cores;not-round;elongated,9.81607821901464,0.737847225
6704,0,reject,not-round;elongated;defocus,8.026183903829043,0.72618675
1889,0,reject,not-round;elongated;mislink,12.360093599805545,0.72249845
4809,0,reject,two-cores;not-round;elongated,17.12445292624255,0.722070225
6479,0,reject,not-round;elongated;mislink,13.541639374692252,0.7136756200000001
1512,0,reject,not-round,11.184851747592353,0.7095179
4670,0,reject,not-round;elongated;mislink,14.19971100736295,0.7062592
6604,0,reject,two-cores;not-round;elongated,14.135714544909632,0.69742987
5361,0,reject,short;rigid-doublet;not-round;elongated,12.627874446285508,0.69357246
80,0,reject,not-round,18.17346606625609,0.68738535
4750,0,reject,short;not-round;elongated,15.142821407857625,0.6759538
76,0,reject,not-round;elongated,12.340214160519126,0.66720533
2546,0,reject,short;not-round;elongated;mislink,13.004193208705832,0.66216762
6269,0,reject,two-cores;not-round;elongated,13.165204528356064,0.6541738
5010,0,reject,two-cores;not-round;elongated;mislink,18.090655647442,0.650248065
3079,0,reject,not-round;elongated;mislink,17.700726133816065,0.63430303
194,0,reject,not-round;elongated,8.324396008064136,0.627540525
1598,0,reject,short;two-cores;not-round;elongated,17.2549326887943,0.62565125
3410,0,reject,not-round;mislink,16.34495624085737,0.6254319
261,0,reject,short;two-cores;not-round;elongated,12.402894207106607,0.6211192
3161,0,reject,two-cores;not-round;elongated;mislink,17.512525524855228,0.615556115
1734,0,reject,not-round,10.82464771008609,0.60080814
3899,0,reject,not-round;elongated;mislink,12.955522868674787,0.5954267
3059,0,reject,not-round,10.340360623612485,0.59511846
2089,0,reject,not-round;elongated,10.903036392767907,0.5868555
4495,0,reject,short;not-round;elongated,10.783166722101004,0.5781173
2618,0,reject,not-round;elongated;defocus,10.732645787034665,0.5731316
3792,0,reject,not-round;elongated,11.271939944357392,0.5717446
2347,0,reject,short;two-cores;not-round;elongated;defocus,8.908238341433204,0.5678928
6384,0,reject,not-round,10.876046098488224,0.5664943
3468,0,reject,not-round,13.231808373367366,0.56634766
2683,0,reject,not-round;elongated,10.73870679786506,0.5531552
2221,0,reject,not-round;elongated,11.223445052314514,0.54929147
2059,0,reject,not-round,11.704598442716057,0.54905015
2083,0,reject,not-round;elongated,17.957297960099595,0.544011715
5966,0,reject,not-round;mislink,12.27675718899625,0.54287076
5950,0,reject,short;not-round;elongated,15.534815488915504,0.53796715
2131,0,reject,not-round;mislink,14.686449734201664,0.5356743
1420,0,reject,not-round;elongated,14.66030850055372,0.530168805
1175,0,reject,short;rigid-doublet;not-round;elongated,11.184694164953278,0.526678
2300,0,reject,not-round,12.578669088743922,0.5255405
2167,0,reject,not-round;elongated,19.016460534307345,0.522114865
6042,0,reject,not-round,11.136359804171985,0.52203295
3269,0,reject,not-round;elongated,9.671586442921956,0.52116965
319,0,reject,not-round;elongated,12.308569643692511,0.5163532
6572,0,reject,not-round;elongated;mislink,12.216684809388214,0.51599395
5104,0,reject,not-round;elongated;mislink,11.198929695807715,0.504446
4355,0,reject,not-round;elongated;mislink,12.742893184944982,0.5040034
633,0,reject,not-round;elongated,15.712263910139171,0.5035917
2554,0,reject,not-round;elongated,11.234838849310924,0.5010961
3845,0,reject,two-cores;not-round;elongated,12.63386386015404,0.49939263
5211,0,reject,not-round;elongated,11.6385267339703,0.49241835
4336,0,reject,not-round,11.183671815598304,0.49206126
737,0,reject,two-cores;not-round;elongated,19.708865821825377,0.4860187
6513,0,reject,not-round;mislink,13.28513983470447,0.48544988
6651,0,reject,not-round;elongated,13.119794212094227,0.4801925999999999
2895,0,reject,two-cores;not-round;elongated;mislink,18.665486860989144,0.47693815
5756,0,reject,not-round;elongated,16.870408361980495,0.475623725
529,0,reject,not-round;elongated,11.250549637000264,0.4754965
923,0,reject,not-round;elongated,14.820493355736552,0.47158736
3611,0,reject,not-round;elongated,11.680494553400216,0.47084224
68,0,reject,not-round;elongated,11.978776352859944,0.47015149
2348,0,reject,not-round;mislink,18.162557435389555,0.46905318
4960,0,reject,two-cores;not-round;elongated,11.872914455137014,0.46651232
4692,0,reject,not-round;mislink,11.92629814476318,0.465549585
6700,0,reject,not-round;elongated,17.46186160683732,0.464811
3897,0,reject,two-cores;not-round;elongated,12.974179003086578,0.4646861399999999
81,0,reject,short;two-cores;not-round,23.59448077899408,0.464241635
2765,0,reject,not-round;elongated,14.315398672812773,0.46185319
6061,0,reject,two-cores;not-round,15.45771194472272,0.46101686
2724,0,reject,not-round;mislink,11.948188409767718,0.45732265
102,0,reject,not-round;elongated,14.164601628287825,0.454604765
1492,0,reject,short;not-round,14.788020911249417,0.45381102
938,0,reject,not-round,13.319858191024585,0.45295855
5751,0,reject,two-cores;not-round;elongated,15.892975510229538,0.4473473599999999
6210,0,reject,not-round;elongated,12.5428386119687,0.43568683
90,0,reject,not-round;elongated,19.08982392135113,0.434476015
5750,0,reject,rigid-doublet;not-round;elongated,13.199757873561532,0.43299392
3802,0,reject,not-round;defocus,10.070505289387055,0.4323182
552,0,reject,two-cores;not-round;elongated,17.92886529490918,0.4299978
84,0,reject,not-round;elongated,17.997138380823827,0.426967455
5602,0,reject,short;two-cores;not-round;elongated,11.574646896626708,0.42442581
106,0,reject,not-round,14.167556054055726,0.42160481
77,0,reject,not-round;elongated;mislink,12.14302523403768,0.420289335
6531,0,reject,not-round;elongated,18.04694832079277,0.41774936
655,0,reject,not-round,12.329561107543809,0.41327268
2338,0,reject,not-round,15.06319769283483,0.41093695
969,0,reject,not-round;elongated;mislink,13.853594679233762,0.41028437
786,0,reject,not-round;elongated,12.735340511252916,0.4088545
6909,0,reject,two-cores;not-round;mislink,15.183801347777388,0.40757462
5411,0,reject,not-round;elongated,12.027644926172115,0.405952565
2624,0,reject,short;not-round;elongated,11.040295983602466,0.40399918
2522,0,reject,short;not-round;elongated,14.422607790707364,0.39945495
3314,0,reject,not-round;elongated,13.173127563252248,0.3990176
6891,0,reject,short;not-round;elongated,10.541972419115062,0.39869443
5440,0,reject,short;rigid-doublet;not-round,10.201115417090186,0.3983061
1304,0,reject,short;not-round;elongated,13.41287917300942,0.3976534499999999
2018,0,reject,not-round;mislink,11.463821304308478,0.39437672
100,0,reject,not-round;elongated,13.919132888278623,0.393806275
2694,0,reject,not-round;elongated,13.92909463164508,0.3926484249999999
1707,0,reject,not-round,18.545334078449304,0.3912598
3749,0,reject,not-round;elongated,11.432828869849974,0.39054929
3988,0,reject,not-round;elongated;mislink,15.41212225437617,0.38446662
4965,0,reject,not-round;elongated,11.272989983490234,0.38417217
155,0,reject,not-round;elongated,12.065974389983708,0.383865715
1764,0,reject,not-round,11.540801183068998,0.38239706
197,0,reject,not-round,17.243873044799784,0.38185164
2243,0,reject,not-round;elongated,16.285411902349082,0.38112053
6723,0,reject,not-round,13.733634366623434,0.37949666
5737,0,reject,not-round,12.267071863219805,0.37896661
6739,0,reject,two-cores;not-round;elongated,16.68776909203444,0.3781663
5668,0,reject,not-round;elongated,10.487129311954178,0.378041745
5701,0,reject,not-round;elongated;mislink,11.452019198343413,0.378022985
5351,0,reject,short;not-round;elongated,18.36509567031093,0.37784776
126,0,reject,not-round;elongated;mislink,11.886052832681152,0.37770073
5460,0,reject,not-round;elongated,11.020082568206092,0.3773574
6387,0,reject,not-round;elongated,15.340778530501238,0.37348366
714,0,reject,two-cores;not-round;elongated,15.14757591036813,0.37327989
2782,0,reject,short;rigid-doublet;not-round;elongated,9.344289681702037,0.37276506
6532,0,reject,not-round;elongated,18.78315099445836,0.36578724
173,0,reject,not-round;elongated,13.513922938147516,0.36406207
6756,0,reject,not-round;elongated,14.45254145938556,0.362498515
2876,0,reject,not-round;elongated,10.327925118063837,0.3587714
6474,0,reject,not-round;elongated,18.384208007869223,0.35787495
647,0,reject,short;not-round;elongated,15.974167758616622,0.357294475
112,0,reject,short;not-round;elongated,10.8521818312931,0.3566523
1542,0,reject,not-round;elongated,17.267571522822752,0.353684575
2524,0,reject,not-round,11.2463469371453,0.3533963799999999
5041,0,reject,not-round;elongated,11.916355702446548,0.35271537
104,0,reject,not-round;elongated,10.773007869428527,0.349992215
1353,0,reject,two-cores;not-round;elongated,17.938350484377438,0.34962508
1667,0,reject,not-round,14.588745427224524,0.348093865
5840,0,reject,two-cores;not-round;elongated,17.306969750564274,0.3480784
5541,0,reject,not-round;elongated,14.891809368737544,0.34706298
5031,0,reject,short;two-cores;not-round;elongated,16.624078057280737,0.34608364
5804,0,reject,two-cores;not-round,11.599614567110176,0.345216345
2678,0,reject,rigid-doublet;two-cores;not-round;elongated;defocus,12.070617247536882,0.34293677
1885,0,reject,not-round,11.60243365486808,0.33877358
4303,0,reject,not-round,12.462039629537877,0.3374786
5117,0,reject,not-round;elongated,16.79371057165951,0.336456065
1046,0,reject,not-round;elongated,14.233516849947918,0.335864485
1275,0,reject,not-round;elongated,10.473483642216337,0.33573975
3664,0,reject,not-round;elongated,10.662764481707974,0.3342468549999999
5638,0,reject,not-round;elongated,11.57185172245152,0.3316934
1604,0,reject,not-round;elongated,18.08896105984152,0.330033825
447,0,reject,two-cores;not-round;elongated,22.356119221843173,0.3297105449999999
5982,0,reject,two-cores;not-round;elongated,11.031170963075372,0.32954916
1047,0,reject,short;not-round;elongated,11.677242922528835,0.3264106
2265,0,reject,short;not-round;elongated,19.595336471494235,0.32595451
6725,0,reject,short;two-cores;not-round;elongated,13.588800684324696,0.32490894
6039,0,reject,not-round;elongated,9.621588536072288,0.3242857
900,0,reject,not-round;elongated,11.590849003133988,0.32122444
4437,0,reject,not-round;elongated,11.650117877970976,0.3211099899999999
3603,0,reject,two-cores;not-round;elongated,17.632421940153648,0.31974678
1994,0,reject,not-round;elongated,11.373561770793334,0.31915572
6638,0,reject,not-round;elongated,13.695501802336622,0.31796145
2393,0,reject,short;not-round;mislink,11.811837747749587,0.3165494
5297,0,reject,not-round;elongated,11.179447595251537,0.31500784
4914,0,reject,not-round;elongated,12.443657094021663,0.31420156
5560,0,reject,not-round,11.08223041354992,0.31285506
1392,0,reject,not-round;elongated,15.559725906645216,0.3099278
1453,0,reject,short;not-round;elongated,15.881319655375098,0.309843345
6491,0,reject,two-cores;not-round;elongated,15.787240259768154,0.3095688949999999
957,0,reject,not-round;elongated,13.803307311600722,0.3085227
3327,0,reject,short;not-round;elongated;defocus,13.58098688721236,0.308411825
3262,0,reject,not-round;elongated,14.7079088438566,0.306788475
2445,0,reject,not-round,10.227866857635291,0.306425385
6587,0,reject,short;not-round;elongated,10.346592344400918,0.303703
4957,0,reject,not-round;elongated,16.409696252693678,0.3035959
3108,0,reject,not-round;elongated,13.3468269147723,0.302246395
6008,0,reject,two-cores;not-round;elongated,17.0048715919913,0.30091485
4440,0,reject,not-round;elongated,15.40398532812404,0.300487635
1776,0,reject,two-cores;not-round,13.27239201677303,0.29805657
4439,0,reject,short;not-round;elongated,10.606269029248434,0.2965681999999999
412,0,reject,not-round,10.121785181477932,0.29527177
1752,0,reject,not-round;elongated,12.55685108150424,0.2950828749999999
5089,0,reject,not-round;elongated;mislink,11.46161317177084,0.29129884
6290,0,reject,not-round,10.959991569631866,0.29125161
5761,0,reject,not-round;elongated,10.582233788852774,0.28927407
6339,0,reject,not-round;elongated,12.619973152322451,0.28709885
4487,0,reject,not-round;elongated,11.533666532307077,0.28645673
3499,0,reject,not-round,9.712497271497664,0.2864035
4934,0,reject,not-round,11.207870806047678,0.28567636
3042,0,reject,not-round;elongated,10.281704535045323,0.28497938
3135,0,reject,short;not-round;elongated,9.651474683912175,0.28221553
4651,0,reject,not-round;elongated,10.017517279584562,0.28143075
4555,0,reject,short;not-round;elongated;mislink,15.082580783593611,0.279586235
5281,0,reject,short;not-round;elongated,11.867705849206247,0.2783828
3173,0,reject,short;two-cores;not-round;elongated,10.558768737428988,0.277328655
6794,0,reject,not-round;elongated,17.6606896107955,0.275304075
7039,0,reject,short;not-round;elongated,18.548807556936435,0.275043935
5683,0,reject,not-round;elongated,11.04678340716853,0.27260673
4772,0,reject,not-round;elongated,10.560954650988007,0.27043656
2690,0,reject,two-cores;not-round;elongated,11.817478580038578,0.26938584
3939,0,reject,short;two-cores;not-round,10.463921736381026,0.268850045
1559,0,reject,not-round;elongated,11.893572104344488,0.26864564
2307,0,reject,not-round;elongated,12.913575483292416,0.26411131
6527,0,reject,two-cores;not-round;elongated,16.46919048903261,0.2617392149999999
3562,0,reject,short;not-round;elongated,11.219200771358317,0.26131994
3937,0,reject,not-round;elongated,10.657254895694,0.260715975
4657,0,reject,not-round;mislink,10.457106797074855,0.25698051
3963,0,reject,not-round;elongated,15.970969427554085,0.25580487
3230,0,reject,short;not-round;elongated,12.112534266648437,0.255041225
6590,0,reject,two-cores;not-round;elongated;defocus,11.194644310533906,0.251060065
3123,0,reject,short;not-round;elongated,8.331597273546459,0.247339
3724,0,reject,short;not-round,10.624798785160667,0.24696608
2285,0,reject,short;not-round;elongated,19.24772573466708,0.244050755
5675,0,reject,short;not-round;elongated,10.635499569702487,0.243273515
2387,0,reject,not-round;defocus,7.533408936809273,0.241650075
5892,0,reject,not-round;elongated,9.550529064412853,0.23656523
5093,0,reject,not-round;elongated,13.644375418939758,0.235721225
5874,0,reject,two-cores;not-round;elongated,11.60489185469822,0.233547165
2781,0,reject,short;not-round;elongated;defocus,20.023973830487076,0.23004588
4127,0,reject,not-round;elongated,11.120028697806132,0.22989939
6528,0,reject,not-round;elongated,13.911855395478677,0.22660595
1510,0,reject,short;not-round;elongated,18.692897334024224,0.22259795
6179,0,reject,not-round;elongated,14.42442274725012,0.220902865
2985,0,reject,not-round,11.326928252200451,0.216215835
1537,0,reject,not-round;elongated,10.140226318018575,0.21439748
6121,0,reject,two-cores;not-round;elongated,20.333488474952137,0.213370115
2275,0,reject,not-round,10.351009448654214,0.21081777
528,0,reject,two-cores;not-round;elongated;mislink,18.29668072425201,0.210084675
376,0,reject,short;not-round;elongated,11.5486194588105,0.20699694
0,1,single,,13.29643082461969,196.55786
1,1,single,,12.668065988864726,166.69627
2,1,single,,14.145561930328958,107.52819
3,1,single,,11.65775355328243,91.37567
4,1,single,,12.860344783267855,81.885345
5,1,single,,10.599204217924894,60.759064
6,1,single,,9.92222517134689,60.74077
7,1,single,,9.463094678944522,48.30049
507,1,single,,11.59531703173372,42.165977
10,1,single,,12.2979317299101,38.423065
9,1,single,,9.34527088774254,37.809727
22,1,single,,9.668962676126917,18.88006
23,1,single,,10.499795064698525,16.851324
3525,1,single,,9.587836995691632,16.427661999999998
29,1,single,,11.649045581556628,13.271019
24,1,single,,9.058525813008163,12.849609
2020,1,single,,8.691402954876427,10.655299
1013,1,single,,9.398791223357009,8.356325
21,1,single,,8.539693028049598,7.7968273
31,1,single,,7.467619592710845,7.634825
34,1,single,,9.078282503046816,6.0160652500000005
2545,1,single,,8.694882825681049,5.9265347
39,1,single,,8.714502840465155,5.7969475
48,1,single,,8.659752264092301,4.04847
2411,1,single,,8.709930771665185,2.8374949
