particle,r_px_med,r_um,R_cv,resid_med,ring_cv_med,ecc_med,inlier_med,nn_px_med,n_shape
2331,7.478583243839816,1.075495056296604,0.1353727374201684,0.03504065787294845,0.03815097944003462,0.30279490762434635,1.0,97.22350126297113,25
35,7.497901373638663,1.0782731965429762,0.09658757523565711,0.03700734651403774,0.04074558020932108,0.3081679148051411,1.0,50.73569042974058,87
26,7.658956874295047,1.1014345880923706,0.14929540198293256,0.04091981666671193,0.04159392996539199,0.3142307180593319,1.0,51.730738084477665,63
46,8.276906138933976,1.190301871840095,0.2133272536707282,0.04999511829230164,0.06178373624699579,0.3213456834030719,0.9375,51.00680203521011,87
52,8.440558914573725,1.2138367775048473,0.09850361965560793,0.06976737939085959,0.0963448113829807,0.35464081076501613,0.9166666666666666,69.04768730573944,41
42,8.494864140799313,1.2216464120883492,0.1895062283693144,0.05622731016416971,0.068846801280638,0.3515861980648592,0.9583333333333334,62.17038023639767,87
2323,8.526772661319008,1.2262351764242865,0.10973319634018595,0.03710268884631654,0.042169652588179556,0.28382798495498845,0.9583333333333334,184.43063869578498,25
44,8.638712358035253,1.2423332242090497,0.20373889401764408,0.05669938631197714,0.10794339915136637,0.42758781534425166,0.9791666666666666,64.56083566297835,87
14,8.6997536155236,1.2511115674484488,0.11156167905250003,0.027154688078960106,0.028185243237997107,0.25980294129212705,1.0,64.56083566297835,87
25,8.795544419446564,1.2648872429606104,0.08971869513443398,0.040491685017760105,0.04346544791802728,0.30351319418709666,0.9791666666666666,62.158864522023705,87
19,9.107391745380092,1.309734006903111,0.027728965597953247,0.06807152838554201,0.06827974956892693,0.41288245091070364,1.0,157.11198147596934,87
21,9.321826352131007,1.34057184769996,0.23136424598781957,0.04712978804705027,0.07254232871921046,0.32021584768079137,0.9375,99.39500191459716,62
6,9.4203994800719,1.35474764922914,0.02126041921687435,0.01042273175159201,0.010555523242017835,0.15855443473434888,0.9791666666666666,254.75538757594592,87
7,9.572608296630422,1.376636799138421,0.15543789220334167,0.006294484887287319,0.006897104990182508,0.10611672551978427,0.9791666666666666,47.05708360293029,81
678,9.801529565093938,1.4095579667561593,0.0327074532597628,0.009903570793405772,0.01483202318122099,0.17017222728564257,0.9375,219.43642946164718,66
17,10.399264287610094,1.4955181972012077,0.09078613393757723,0.02164815488014857,0.08317929203534923,0.31375231476538623,0.8333333333333334,14.96444651682491,85
3,10.74658070947025,1.5454657718289164,0.011454752707028427,0.01148741444002142,0.012463197428822787,0.15839679348192565,0.9791666666666666,142.6533387427459,87
2,11.932318578272918,1.7159867347414282,0.016218815389934117,0.014004106468541456,0.015098355879102954,0.1757275507039732,0.9791666666666666,276.6504423424178,87
1,14.637164175305001,2.104970580050612,0.10981813927980907,0.0071392532421425264,0.06690264223003468,0.24834404650141806,0.7083333333333334,16.54681541731133,114
