particle,frame,x,y,x_raw,y_raw,sym,r_est,polarity,contrast
0,0,1088.12353515625,610.1611328125,1088.12353515625,610.1611328125,201.55652,12.0,1,52.138565
1,0,656.1829223632812,1038.832763671875,656.1829223632812,1038.832763671875,147.93709,12.0,1,51.231598
2,0,1540.1878662109375,1147.756103515625,1540.1878662109375,1147.756103515625,130.66855,9.0,1,65.42015
3,0,356.80780029296875,698.6681518554688,356.80780029296875,698.6681518554688,113.34443,8.0,1,64.556526
4,0,994.2222900390625,247.2853240966797,994.2222900390625,247.2853240966797,109.4804,14.0,1,62.415268
5,0,981.3489379882812,431.1982727050781,981.3489379882812,431.1982727050781,87.29837,9.0,1,63.460472
6,0,616.0006713867188,397.125,616.0006713867188,397.125,84.7176,7.0,1,32.535297
7,0,912.2060546875,474.941162109375,912.2060546875,474.941162109375,82.138374,7.0,1,37.7629
8,0,996.0091552734375,228.99900817871094,996.0091552734375,228.99900817871094,56.379272,11.0,1,55.274876
9,0,666.912841796875,1019.8218383789062,666.912841796875,1019.8218383789062,52.15509,9.0,1,75.54233
10,0,1028.03173828125,235.81410217285156,1028.03173828125,235.81410217285156,41.04563,10.0,1,65.69087
11,0,1388.775390625,467.2225341796875,1388.775390625,467.2225341796875,28.161531,17.0,-1,37.00112
12,0,159.77978515625,817.8049926757812,159.77978515625,817.8049926757812,26.248344,6.0,1,58.121838
14,0,984.7427978515625,876.8167114257812,984.7427978515625,876.8167114257812,22.601812,5.0,1,13.62409
15,0,205.18983459472656,126.35897827148438,205.18983459472656,126.35897827148438,21.772123,10.0,1,43.526936
16,0,169.0240478515625,1152.0040283203125,169.0240478515625,1152.0040283203125,21.068544,13.0,-1,40.028854
17,0,143.2487030029297,214.95977783203125,143.2487030029297,214.95977783203125,15.782037,8.0,1,54.981968
18,0,787.8278198242188,708.7116088867188,787.8278198242188,708.7116088867188,13.017979,12.0,-1,42.162098
19,0,39.03076934814453,459.97723388671875,39.03076934814453,459.97723388671875,11.162319,7.0,1,62.22668
20,0,1265.8427734375,542.0602416992188,1265.8427734375,542.0602416992188,11.062488,7.0,1,70.6435
21,0,339.9771728515625,1024.3935546875,339.9771728515625,1024.3935546875,11.051444,9.0,-1,47.30052
22,0,1576.0924072265625,27.24871063232422,1576.0924072265625,27.24871063232422,10.901099,6.0,1,47.26014
23,0,479.6894836425781,10.553333282470703,479.6894836425781,10.553333282470703,10.771871,13.0,1,32.38729
24,0,126.83552551269531,213.5092315673828,126.83552551269531,213.5092315673828,10.71297,7.0,1,58.075127
25,0,1176.3570556640625,878.1724243164062,1176.3570556640625,878.1724243164062,10.421732,6.0,1,50.174034
26,0,599.8539428710938,41.32442855834961,599.8539428710938,41.32442855834961,9.293872,6.0,1,55.50611
27,0,1017.6586303710938,238.56576538085938,1017.6586303710938,238.56576538085938,8.987726,12.0,1,34.187523
28,0,200.0281524658203,142.0433807373047,200.0281524658203,142.0433807373047,8.872079,6.0,1,48.206738
29,0,90.08628845214844,825.8242797851562,90.08628845214844,825.8242797851562,8.665214,6.0,1,49.67645
30,0,587.4974365234375,14.966508865356445,587.4974365234375,14.966508865356445,8.17752,8.0,-1,54.66014
31,0,484.5831604003906,30.958105087280273,484.5831604003906,30.958105087280273,7.753574,8.0,1,59.428425
32,0,411.7060241699219,1123.871826171875,411.7060241699219,1123.871826171875,7.1528525,7.0,-1,49.654118
33,0,455.68756103515625,40.482120513916016,455.68756103515625,40.482120513916016,7.106276,9.0,1,63.929005
34,0,1267.7908935546875,554.961669921875,1267.7908935546875,554.961669921875,7.0908523,7.0,1,57.024403
35,0,220.42471313476562,744.9600830078125,220.42471313476562,744.9600830078125,6.990622,6.0,1,58.159805
36,0,121.89168548583984,321.0187683105469,121.89168548583984,321.0187683105469,6.952452,6.0,1,53.93571
37,0,1425.9539794921875,124.73095703125,1425.9539794921875,124.73095703125,5.80673,18.0,-1,21.57789
38,0,714.751708984375,1165.0596923828125,714.751708984375,1165.0596923828125,5.3994184,4.0,1,8.486964
39,0,48.044952392578125,68.3506851196289,48.044952392578125,68.3506851196289,5.1924906,8.0,-1,48.571754
40,0,470.57940673828125,37.23112487792969,470.57940673828125,37.23112487792969,4.922528,9.0,1,54.312664
41,0,457.44305419921875,16.87123680114746,457.44305419921875,16.87123680114746,4.4222836,10.0,1,12.202958
42,0,1211.085693359375,832.9558715820312,1211.085693359375,832.9558715820312,4.197015,6.0,1,37.76143
43,0,164.1026611328125,676.8768920898438,164.1026611328125,676.8768920898438,4.0781784,8.0,-1,46.967438
44,0,995.7138061523438,956.62158203125,995.7138061523438,956.62158203125,3.7793024,7.0,1,44.568367
46,0,838.464599609375,530.6884155273438,838.464599609375,530.6884155273438,3.318965,5.0,1,31.970531
47,0,1268.6502685546875,530.3062744140625,1268.6502685546875,530.3062744140625,3.2150266,6.0,1,35.66629
48,0,310.0041809082031,399.0466613769531,310.0041809082031,399.0466613769531,2.536986,8.0,-1,34.467476
49,0,1019.9168090820312,207.55821228027344,1019.9168090820312,207.55821228027344,2.3698766,20.0,1,17.055252
50,0,198.84014892578125,153.9849853515625,198.84014892578125,153.9849853515625,2.3005726,5.0,1,11.622437
51,0,243.12594604492188,967.14599609375,243.12594604492188,967.14599609375,2.1982157,7.0,-1,28.311743
52,0,101.85738372802734,1216.9185791015625,101.85738372802734,1216.9185791015625,2.1697912,5.0,1,27.043663
53,0,1351.67236328125,752.0753784179688,1351.67236328125,752.0753784179688,2.1227458,6.0,-1,31.215454
54,0,851.7936401367188,847.626220703125,851.7936401367188,847.626220703125,1.954264,6.0,1,39.028267
56,0,1286.3206787109375,1065.6260986328125,1286.3206787109375,1065.6260986328125,1.6347418,6.0,1,24.454643
59,0,954.13818359375,698.3667602539062,954.13818359375,698.3667602539062,1.523343,5.0,1,25.863577
60,0,191.36822509765625,77.7970199584961,191.36822509765625,77.7970199584961,1.1399817,22.0,-1,11.803974
61,0,470.1443176269531,45.574851989746094,470.1443176269531,45.574851989746094,1.0484072,23.0,-1,41.203957
63,0,206.681640625,150.14845275878906,206.681640625,150.14845275878906,0.81634945,9.0,-1,1.8099318
64,0,970.9102172851562,233.1515350341797,970.9102172851562,233.1515350341797,0.7074681,15.0,1,1.5857873
68,0,483.8752136230469,45.38341522216797,483.8752136230469,45.38341522216797,0.62496537,8.0,1,28.208279
70,0,1030.0333251953125,261.10919189453125,1030.0333251953125,261.10919189453125,0.5356116,16.0,1,3.9998813
71,0,1153.8018798828125,1210.7061767578125,1153.8018798828125,1210.7061767578125,0.5002586,13.0,1,14.267368
73,0,1013.5106811523438,256.05010986328125,1013.5106811523438,256.05010986328125,0.48079625,8.0,1,9.793739
74,0,1009.3582153320312,228.7118377685547,1009.3582153320312,228.7118377685547,0.47304454,11.0,-1,51.051704
75,0,188.07305908203125,148.9446258544922,188.07305908203125,148.9446258544922,0.47158858,8.0,1,12.970875
76,0,675.953857421875,1034.7589111328125,675.953857421875,1034.7589111328125,0.46013632,9.0,1,3.6808248
77,0,638.0900268554688,1022.9459228515625,638.0900268554688,1022.9459228515625,0.45574796,12.0,1,9.254616
80,0,442.1752624511719,28.02182960510254,442.1752624511719,28.02182960510254,0.41447031,10.0,1,19.464157
89,0,1005.663330078125,238.74449157714844,1005.663330078125,238.74449157714844,0.31139538,11.0,-1,46.148056
90,0,495.283447265625,21.06255340576172,495.283447265625,21.06255340576172,0.30655313,7.0,1,19.626175
95,0,444.3007507324219,50.860443115234375,444.3007507324219,50.860443115234375,0.26484028,15.0,-1,8.087664
103,0,1284.277587890625,545.30126953125,1284.277587890625,545.30126953125,0.20005359,13.0,1,3.1640291
0,1,1089.87744140625,609.9501953125,1089.6815185546875,609.987548828125,192.98688,12.0,1,52.347286
1,1,657.4008178710938,1038.9169921875,657.2048950195312,1038.954345703125,144.28603,12.0,1,53.77115
2,1,1541.655517578125,1147.7117919921875,1541.4595947265625,1147.7491455078125,124.14926,9.0,1,67.37452
4,1,994.5591430664062,247.53887939453125,994.3632202148438,247.57623291015625,121.11648,13.0,1,65.29319
3,1,357.0576477050781,698.6681518554688,356.8617248535156,698.7055053710938,116.78712,8.0,1,65.35712
7,1,911.1510620117188,475.229248046875,910.9551391601562,475.2666015625,84.834015,7.0,1,41.797077
5,1,981.2593994140625,430.9989929199219,981.0634765625,431.0363464355469,80.29667,9.0,1,64.360306
6,1,616.6748046875,397.5172424316406,616.4788818359375,397.5545959472656,57.575413,7.0,1,28.510784
8,1,996.1390380859375,229.11151123046875,995.943115234375,229.14886474609375,56.01666,11.0,1,57.835136
9,1,668.4207763671875,1019.9815673828125,668.224853515625,1020.0189208984375,52.039047,9.0,1,74.728836
10,1,1028.1800537109375,235.30482482910156,1027.984130859375,235.34217834472656,34.06372,10.0,1,68.24469
14,1,985.6027221679688,875.8373413085938,985.4067993164062,875.8746948242188,23.381514,5.0,1,5.9347334
11,1,1388.0234375,467.9415283203125,1387.8275146484375,467.9788818359375,23.050161,17.0,-1,38.680096
12,1,159.453125,818.8010864257812,159.2572021484375,818.8384399414062,23.031393,6.0,1,57.14516
15,1,205.4202117919922,126.89328002929688,205.2242889404297,126.93063354492188,21.160929,10.0,1,39.48236
18,1,787.4874267578125,709.7643432617188,787.29150390625,709.8016967773438,15.620937,10.0,-1,43.869186
16,1,170.31689453125,1152.4305419921875,170.1209716796875,1152.4678955078125,15.010857,13.0,-1,40.781178
21,1,341.2576599121094,1023.975830078125,341.0617370605469,1024.01318359375,13.720208,9.0,-1,45.238678
17,1,143.3730926513672,215.09161376953125,143.1771697998047,215.12896728515625,13.200189,8.0,1,54.94044
22,1,1576.4482421875,28.343454360961914,1576.2523193359375,28.380807876586914,11.981067,6.0,1,49.196003
24,1,126.9892807006836,213.7657928466797,126.7933578491211,213.8031463623047,11.253093,7.0,1,55.83882
20,1,1264.5057373046875,543.2457275390625,1264.309814453125,543.2830810546875,10.527714,8.0,1,70.00171
38,1,715.1091918945312,1164.5994873046875,714.9132690429688,1164.6368408203125,10.526638,4.0,1,7.4749136
19,1,38.82276153564453,460.1898498535156,38.62683868408203,460.2272033691406,10.489022,7.0,1,62.85305
30,1,588.1978149414062,10.92867660522461,588.0018920898438,10.96603012084961,10.190654,8.0,-1,52.745483
27,1,1017.6586303710938,237.95018005371094,1017.4627075195312,237.98753356933594,9.443156,12.0,1,39.218456
25,1,1176.37109375,874.9232177734375,1176.1751708984375,874.9605712890625,9.173121,6.0,1,51.045692
35,1,222.21697998046875,745.0653076171875,222.02105712890625,745.1026611328125,8.670981,6.0,1,58.95528
31,1,484.3883972167969,30.693695068359375,484.1924743652344,30.731048583984375,8.18609,8.0,1,59.371918
34,1,1266.0933837890625,556.1603393554688,1265.8974609375,556.1976928710938,7.9121137,7.0,1,54.576305
23,1,480.0116882324219,9.597601890563965,479.8157653808594,9.634955406188965,7.5481033,13.0,1,33.69976
32,1,416.1628723144531,1123.8216552734375,415.9669494628906,1123.8590087890625,7.3103466,7.0,-1,51.87118
