particle,keep,proposed,reason,R_px_med,sym_med
304,0,reject,two-cores;not-round;elongated,7.837087467477113,2.0854604
2087,0,reject,not-round,12.9339395573997,1.98038865
1918,0,reject,not-round,8.649312878259163,1.9761792
49,0,reject,not-round;elongated,12.538705597707176,1.88722265
56,0,reject,not-round,9.46766280781503,1.8694009
61,0,reject,two-cores;not-round,14.088320076319132,1.8397559
540,0,reject,rigid-doublet;two-cores;not-round;defocus,12.73121718923311,1.74251035
50,0,reject,rigid-doublet;two-cores;not-round;defocus,11.17154793159278,1.71604645
2345,0,reject,not-round;elongated,12.506607619717704,1.68549705
2322,0,reject,not-round;elongated,12.683818233549456,1.6825255
1964,0,reject,two-cores;not-round;elongated,12.975218758374725,1.6706032
3429,0,reject,not-round;elongated,10.359999257309616,1.66308385
2317,0,reject,not-round;elongated;mislink,9.950301323315484,1.65014645
1878,0,reject,two-cores;not-round;elongated,14.755435709873124,1.6204208
108,0,reject,not-round;elongated;defocus,8.819011250629767,1.58452
1903,0,reject,not-round;elongated,8.438426668978003,1.5804931
767,0,reject,short;two-cores;not-round;elongated,9.335792107424137,1.54345175
1601,0,reject,short;two-cores;not-round;elongated,7.90903287909445,1.53564445
1839,0,reject,two-cores;not-round;elongated,10.08980264980081,1.5350353499999998
673,0,reject,not-round;defocus;mislink,10.67256440650344,1.494887
60,0,reject,not-round;elongated,14.726605354927178,1.4616307
2470,0,reject,two-cores;not-round;elongated,11.577110079702924,1.4376549
53,0,reject,not-round,9.888534730145864,1.4203116
1373,0,reject,not-round;mislink,8.245411634834026,1.4133860500000002
9,0,reject,not-round,12.25427410402846,1.3913368
6535,0,reject,two-cores;not-round;elongated,10.06315487131107,1.31740325
30,0,reject,not-round;elongated,12.054368635251492,1.2787209
63,0,reject,short;not-round;defocus,7.621549115923194,1.2767649
5135,0,reject,two-cores;not-round;elongated;defocus,11.533857757122416,1.10468235
2757,0,reject,not-round;elongated,13.55685056527235,1.09401995
561,0,reject,rigid-doublet;not-round;elongated,13.481288810360905,1.0700961
319,0,reject,not-round,9.160553189072363,1.06797845
7289,0,reject,two-cores;not-round;elongated,10.949874127985003,1.067277
2289,0,reject,short;not-round;elongated,12.873426913234509,1.03311155
41,0,reject,not-round;elongated;mislink,12.27550790719408,1.0187117
7203,0,reject,not-round;elongated,11.461787857949346,1.0062968
1495,0,reject,not-round;elongated,11.982062930023856,0.9825422
7919,0,reject,two-cores;not-round;elongated,10.842367781961626,0.9575049
946,0,reject,two-cores;not-round;elongated,11.60894628970114,0.94798356
311,0,reject,not-round;mislink,11.309392017298002,0.9400433
5289,0,reject,not-round,10.432210086970995,0.93867475
5323,0,reject,two-cores;not-round;elongated,10.355846174466327,0.931280255
2571,0,reject,two-cores;not-round;elongated,14.325654531542268,0.93095595
529,0,reject,two-cores;not-round;elongated,15.46332597164482,0.91503287
5870,0,reject,not-round,10.95825538551797,0.909787
925,0,reject,rigid-doublet;not-round;defocus,7.5707485419909055,0.9079123
1851,0,reject,not-round,9.255299757838884,0.9039745
6177,0,reject,two-cores;not-round,9.460966023560507,0.9025757
51,0,reject,not-round,11.292962515604705,0.88592553
1449,0,reject,short;rigid-doublet;not-round;elongated,13.40883665417139,0.8783480800000001
2230,0,reject,not-round,9.611248330495611,0.8447163
7683,0,reject,not-round;elongated,10.667296060483167,0.82916254
6487,0,reject,not-round,10.6691418713372,0.8200205700000001
6193,0,reject,not-round;elongated,14.2426915825044,0.81124425
9783,0,reject,not-round;elongated,14.497357652021364,0.8084205
3438,0,reject,not-round;elongated,11.27416805694584,0.79177517
1584,0,reject,not-round,11.47327200641569,0.7651462200000001
5279,0,reject,not-round,9.730313329961778,0.7426108
127,0,reject,not-round,16.328011522324694,0.742372
1448,0,reject,two-cores;not-round;elongated,16.014934090049913,0.74050545
8700,0,reject,two-cores;not-round;elongated,9.520082206756824,0.7238855049999999
6236,0,reject,two-cores;not-round;elongated,11.954467791444198,0.721937025
5232,0,reject,not-round;elongated,9.56308336618368,0.710392685
7185,0,reject,not-round;elongated,9.756941799275364,0.70403565
7204,0,reject,not-round;elongated,12.023273711119511,0.703520585
1970,0,reject,short;two-cores;not-round;elongated,14.794201435771594,0.6930187750000001
9055,0,reject,not-round;elongated,14.586872976442592,0.6874344
2534,0,reject,two-cores;not-round;elongated,15.128511184630836,0.6814521
606,0,reject,two-cores;not-round;elongated;mislink,14.96997411292742,0.6696338
5626,0,reject,not-round;elongated,13.561699463357098,0.6492695
7187,0,reject,not-round;elongated,9.919260782154636,0.6482319
2542,0,reject,short;two-cores;not-round,12.649731998189266,0.63706094
2488,0,reject,rigid-doublet;not-round;elongated;mislink,9.269551090915368,0.63309413
5337,0,reject,not-round;elongated,14.564574854796527,0.63261884
1540,0,reject,not-round;elongated,11.32949904274929,0.6282881
2059,0,reject,two-cores;not-round,14.399986603415488,0.61269087
1146,0,reject,not-round,11.990776812075648,0.6004146
598,0,reject,two-cores;not-round;elongated;defocus,14.74526178127682,0.5983715199999999
2818,0,reject,short;two-cores;not-round;elongated,16.116815756315077,0.57571435
5295,0,reject,two-cores;not-round,10.59671740697002,0.57503913
8239,0,reject,not-round;elongated,12.353207676257702,0.5743013
64,0,reject,not-round;elongated,11.88940606171617,0.57413936
80,0,reject,not-round;elongated,11.272233190608102,0.5712188
8392,0,reject,short;two-cores;not-round;elongated,9.223058773648171,0.570960825
6076,0,reject,short;two-cores;not-round;elongated,12.073153032369468,0.56854147
1986,0,reject,not-round;elongated,13.680719675625513,0.5668428
9094,0,reject,not-round;elongated,10.854776487178626,0.564514935
613,0,reject,not-round;elongated,11.774458385719576,0.56343114
68,0,reject,not-round;mislink,11.098192037556911,0.5563522
5140,0,reject,two-cores;not-round;elongated,12.868670740931918,0.5486747750000001
2846,0,reject,short;not-round;elongated,15.303531794667,0.5460071799999999
2537,0,reject,two-cores;not-round,11.215992510023842,0.53964436
9555,0,reject,not-round;elongated,10.098632490354731,0.5380084
9424,0,reject,two-cores;not-round;elongated,9.905219180890374,0.53511162
71,0,reject,two-cores;not-round,11.948863549907797,0.51887617
2870,0,reject,not-round,12.153408600529064,0.5102604
233,0,reject,two-cores;not-round,12.808410793599478,0.5099306
5997,0,reject,not-round;elongated,10.639996241922104,0.5081083200000001
6103,0,reject,short;not-round;elongated,11.644156145133408,0.50788605
7060,0,reject,not-round;elongated,11.415737607807646,0.5041022
2647,0,reject,not-round;elongated,13.727014501133793,0.491267605
8251,0,reject,not-round,11.915936583698858,0.48905733
7644,0,reject,short;not-round,12.357939497879482,0.48817286
9979,0,reject,short;not-round;elongated,11.211905311505662,0.4732817
2117,0,reject,rigid-doublet;not-round;elongated;defocus,8.104597213752735,0.470582425
1783,0,reject,two-cores;not-round;elongated,15.437099953655782,0.469115615
9016,0,reject,not-round;elongated,10.047686583030934,0.46619925
983,0,reject,two-cores;not-round;elongated,13.03415231028516,0.45706773
7788,0,reject,not-round;elongated,11.430593048428346,0.45585176
5936,0,reject,two-cores;not-round;elongated,12.100313810223096,0.45327356
2698,0,reject,not-round;elongated,13.040419661702613,0.45042375
8508,0,reject,short;two-cores;not-round,12.648361173468125,0.44529415
9264,0,reject,two-cores;not-round;elongated,9.819086637422352,0.44525603
8651,0,reject,short;not-round;elongated,11.673319004800897,0.44476447
2561,0,reject,not-round;elongated,13.470998085433669,0.44229144
7196,0,reject,two-cores;not-round;elongated,10.0633699105765,0.44159976
5308,0,reject,two-cores;not-round;elongated,9.658943859716024,0.4405594
5372,0,reject,short;not-round;elongated,11.192729746572084,0.43392274
2507,0,reject,not-round;elongated,9.909345848898276,0.42905033
1942,0,reject,short;two-cores;not-round;elongated,10.073326002098955,0.427651235
5298,0,reject,not-round;elongated;mislink,9.617158702548805,0.425552935
2060,0,reject,not-round;elongated,11.347040832283366,0.41874337
5309,0,reject,two-cores;not-round;elongated,10.03675717430472,0.418520795
7543,0,reject,not-round,10.923248296782704,0.41708305
6173,0,reject,two-cores;not-round;elongated,11.253176141070892,0.41295524
782,0,reject,not-round,11.253162647231582,0.41157568
1741,0,reject,two-cores;not-round;elongated,14.55903359909165,0.41057408
1386,0,reject,two-cores;not-round;elongated;mislink,11.974811963240263,0.4102962
2225,0,reject,rigid-doublet;not-round,12.454111997170568,0.40912904
9378,0,reject,short;not-round;elongated,10.250299650354355,0.407344345
2679,0,reject,short;two-cores;not-round;elongated,13.055581212264494,0.40676027
9948,0,reject,short;two-cores;not-round;elongated,11.02791614755744,0.40170243
438,0,reject,two-cores;not-round;elongated,13.630014085793803,0.39919603
76,0,reject,short;not-round;elongated,12.136930582889129,0.39835104
2334,0,reject,not-round;elongated,13.554346554124065,0.39363995
6642,0,reject,short;not-round;elongated;mislink,9.817051737189244,0.39323926
5322,0,reject,two-cores;not-round;elongated,11.27965549688254,0.39282653
7181,0,reject,two-cores;not-round;elongated,9.769027729169853,0.39198677
7234,0,reject,not-round;elongated,7.896725463482941,0.3917701
1441,0,reject,not-round,11.402356478602384,0.39074627
9505,0,reject,two-cores;not-round,11.928911032454836,0.387735815
878,0,reject,not-round;elongated;defocus,10.49158139054482,0.38653567
8146,0,reject,two-cores;not-round;elongated,9.114211557272162,0.3864470599999999
10037,0,reject,short;not-round;elongated,10.417403946260094,0.372676835
2720,0,reject,short;not-round;elongated,14.727930400811136,0.37252435
1101,0,reject,not-round,10.35963149254673,0.3721648
74,0,reject,not-round;elongated,16.481907284618355,0.37121987
6264,0,reject,not-round;elongated,10.148611028363508,0.371184245
9538,0,reject,not-round;elongated,9.451053070815984,0.3689874
1757,0,reject,rigid-doublet;two-cores;not-round;elongated,15.25618811580289,0.36639598
636,0,reject,not-round;elongated,11.26723196915843,0.36468482
2389,0,reject,not-round;elongated;defocus,14.614720252866965,0.363825575
77,0,reject,not-round;elongated,10.728144276513516,0.36355368
2425,0,reject,not-round;elongated,10.916939165622232,0.36314646
70,0,reject,short;not-round;elongated,13.624335468968466,0.3597181
7695,0,reject,not-round;elongated;mislink,7.874734433905555,0.3581551
7687,0,reject,short;two-cores;not-round;elongated,7.899061414640583,0.35693641
1378,0,reject,two-cores;not-round;elongated,13.599161169303905,0.35509895
2101,0,reject,two-cores;not-round;elongated,14.2262740415276,0.3530977899999999
2183,0,reject,not-round,10.470958341727364,0.35177713
2247,0,reject,not-round;elongated,10.963973706918912,0.34911607
4560,0,reject,two-cores;not-round,22.51161604827472,0.347312335
73,0,reject,not-round,10.818285779589418,0.34520751
2199,0,reject,two-cores;not-round;elongated,12.04504465402962,0.34445444
95,0,reject,two-cores;not-round;elongated;mislink,14.0890961964045,0.342640865
1801,0,reject,not-round;elongated,10.583153648320838,0.3419962
8230,0,reject,short;not-round;elongated,10.440701701374532,0.34184453
1131,0,reject,rigid-doublet;not-round;elongated,15.522331753259063,0.34158076
6004,0,reject,two-cores;not-round,9.01741935579978,0.34148872
8515,0,reject,not-round;mislink,9.321558302000057,0.34005656
258,0,reject,not-round,11.148698631040965,0.3396606
1568,0,reject,short;rigid-doublet;not-round;elongated,15.629146811836408,0.339566905
8180,0,reject,two-cores;not-round;elongated,9.57559484236467,0.33862195
2124,0,reject,not-round;elongated,11.833344307163598,0.338472265
8429,0,reject,short;two-cores;not-round;elongated,7.886500388973587,0.33845003
1869,0,reject,not-round;elongated,16.189067257642748,0.33663573
90,0,reject,two-cores;not-round;elongated,10.81891950675657,0.33518457
6238,0,reject,two-cores;not-round;elongated,11.92326028234449,0.33312544
1209,0,reject,not-round;elongated,11.092743911928082,0.3308033
7208,0,reject,two-cores;not-round;elongated,8.905211048237451,0.329943655
129,0,reject,not-round,10.62841123817737,0.328753875
629,0,reject,not-round;elongated,10.089605828096126,0.32526435
1094,0,reject,not-round,12.061957766037498,0.32275677
7311,0,reject,two-cores;not-round;elongated,9.608355850198436,0.31974784
1983,0,reject,short;not-round;elongated,9.306265339899978,0.316898155
9492,0,reject,short;two-cores;not-round,9.605565896274944,0.31407538
1713,0,reject,not-round;elongated,10.88925450168266,0.3131301
914,0,reject,not-round;elongated,16.671915931433908,0.312007375
5284,0,reject,two-cores;not-round;elongated,10.333807687529688,0.31149925
9042,0,reject,two-cores;not-round;elongated,7.696764176813794,0.307682095
8955,0,reject,two-cores;not-round;elongated,10.92529601847738,0.30673802
4927,0,reject,not-round;elongated;defocus,22.52079057377395,0.30578068
6011,0,reject,two-cores;not-round,10.407301967552328,0.305401225
1479,0,reject,not-round;mislink,16.183539568338674,0.30439989
5492,0,reject,two-cores;not-round;elongated,8.856512291846553,0.29890934
9678,0,reject,not-round;elongated,8.840324830437668,0.29009017
7200,0,reject,two-cores;not-round,10.696477406081362,0.28925599
798,0,reject,two-cores;not-round;elongated,12.55266054641244,0.286452745
2773,0,reject,short;two-cores;not-round;elongated,12.45929777122539,0.284385265
9327,0,reject,not-round;elongated,11.125464848269235,0.28344432
4719,0,reject,two-cores;not-round,23.772867125410603,0.28282489
75,0,reject,short;not-round;elongated,10.27002202563825,0.28254685
8434,0,reject,not-round,9.80831137031653,0.281413825
9382,0,reject,two-cores;not-round;elongated,11.074564555127504,0.281358235
89,0,reject,two-cores;not-round,16.032875112250075,0.278627
6445,0,reject,not-round;elongated,9.544492301224109,0.277090865
9440,0,reject,not-round;elongated,10.248898713996894,0.27278635
2213,0,reject,short;not-round;elongated,11.39187146225574,0.2689448749999999
8219,0,reject,not-round;elongated;mislink,7.653350711571958,0.26781085
2784,0,reject,short;not-round;elongated,10.106542724412693,0.26713145
8173,0,reject,two-cores;not-round;elongated,9.648134153527812,0.26590897
1008,0,reject,not-round;elongated,10.679395130869876,0.26470304
8155,0,reject,short;not-round;elongated,10.173947881614865,0.264351
2902,0,reject,not-round;elongated,10.277468028204895,0.26230958
1170,0,reject,short;rigid-doublet;not-round;elongated,9.5197182931216,0.26201606
7228,0,reject,short;two-cores;not-round,10.706348247086922,0.26116678
328,0,reject,rigid-doublet;not-round;elongated,10.305787851847452,0.26067755
2347,0,reject,short;not-round,11.38420722346418,0.26052188
6006,0,reject,two-cores;not-round,9.932263010017566,0.2595180299999999
1343,0,reject,short;two-cores;not-round;elongated,11.515093128384908,0.255643015
866,0,reject,short;not-round,10.406456043652762,0.25233543
7220,0,reject,not-round;elongated,9.716441904219844,0.25174497
5302,0,reject,two-cores;not-round;elongated,10.17179641897996,0.2505854799999999
1883,0,reject,not-round;elongated,13.605592182657368,0.2466805
1064,0,reject,short;two-cores;not-round,12.006655321468548,0.24646272
103,0,reject,short;not-round,12.55044142286745,0.2445811
8906,0,reject,short;not-round,10.433416041889398,0.24407622
1698,0,reject,not-round;elongated,9.7822706933073,0.24249507
7437,0,reject,short;two-cores;not-round;elongated,8.86805627825095,0.24014784
392,0,reject,not-round,9.871876499573146,0.234450975
4785,0,reject,two-cores;not-round;elongated,33.17414635310608,0.233700675
1462,0,reject,not-round;elongated,10.711955474714962,0.23257042
1014,0,reject,not-round;elongated,11.409333320629733,0.23086466
1,1,single,,14.639464631769108,136.78905
2,1,single,,11.924255284866904,115.290445
3,1,single,,10.757540529641055,92.6763005
7,1,single,,9.563251435604217,80.81371999999999
678,1,single,,9.741756281977574,66.59136
6,1,single,,9.42008232930964,61.254196
14,1,single,,8.674185793287954,22.655107
17,1,single,,10.431628255715989,17.5009975
19,1,single,,9.23766210873872,11.150447
21,1,single,,10.14223898371374,9.774823
25,1,single,,8.857588061930173,8.596466
26,1,single,,7.633162229448074,8.005908
2331,1,single,,7.396489161239909,8.000744
2323,1,single,,8.615903398012083,6.883411
35,1,single,,7.508394394270518,6.8597984
44,1,single,,8.654677622622351,5.092944
46,1,single,,8.105421111781748,4.3702023
42,1,single,,8.36264051403278,3.42791975
52,1,single,,8.34617550204716,1.6971774
