t_s,M_px,Rg_px,R95seed_px,Rmaxseed_px,circ_cx_px,circ_cy_px,circ_R_px,edge,n_comp
25.0,39622.0,89.32164771693529,143.0314650697531,172.42969581832475,477.8626403808594,359.7005920410156,156.2565155029297,0.0,1.0
25.5,40115.0,89.76882041430542,143.0873858870865,171.64206943520577,480.5776672363281,361.3153381347656,154.4383544921875,0.0,1.0
26.0,40933.0,90.80613232935863,145.24806367039804,173.5655495770978,479.5,360.0,159.142333984375,0.0,1.0
26.5,41459.0,91.20948122070027,145.27904184706065,173.76996288196645,478.21527099609375,365.2760925292969,159.31552124023438,0.0,1.0
27.0,42073.0,91.93018678788572,146.22722010277425,173.5655495770978,478.33843994140625,364.1654052734375,159.22215270996094,0.0,1.0
27.5,42595.0,92.56841238821252,147.26235079363326,173.9798838946618,477.8089294433594,364.7357482910156,160.08114624023438,0.0,1.0
28.0,43245.0,93.39455594237724,148.33745312630927,175.17134468856486,477.4650573730469,364.6035461425781,161.66351318359375,0.0,1.0
28.5,43914.0,94.0682197401616,148.4082207965583,175.6160584912439,479.5,361.0,161.20262145996094,0.0,1.0
29.0,44519.0,94.8928685062431,150.04732585422062,177.02542190318317,478.187255859375,366.2244567871094,162.2820587158203,0.0,1.0
29.5,44915.0,95.24489194476271,150.08331019803634,177.04519197086375,477.89459228515625,366.1156921386719,162.4300994873047,0.0,1.0
30.0,45430.0,95.89455279514061,151.21177202850313,177.2935419015594,476.5265197753906,366.35498046875,164.37388610839844,0.0,1.0
30.5,45778.0,96.23525217719506,151.5585695366646,180.17769007288334,480.0,358.5,163.83309936523438,0.0,1.0
31.0,46417.0,96.9473626617095,152.7612516314265,181.0994202089007,479.34075927734375,353.7779235839844,165.77755737304688,0.0,1.0
31.5,47091.0,97.50377934925983,153.16004700965587,181.22361876973983,478.5,353.0,167.0906524658203,0.0,1.0
32.0,47282.0,97.945682981019,153.83757668398187,186.26862323000083,481.0,356.5,169.24623107910156,0.0,1.0
32.5,47796.0,98.3398370013818,154.1557653803451,186.3866948041088,480.5,360.5,169.5126495361328,0.0,1.0
33.0,48511.0,99.49069188455226,156.259399717265,187.61929538296428,482.0,354.5,169.77716064453125,0.0,1.0
33.5,48999.0,99.91838575818062,157.47063218263906,189.38056922503955,483.0,355.5,170.62615966796875,0.0,1.0
34.0,49479.0,100.3373705487096,157.62296786953354,189.38056922503955,482.0,354.5,171.7564697265625,0.0,1.0
34.5,49839.0,100.76035362284169,158.11388300841898,189.51780918953236,482.5,356.5,171.2615966796875,0.0,1.0
35.0,50389.0,101.15114357746606,158.4455742518547,189.51780918953236,481.0,355.5,172.89097595214844,0.0,1.0
35.5,50795.0,101.6616303915246,159.3643623900902,190.4442175546425,481.0,355.0,173.80746459960938,0.0,1.0
36.0,51009.0,101.87510090132676,159.53620272146122,190.51509126575775,483.0,357.0,171.6858673095703,0.0,1.0
36.5,51364.0,102.21986700490507,160.0124995117569,190.4442175546425,482.0,354.5,172.89097595214844,0.0,1.0
37.0,51779.0,102.52706698923687,160.5801980320114,191.26160095534075,483.3091735839844,356.4787902832031,171.92005920410156,0.0,1.0
37.5,51951.0,102.83521579938059,161.01086919083804,191.3164917094185,484.0,357.0,171.29225158691406,0.0,1.0
38.0,51693.0,103.14531463265656,161.38463371709216,191.26160095534075,484.0,356.5,171.23167419433594,0.0,3.0
38.5,52553.0,103.34613746153654,161.7930777258409,192.26024029944412,486.5,354.0,170.06259155273438,0.0,1.0
39.0,52854.0,103.62292357666539,162.04937519163718,192.26024029944412,485.0,356.5,171.23167419433594,0.0,1.0
39.5,53015.0,103.85579609420812,161.97191108951588,192.16659439142902,486.20257568359375,355.98565673828125,169.86500549316406,0.0,1.0
40.0,53262.0,104.22966275611141,162.85576440519384,193.0932417253385,488.0,352.0,169.30752563476562,0.0,1.0
40.5,53719.0,104.56042235722072,162.98588891817855,192.26024029944412,487.5,352.5,169.28240966796875,0.0,1.0
41.0,54070.0,104.9031323007057,163.24827717314508,192.31484602078956,488.0,352.0,169.01194763183594,0.0,1.0
41.5,54435.0,105.210051365791,164.16302857616748,192.37463450257678,489.22991943359375,349.5393371582031,168.36767578125,0.0,1.0
42.0,54739.0,105.52972827832538,164.34719346554112,191.3765920900464,487.3765563964844,352.8240661621094,168.66708374023438,0.0,1.0
42.5,54970.0,105.82055582221697,164.91103656069612,191.3765920900464,488.0780029296875,351.4047546386719,168.20118713378906,0.0,1.0
43.0,55343.0,106.06096780390203,165.38742394752995,191.84629264074925,488.7606201171875,349.66357421875,167.65151977539062,0.0,1.0
43.5,55621.0,106.34251294087935,165.55965692160635,192.3018460649819,488.7783508300781,349.7878112792969,167.6131591796875,0.0,1.0
44.0,55426.0,106.79888790161705,166.71232707871366,192.75113488641253,487.4229431152344,351.0131530761719,168.0952911376953,0.0,3.0
44.5,55648.0,107.03482889025635,166.81516715162468,194.09533739891847,487.8224182128906,349.4519958496094,167.79977416992188,0.0,1.0
45.0,56359.0,107.35343995800348,167.388171471618,195.4405280385826,486.3352355957031,349.0787048339844,169.32943725585938,0.0,1.0
45.5,56548.0,107.55246767345582,167.69317219254933,195.88006534611938,485.8890686035156,348.281494140625,169.3026123046875,0.0,1.0
46.0,55854.0,106.82985238141211,166.1114083980989,196.33135256499406,483.3678894042969,349.1021728515625,171.43948364257812,0.0,1.0
46.5,56446.0,108.16739490052883,169.04733065032408,197.6689151080665,483.9055480957031,347.5107421875,171.20553588867188,0.0,1.0
47.0,56835.0,108.39178676083831,169.10647533432893,198.12369873389704,482.9049072265625,346.85992431640625,171.527099609375,0.0,1.0
47.5,57345.0,108.61429494393211,169.29559947027565,198.15650380444242,482.88519287109375,346.38653564453125,171.2491455078125,0.0,1.0
48.0,57690.0,109.01457045463897,169.72124181336187,198.15650380444242,481.61956787109375,346.0380859375,171.41305541992188,0.0,1.0
48.5,58066.0,109.38293457661189,170.2233823434927,199.06029237394384,481.481201171875,345.3005065917969,171.70858764648438,0.0,1.0
49.0,58394.0,109.80986924526775,171.1636643683466,199.80990966416056,481.1827697753906,344.40771484375,171.3954620361328,0.0,1.0
49.5,58824.0,110.20117596257609,171.63857355136258,202.07176942858692,481.46734619140625,343.3891296386719,172.13729858398438,0.0,1.0
50.0,59173.0,110.63233561196328,171.95638982020995,204.24005483743878,481.30609130859375,342.0738525390625,173.4183807373047,0.0,1.0
50.5,59651.0,111.17092559564452,172.41809649801846,205.54804791094466,480.5700378417969,341.49053955078125,174.8074188232422,0.0,1.0
51.0,59978.0,111.52079655866258,173.0028901492689,206.4097865896867,481.2557067871094,340.9664001464844,174.78265380859375,0.0,1.0
51.5,59816.0,112.12520872581666,174.01149387324966,208.47062143141417,481.2093200683594,340.0148010253906,176.18048095703125,0.0,1.0
52.0,60764.0,112.5331210848449,174.24408167854654,209.78083801910984,481.433837890625,339.2061767578125,176.7760009765625,0.0,1.0
52.5,60577.0,113.03864478608244,175.31685600648902,211.85136298829894,482.4723815917969,338.8123474121094,177.87303161621094,0.0,1.0
53.0,61539.0,113.46065873346501,175.80329904018615,213.3565091577944,482.42010498046875,337.8543701171875,178.676025390625,0.0,1.0
53.5,60945.0,113.81546792147995,176.6131364861664,215.42516101885593,483.1681823730469,336.6943359375,179.40576171875,0.0,1.0
54.0,61258.0,114.29887687064303,177.341478509682,216.8363438171747,484.1229553222656,336.4422912597656,179.98614501953125,0.0,1.0
54.5,61649.0,114.73937453741642,178.05897899291685,219.75440837443966,486.043212890625,335.0976257324219,180.59002685546875,0.0,1.0
55.0,62204.0,115.23358620145872,178.3704011320264,220.51077071199947,485.7264404296875,335.0129699707031,181.48226928710938,0.0,1.0
55.5,62681.0,115.57607034681304,178.96647730790255,222.02927734873165,487.4026184082031,335.0975646972656,181.93215942382812,0.0,1.0
56.0,62929.0,116.0366263055729,179.44637081869334,221.50395030337495,487.22528076171875,335.95611572265625,182.1530303955078,0.0,1.0
56.5,63275.0,116.34367653981064,179.80155726106568,221.73181999884454,487.4257507324219,336.691162109375,182.85671997070312,0.0,1.0
57.0,64287.0,116.72549267816223,180.33579788827288,222.48145990171855,487.9388427734375,337.5465087890625,183.896728515625,0.0,1.0
57.5,64791.0,117.16914651232472,181.1767093199344,223.14345161801185,488.98040771484375,338.16375732421875,184.3313446044922,0.0,1.0
58.0,64519.0,117.69277770335727,181.89282558693733,223.23306206742762,489.18267822265625,339.0196228027344,184.9387969970703,0.0,1.0
58.5,64728.0,118.02934447830152,182.3896926912264,223.23306206742762,488.9772033691406,339.8294982910156,185.6865692138672,0.0,1.0
59.0,65150.0,118.41814691428715,182.60887163552596,223.14345161801185,489.5220947265625,341.237060546875,186.29232788085938,0.0,1.0
59.5,65549.0,118.79502456109316,183.14202139323461,222.91253890259293,489.4414367675781,341.8107604980469,186.67274475097656,0.0,1.0
60.0,65981.0,119.18902819190441,183.412104289766,223.0425968284982,488.9554443359375,342.2076416015625,187.44725036621094,0.0,1.0
60.5,66453.0,119.51450044331644,183.62461696492116,223.0425968284982,487.8624267578125,342.1046142578125,188.04525756835938,0.0,1.0
61.0,66725.0,119.83814621175098,184.20097719610501,225.08887133752305,487.6864013671875,340.9089050292969,189.25643920898438,0.0,1.0
61.5,67139.0,120.24154913854201,184.35346483685063,227.9056822459677,485.8841857910156,338.9762268066406,191.72781372070312,0.0,1.0
62.0,67708.0,120.74438868013044,185.15128949051368,230.99134182908242,484.9881896972656,336.98822021484375,193.8464813232422,0.0,1.0
62.5,68128.0,121.18494407542863,185.41305239923105,233.03218661807213,484.3847351074219,335.384765625,195.0628204345703,0.0,1.0
63.0,67982.0,121.6213662690803,186.25144288860992,233.32380932943812,483.4804992675781,334.78302001953125,195.4229736328125,0.0,1.0
63.5,68994.0,122.1327617359633,186.9447779382259,233.66856870362346,483.7588195800781,335.376220703125,196.1156463623047,0.0,1.0
64.0,69559.0,122.62634357883051,187.55265927200287,234.4397577204003,483.77587890625,335.3147888183594,196.81558227539062,0.0,1.0
64.5,70285.0,122.9427418071474,188.28807713141396,236.76359517459605,484.2655944824219,334.1851501464844,197.921875,0.0,1.0
65.0,70674.0,123.38880498598789,188.95766721676048,238.32121181296472,484.1600646972656,333.6167907714844,199.08534240722656,0.0,1.0
65.5,71056.0,123.71705050493276,189.76301009416983,239.10248848558643,484.1830139160156,333.55389404296875,199.78994750976562,0.0,1.0
66.0,71214.0,124.14831928442302,190.37331745809337,239.88538930080756,484.126708984375,333.49334716796875,200.5487823486328,0.0,1.0
66.5,70371.0,124.63288666812603,191.05627432040728,240.66989840858787,483.5836486816406,333.0375671386719,201.31430053710938,0.0,1.0
67.0,70642.0,125.01498570523879,192.09372712298546,241.91320757660174,483.67742919921875,332.6773986816406,202.260009765625,0.0,1.0
67.5,71409.0,125.58249576852889,193.0150252843158,242.53865671269807,483.5345458984375,333.07666015625,203.3026885986328,0.0,1.0
68.0,71733.0,125.9732647431471,193.66052772416012,242.69528219559604,482.79296875,333.17059326171875,203.97201538085938,0.0,1.0
68.5,72175.0,126.4042316913135,194.79964062479323,242.00206610688264,483.9934387207031,334.9031982421875,203.7654571533203,0.0,1.0
69.0,73876.0,126.73648182282989,194.85892332659543,241.0082986123092,483.821533203125,336.3521728515625,203.9890899658203,0.0,1.0
69.5,73004.0,127.36603595435143,196.16319736382766,240.41630560342617,485.6329650878906,338.4655456542969,204.02789306640625,0.0,1.0
70.0,73508.0,127.82765986741681,197.00164973556568,240.6200324162558,486.24334716796875,339.372802734375,204.5585479736328,0.0,1.0
70.5,74014.0,128.3507604110982,197.94544697157247,242.09502266672067,487.46826171875,339.8683166503906,205.56039428710938,0.0,1.0
71.0,75901.0,128.73366325905184,198.66806487203723,244.1823089414956,489.4028015136719,340.4786376953125,206.79681396484375,0.0,1.0
71.5,74703.0,129.22481071606316,199.44222211907737,244.85914318236107,490.34771728515625,340.987060546875,207.21127319335938,0.0,1.0
72.0,75266.0,129.61565565955956,200.06249023742558,245.66033460858105,490.84014892578125,341.46868896484375,208.0752716064453,0.0,1.0
72.5,75791.0,130.07614275824744,200.8233054204616,246.95141222515818,490.8700866699219,341.1614074707031,209.0729522705078,0.0,1.0
73.0,76260.0,130.52456794090665,201.5870779233689,247.7458375028731,491.4676208496094,341.7653503417969,209.9551544189453,0.0,1.0
73.5,76807.0,130.96280775778746,202.40973296439714,248.421013603922,491.5686950683594,341.9669494628906,210.70046997070312,0.0,1.0
74.0,77185.0,131.5119106983299,203.30272993740147,250.4595775769016,491.79705810546875,341.1937255859375,211.97071838378906,0.0,1.0
74.5,79120.0,131.868459404382,203.8062805705457,251.87298386289865,491.40716552734375,340.6519775390625,213.24420166015625,0.0,1.0
75.0,78472.0,132.40680589681156,204.4391107070176,253.20742485164214,490.8390197753906,339.76922607421875,214.2905731201172,0.0,1.0
75.5,78887.0,132.88312531690715,205.19746587129188,253.9310930154084,490.0124816894531,339.37261962890625,215.29689025878906,0.0,1.0
76.0,79471.0,133.30329717362164,205.86038949523507,256.00781238079435,489.867919921875,338.03924560546875,216.5135498046875,0.0,1.0
76.5,79733.0,133.64753291668794,206.34631083293786,255.98828098176682,489.4236755371094,338.1355285644531,216.8809356689453,0.0,1.0
77.0,80155.0,134.06048439769697,206.90335908341362,257.390753524675,489.60455322265625,337.6141052246094,217.79644775390625,0.0,1.0
77.5,80659.0,134.54204193050887,207.6174366473105,258.0949437706985,489.0989074707031,337.3324279785156,218.68508911132812,0.0,1.0
78.0,80985.0,134.94876297823197,208.16579930430456,258.10269274069964,488.44232177734375,337.2648010253906,219.13836669921875,0.0,1.0
78.5,81600.0,135.23837188920842,208.5976989326584,258.10269274069964,487.9817199707031,337.33038330078125,219.51705932617188,0.0,1.0
79.0,83118.0,135.5609901631354,208.92582415776178,257.42183279589943,487.2702331542969,338.2879638671875,219.9256134033203,0.0,1.0
79.5,82698.0,136.032389969452,209.60200380721554,258.10269274069964,486.5824890136719,338.2940979003906,221.12570190429688,0.0,1.0
80.0,83993.0,136.25024968246845,209.4597813391211,258.10269274069964,485.62628173828125,338.3874206542969,221.87278747558594,0.0,1.0
80.5,84378.0,136.59230927573915,209.87615395751848,258.11818998280614,485.56817626953125,338.9039306640625,222.2762451171875,0.0,3.0
81.0,84876.0,137.03350842075895,210.63950246807934,258.897663179875,485.8640441894531,338.69134521484375,222.6399383544922,0.0,1.0
81.5,85415.0,137.3511293791534,210.8885961829136,261.0,485.3315124511719,337.48480224609375,224.26502990722656,0.0,1.0
82.0,85851.0,137.65959296961498,211.312564487823,261.72504656604804,485.6976623535156,337.4552001953125,224.69967651367188,0.0,3.0
82.5,86346.0,137.99841297047752,211.70144070321373,262.45190035509364,486.356689453125,337.0714111328125,224.68016052246094,0.0,2.0
83.0,86840.0,138.39510410709772,212.26869764522513,263.1387466717891,487.2999572753906,338.1565246582031,225.49874877929688,0.0,3.0
83.5,87159.0,138.69510090500665,212.8497122384712,263.8275952208184,487.8651428222656,338.14990234375,225.79637145996094,0.0,2.0
84.0,87461.0,138.99545317023424,213.45959805077868,263.8275952208184,487.5589294433594,339.2088928222656,226.7705535888672,0.0,4.0
84.5,87813.0,139.25060475651435,213.60852018000102,263.8275952208184,487.8564758300781,340.13079833984375,227.2290802001953,0.0,3.0
85.0,88442.0,139.61876574514636,214.35006414680993,264.55245226608656,489.06329345703125,341.0722351074219,227.8075714111328,0.0,2.0
85.5,88868.0,139.96017691054243,214.67021217454285,265.2413994835648,488.74639892578125,341.567138671875,229.0706329345703,0.0,2.0
86.0,89292.0,140.31435112224497,215.23010941780427,265.27909830968593,489.4532165527344,342.5,229.31878662109375,0.0,2.0
86.5,89660.0,140.63663830434004,215.74522010927612,265.9059984280159,488.4358825683594,341.6186218261719,229.9788818359375,0.0,2.0
87.0,90306.0,140.99946299542458,216.20592036297248,265.9059984280159,488.7065124511719,342.0869140625,230.12893676757812,0.0,2.0
87.5,90771.0,141.36092319787636,216.8363438171747,265.9059984280159,487.7667541503906,342.0784912109375,230.7743682861328,0.0,2.0
88.0,91249.0,141.7269951372605,217.4235497824465,266.58019431308094,488.9830627441406,342.69757080078125,231.02992248535156,0.0,2.0
88.5,91726.0,142.102619636676,217.81643647805828,267.2901045680517,488.374755859375,342.24554443359375,231.84716796875,0.0,2.0
89.0,92058.0,142.3898606107984,218.40329667841556,268.7042984397533,488.84429931640625,341.8040771484375,232.61175537109375,0.0,2.0
89.5,92546.0,142.72796010863934,218.81956036881164,268.71546289709494,488.54022216796875,341.78631591796875,232.8267364501953,0.0,2.0
90.0,93022.0,143.07292813098587,219.25783908448975,269.4160351575236,488.5984802246094,341.7635803222656,233.46954345703125,0.0,2.0
90.5,93556.0,143.44329440681403,219.7208455648366,270.1184925176357,488.9380187988281,341.35076904296875,233.6403350830078,0.0,3.0
91.0,94001.0,143.8077684839515,220.04544985070697,270.84497410880635,488.4202575683594,340.8935546875,234.42160034179688,0.0,2.0
91.5,94424.0,144.13690739901142,220.61731573020282,271.56214758320056,487.81695556640625,339.78033447265625,234.80885314941406,0.0,2.0
92.0,95157.0,144.55513764432604,221.21934815924217,271.56214758320056,487.9395751953125,340.38787841796875,235.13916015625,0.0,2.0
92.5,95743.0,145.01586536106436,221.8461178291956,272.2590678012396,489.4709777832031,342.0234375,235.9020233154297,0.0,2.0
93.0,96429.0,145.42625084100203,222.49089855678997,273.0750812505601,491.1071472167969,343.2441101074219,236.5533447265625,0.0,2.0
93.5,96831.0,145.8788957340946,222.86991717113264,274.37201023428025,491.7775573730469,343.53466796875,237.50753784179688,0.0,2.0
94.0,97560.0,146.31515443987777,223.46364357541475,275.26895938336384,492.0144958496094,343.89923095703125,238.67218017578125,0.0,2.0
94.5,98144.0,146.78961358934217,224.03716198112622,277.9370432310166,491.2528381347656,342.1978454589844,240.4910888671875,0.0,2.0
95.0,98770.0,147.2650406121673,224.51057881534223,280.7650263120391,490.44183349609375,340.691162109375,242.78216552734375,0.0,2.0
95.5,99529.0,147.7828315870525,225.20168735902567,282.17902119044925,490.5707092285156,339.90777587890625,243.54058837890625,0.0,2.0
96.0,100081.0,148.17246565002978,225.656819085974,284.27099746544667,490.2449951171875,338.90423583984375,245.13531494140625,0.0,2.0
96.5,100707.0,148.67973362088,226.38462845343543,284.2885857715712,489.9331970214844,339.0113830566406,245.44635009765625,0.0,2.0
97.0,101316.0,149.16230105777464,227.2003521124032,284.3132075722125,490.5892333984375,339.7130432128906,245.52389526367188,0.0,1.0
97.5,101959.0,149.64745042873972,227.86201965129388,286.44894833111186,490.0248107910156,338.471435546875,247.1530303955078,0.0,3.0
98.0,102686.0,150.05292077789377,228.32433072276814,287.14108030722457,490.6124572753906,339.2066345214844,247.96926879882812,0.0,2.0
98.5,103243.0,150.60487605117592,229.19205919926634,288.5550207499429,491.2121276855469,339.5696105957031,249.23184204101562,0.0,2.0
99.0,104022.0,151.1016966830678,229.83646359183973,289.2490276561012,492.64874267578125,340.9632873535156,249.94387817382812,0.0,2.0
99.5,104582.0,151.54383938838365,230.52114870440846,290.6286290096005,493.9258728027344,341.5581359863281,250.83473205566406,0.0,2.0
100.0,105020.0,151.95675901097954,231.21678139020554,290.6217472936256,493.86029052734375,342.0906982421875,251.2340087890625,0.0,2.0
100.5,105742.0,152.47156859979816,231.92455669894036,290.6286290096005,493.35198974609375,342.4395751953125,251.8378448486328,0.0,1.0
101.0,106330.0,152.87339022301373,232.1790257439477,289.9275771636772,493.2343444824219,343.33245849609375,251.8060302734375,0.0,2.0
101.5,106997.0,153.26801048221324,232.72515979154468,289.2766841624122,491.973876953125,343.31964111328125,251.9882354736328,0.0,2.0
102.0,107668.0,153.6912417052652,233.45235059857504,288.6693610343848,492.1676940917969,344.5135498046875,252.02781677246094,0.0,2.0
102.5,108262.0,154.1514138139439,234.07904647789388,288.62432329933665,491.4609375,345.0150146484375,252.85919189453125,0.0,1.0
103.0,109036.0,154.65540444967309,234.91381397568415,289.35272592460575,489.33099365234375,345.3505859375,255.34725952148438,0.0,2.0
103.5,109698.0,155.09807717031322,235.55254190944322,290.03792855418067,489.5883483886719,345.7609558105469,256.1379699707031,0.0,2.0
104.0,109972.0,155.60714351686352,236.23928547132036,291.3829095880539,490.027099609375,344.7573547363281,256.49920654296875,0.0,2.0
104.5,110539.0,155.94883671243198,236.9155967850154,292.1044333795706,489.6837463378906,344.6896057128906,257.4118957519531,0.0,1.0
105.0,110918.0,156.3407417217651,237.403243444014,292.1044333795706,489.6837463378906,344.6896057128906,257.4118957519531,0.0,2.0
105.5,112103.0,156.7564578693252,237.84448700779257,292.7968579066381,489.24005126953125,344.6304931640625,258.3866271972656,0.0,1.0
106.0,112616.0,157.17920017786236,238.56707638165506,293.51831288694746,489.8291320800781,344.7804870605469,258.785400390625,0.0,1.0
106.5,113412.0,157.67834736512958,239.30106560565082,294.27877939124323,489.3592224121094,344.3388366699219,259.5602722167969,0.0,1.0
107.0,114004.0,158.06765829224364,239.88538930080756,294.93219559756443,489.2393798828125,344.3102722167969,260.2940368652344,0.0,1.0
107.5,114740.0,158.61544747195111,240.66595105909747,295.7363690857112,488.98065185546875,343.7566833496094,260.8857116699219,0.0,2.0
108.0,115472.0,159.0089418432075,241.23018053303363,297.20026917888214,488.8074035644531,342.83673095703125,261.84716796875,0.0,1.0
108.5,116107.0,159.4797651030027,241.95640094045206,297.9345565724124,489.2708740234375,342.36505126953125,261.9216003417969,0.0,2.0
109.0,116748.0,159.89466559600785,242.62110378118388,298.67038688159226,489.0354919433594,341.9451904296875,262.5487976074219,0.0,2.0
109.5,117157.0,160.46336679165051,243.11807823944443,299.4077487307234,488.11138916015625,341.0435485839844,263.36993408203125,0.0,2.0
110.0,118031.0,161.01116550119033,243.97745797511703,300.66592756745814,487.76446533203125,340.3399353027344,264.309326171875,0.0,1.0
110.5,118571.0,161.41697758237814,244.72433471152803,302.3011743278547,488.26568603515625,339.4079284667969,264.9237060546875,0.0,2.0
111.0,119775.0,161.72179703499572,244.97795816359366,302.8349385391322,488.7570495605469,339.9844665527344,265.5690002441406,0.0,2.0
111.5,120521.0,162.2041954506303,245.9044529893674,304.7950130825634,489.07769775390625,339.1326904296875,266.6582946777344,0.0,1.0
112.0,121197.0,162.7430573165802,246.75899173079793,305.6550343115585,488.7691650390625,338.6876220703125,267.390380859375,0.0,1.0
112.5,122061.0,163.22433255678374,247.52373623553763,307.06513966909364,488.4710693359375,338.161865234375,268.593505859375,0.0,1.0
113.0,122679.0,163.69847320124902,248.3646512690564,308.475282640279,487.91180419921875,337.36370849609375,269.7621765136719,0.0,1.0
113.5,122876.0,164.27249954005975,249.0501956466502,309.78218154051405,487.9754943847656,337.0614929199219,270.8022766113281,0.0,1.0
114.0,123368.0,164.70161922484775,249.83994876720575,310.4383996866367,488.0003967285156,337.03350830078125,271.4232482910156,0.0,2.0
114.5,124097.0,165.1156496663777,250.4595775769016,310.4383996866367,487.9113464355469,337.5428161621094,271.8649597167969,0.0,1.0
115.0,124769.0,165.56786743691046,251.08325310827547,311.1928662421425,487.9280090332031,337.1711730957031,272.32708740234375,0.0,1.0
115.5,125589.0,166.03422375523786,251.87298386289865,311.94871373352385,488.332763671875,337.48614501953125,273.05413818359375,0.0,2.0
116.0,126394.0,166.44438721629913,252.62640394051851,313.35921878891645,489.1062927246094,337.28070068359375,273.80340576171875,0.0,1.0
116.5,127099.0,166.95374115165325,253.39692184397188,314.33898899118446,488.760986328125,337.0401611328125,274.8282775878906,0.0,1.0
117.0,127788.0,167.41876609745748,254.01771591761076,315.74831749353785,488.95306396484375,336.6385498046875,275.8067626953125,0.0,2.0
117.5,128601.0,167.90375207340924,254.61539623518448,316.9369022376536,488.5306396484375,336.06182861328125,276.83575439453125,0.0,1.0
118.0,129308.0,168.30126035658856,255.3918557824427,318.90437438203946,488.996337890625,335.0956726074219,277.779052734375,0.0,1.0
118.5,130100.0,168.7802482676165,255.89450951515158,320.887830869293,488.28662109375,333.8571472167969,279.3317565917969,0.0,1.0
119.0,130795.0,169.2299708521915,256.4566240127168,322.9643943223463,488.94586181640625,332.9159851074219,280.2779846191406,0.0,2.0
119.5,131661.0,169.69404412867524,257.2800031094527,325.2091634625322,488.5559997558594,331.8567199707031,281.9755554199219,0.0,2.0
120.0,132425.0,170.18491642857705,257.96317566660554,326.62057497959313,488.6530456542969,331.34344482421875,282.9429016113281,0.0,2.0
120.5,133311.0,170.68051928672546,258.5207922005501,328.2209621581169,488.4429626464844,330.54779052734375,284.04998779296875,0.0,2.0
121.0,134017.0,171.15050786979583,259.2103392712512,329.6316125616595,489.5115661621094,330.9498596191406,285.05010986328125,0.0,2.0
121.5,134804.0,171.63289380027402,260.2498799231231,331.6986584235758,490.0228271484375,330.11944580078125,286.1681823730469,0.0,1.0
122.0,135695.0,172.1116089638955,260.86260751443183,332.4530041975858,490.53271484375,330.5646057128906,286.9073181152344,0.0,2.0
122.5,136180.0,172.60945170946658,261.0787237583774,333.208643345277,489.66583251953125,330.1613464355469,287.92919921875,0.0,2.0
123.0,137084.0,173.09479887043963,261.767072031606,335.9315406448165,490.6390075683594,328.9219970703125,289.10205078125,0.0,2.0
123.5,137917.0,173.52273229610066,262.54523419784255,336.590255355083,491.4187316894531,329.19927978515625,289.45550537109375,0.0,2.0
124.0,138776.0,174.01400818943625,263.0304164920856,336.68531301498734,492.0836486816406,330.48651123046875,290.05572509765625,0.0,4.0
124.5,139593.0,174.46300169258524,263.34236260926315,336.7862823809782,493.4800109863281,332.3904113769531,290.67132568359375,0.0,1.0
125.0,140467.0,174.9335391631555,264.41255643406953,337.4403651017465,495.22235107421875,333.8226318359375,291.2770690917969,0.0,2.0
125.5,141358.0,175.37397622682315,265.1900261862596,337.37960815674677,496.5078430175781,335.6048278808594,291.8897399902344,0.0,1.0
126.0,142165.0,175.90613090291208,265.80067720004024,338.92329515688357,496.66510009765625,335.0,292.8863220214844,0.0,1.0
126.5,143037.0,176.3359776209909,266.6927070618917,339.69692374232653,498.20458984375,336.28094482421875,293.736083984375,0.0,1.0
127.0,143896.0,176.82480780931135,267.29291044915703,340.4717315725345,498.4717712402344,336.3863525390625,294.447998046875,0.0,2.0
127.5,144880.0,177.31588592631593,268.06715576511795,340.77118422777477,499.3270568847656,337.6348571777344,295.31243896484375,0.0,2.0
128.0,145802.0,177.83031923552383,268.9386547151599,341.397129454833,500.3580322265625,338.513916015625,295.9988098144531,0.0,1.0
128.5,146525.0,178.31439114423955,269.9859255499462,341.397129454833,500.6524353027344,339.0082702636719,296.22027587890625,0.0,1.0
129.0,147213.0,178.71975300230787,269.675731203236,339.365584583941,499.8408508300781,340.8740539550781,296.2120666503906,0.0,4.0
129.5,148385.0,179.26798616882982,271.7620282038323,341.55233859541937,500.5780029296875,338.9941101074219,296.46435546875,0.0,1.0
130.0,149093.0,179.4839721461652,271.80618092126923,340.77118422777477,501.95440673828125,341.2316589355469,296.6532897949219,0.0,2.0
130.5,149896.0,180.09986091465674,272.6407893181063,341.09382873338535,500.41619873046875,339.72119140625,296.7795104980469,0.0,1.0
131.0,150779.0,180.514181144686,273.40263349134,340.14702703389895,500.9664611816406,341.47308349609375,296.8417663574219,0.0,2.0
131.5,151538.0,180.96798948128858,274.50746795986856,341.4747428434496,499.04510498046875,340.2268371582031,298.0003662109375,0.0,1.0
132.0,152452.0,181.48026709647723,274.8817927764587,341.4747428434496,498.8045959472656,340.357421875,298.2510986328125,0.0,2.0
132.5,153125.0,181.81116447829274,275.0770800980013,340.70808619696714,498.2162780761719,341.3487854003906,298.60601806640625,0.0,2.0
133.0,154123.0,182.23733823344045,276.69694610022475,342.37406443829826,498.2189025878906,339.3745422363281,298.80078125,0.0,1.0
133.5,155108.0,182.70281985986165,277.18703071980076,342.7608495729931,498.4765930175781,339.857177734375,299.2939758300781,0.0,1.0
