t_s,M_px,Rg_px,R95seed_px,Rmaxseed_px,circ_cx_px,circ_cy_px,circ_R_px,circ_R_raw_px,edge,n_comp
38.0,63820.0,104.50020103652565,153.5838533179839,199.60210419732553,304.50006103515625,369.06610107421875,182.44438182033622,186.55531311035156,0.0,1.0
38.5,64269.0,104.88612677959141,154.63828762631846,200.0024999843752,304.50006103515625,369.06610107421875,184.61155896842504,186.55531311035156,0.0,1.0
39.0,64693.0,105.26786268956313,153.57408635573907,196.49173010587495,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
39.5,64841.0,105.34609570379222,156.1089363233252,198.45654436173174,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
40.0,65041.0,105.58810649773964,154.55743269089325,197.3676771915807,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
40.5,65221.0,105.65207685911231,155.23208431248997,197.46645284705957,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
41.0,65653.0,105.99958902325851,156.52475842498527,195.35864454894235,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
41.5,65890.0,106.23096811427388,155.8589105569521,194.74342094150447,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
42.0,66215.0,106.47147118530208,157.08914666519772,196.596032513375,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
42.5,66717.0,106.85704607846795,156.82665556569856,195.7268504830137,304.50006103515625,369.06610107421875,186.55531311035156,186.55531311035156,0.0,1.0
43.0,67161.0,107.23783100305694,157.8131806916013,196.596032513375,304.84869384765625,368.5997314453125,186.67092895507812,186.67092895507812,0.0,1.0
43.5,67649.0,107.60984380735856,158.24032355881985,195.7268504830137,304.88720703125,368.5481262207031,186.6837921142578,186.6837921142578,0.0,1.0
44.0,68221.0,108.07012163266792,158.7734234687909,195.616972678753,306.0357666015625,367.01153564453125,187.07752990722656,187.07752990722656,0.0,1.0
44.5,68877.0,108.62962788144881,160.0124995117569,195.7268504830137,307.1980895996094,365.4564514160156,187.49510192871094,187.49510192871094,0.0,1.0
45.0,69654.0,109.19482483991452,160.4400199451496,196.88829320200833,307.2113342285156,365.4386901855469,187.4999542236328,187.4999542236328,0.0,1.0
45.5,70090.0,109.44151980335396,161.3009609394811,196.88829320200833,308.36322021484375,363.8975830078125,187.93287658691406,187.93287658691406,0.0,1.0
46.0,70737.0,109.93285940561357,162.02777539668932,197.3676771915807,309.508544921875,362.3652648925781,188.38185119628906,188.38185119628906,0.0,1.0
46.5,71354.0,110.39688402334481,162.60381299342276,198.2447981663075,310.0860900878906,361.59259033203125,188.61520385742188,188.61520385742188,0.0,1.0
47.0,71901.0,110.73170736524638,163.24827717314508,198.17668884104407,310.6729736328125,360.807373046875,188.8570556640625,188.8570556640625,0.0,1.0
47.5,72378.0,111.20155084207377,163.76858672777126,197.29419656948858,311.2630310058594,360.0179138183594,189.10507202148438,189.10507202148438,0.0,1.0
48.0,72960.0,111.55373856590263,164.45364088398895,203.03940504246953,312.3636474609375,358.5454406738281,189.58041381835938,189.58041381835938,0.0,1.0
48.5,73528.0,111.95668088997948,164.72370783994134,203.05910469614506,312.9299621582031,357.78778076171875,189.83152770996094,189.83152770996094,0.0,1.0
49.0,74067.0,112.33293128807028,165.12419568312816,203.05910469614506,313.50885009765625,357.01324462890625,190.09266662597656,190.09266662597656,0.0,1.0
49.5,74624.0,112.73289320162714,165.8463143998081,205.27298896834918,314.59259033203125,355.5633239746094,190.59388732910156,190.59388732910156,0.0,1.0
50.0,74689.0,112.85714414191031,166.0873264279969,203.24615617521528,315.1492919921875,354.81854248046875,190.8574981689453,190.8574981689453,0.0,1.0
50.5,75116.0,113.24623806280528,167.0269439342048,204.35263639111682,315.68023681640625,354.108154296875,191.11282348632812,191.11282348632812,0.0,1.0
51.0,75640.0,113.6388420662687,167.32304085211933,205.41178155110774,316.2325744628906,353.3692321777344,191.3823699951172,191.3823699951172,0.0,1.0
51.5,76164.0,113.9917606812516,167.70509831248424,205.54804791094466,316.251220703125,353.34423828125,191.39157104492188,191.39157104492188,0.0,1.0
52.0,76680.0,114.44765601476412,168.2973558912914,206.6204249342257,316.81903076171875,352.5845642089844,191.6730194091797,191.6730194091797,0.0,1.0
52.5,77030.0,114.85316242969934,168.8342382338369,206.87435800504613,316.88299560546875,352.4990234375,191.7050323486328,191.7050323486328,0.0,1.0
53.0,77727.0,115.165292588727,169.24833824885843,207.87015177749788,317.4401550292969,351.7535400390625,191.9858856201172,191.9858856201172,0.0,1.0
53.5,78040.0,115.54733398534844,169.75570682601514,208.86598574205422,318.0328369140625,351.058837890625,192.32081604003906,192.32081604003906,0.0,1.0
54.0,78694.0,115.88944894238324,170.4240299900275,209.77368757782756,318.806396484375,350.68328857421875,192.9327850341797,192.9327850341797,0.0,1.0
54.5,79132.0,116.20874747527736,170.88007490635061,210.535032714273,319.34039306640625,350.1205139160156,193.26007080078125,193.26007080078125,0.0,1.0
55.0,79641.0,116.57659326243324,171.14321488157222,210.95023109728987,319.82781982421875,350.37921142578125,193.8043212890625,193.8043212890625,0.0,1.0
55.5,80144.0,117.03809732168381,171.77223290066027,212.24985276791125,320.678955078125,349.6734313964844,194.39039611816406,194.39039611816406,0.0,1.0
56.0,80714.0,117.44439540307309,172.5304319597964,214.23818520515897,322.0400390625,348.483154296875,195.3181610107422,195.3181610107422,0.0,1.0
56.5,81316.0,117.8809409216024,173.00072253731722,216.12265036316762,321.88134765625,348.88134765625,197.485338158831,197.60386657714844,0.0,1.0
57.0,81979.0,118.24162298678861,173.3666634621547,218.21548982599745,322.89678955078125,347.6100158691406,198.5115966796875,198.5115966796875,0.0,1.0
57.5,82551.0,118.73749550595763,174.23116827347837,221.19900542271884,324.4476013183594,345.8817443847656,199.93023681640625,199.93023681640625,0.0,1.0
58.0,83414.0,119.37653470393515,175.524927004685,224.28776159211185,325.1022644042969,345.4059143066406,202.09741396449508,202.61514282226562,0.0,1.0
58.5,84150.0,119.8278066745476,176.13914953808538,226.27637967759694,322.4498596191406,345.93310546875,204.2645911125839,204.85861206054688,0.0,1.0
59.0,84891.0,120.32544949909361,176.87566254292872,227.8793540450736,322.34747314453125,345.4313049316406,206.00390625,206.00390625,0.0,1.0
59.5,85670.0,120.9595288233575,178.03651310896873,228.1622229905731,320.7287292480469,346.5067443847656,207.18333435058594,207.18333435058594,0.0,1.0
60.0,86569.0,121.36025239349665,178.73443988218946,228.26519664635694,321.5348205566406,347.2447509765625,208.07203674316406,208.07203674316406,0.0,1.0
60.5,87025.0,121.66125756148462,179.0111728356641,229.1571513176056,321.8663330078125,346.55047607421875,208.31814575195312,208.31814575195312,0.0,1.0
61.0,87634.0,122.10082359512249,179.62739212046696,230.25420734483876,322.2612609863281,345.7234802246094,208.6146697998047,208.6146697998047,0.0,1.0
61.5,88119.0,122.6834683111316,180.6767832326853,231.3547060251855,322.19256591796875,345.11395263671875,209.09136962890625,209.09136962890625,0.0,1.0
62.0,88924.0,123.06711952789738,181.12150617748296,232.4585984643287,322.6063232421875,344.2722473144531,209.39007568359375,209.39007568359375,0.0,1.0
62.5,89643.0,123.58039860781945,181.8378398463862,233.13729860320507,323.29364013671875,344.17034912109375,210.05838012695312,210.05838012695312,0.0,1.0
63.0,90259.0,124.04991133073268,182.53027144537498,234.0363219673391,323.9659118652344,343.8252258300781,210.6807403564453,210.6807403564453,0.0,1.0
63.5,90810.0,124.41121667395255,183.0027322200409,235.03191272676142,324.3715515136719,343.1010437011719,210.9923095703125,210.9923095703125,0.0,1.0
64.0,91569.0,124.93978235454128,183.60010893242955,236.22235287965447,325.1666259765625,342.5504150390625,211.7141571044922,211.7141571044922,0.0,1.0
64.5,92099.0,125.45460977834293,184.29812792757374,237.32045845227924,325.93194580078125,342.06329345703125,212.41586303710938,212.41586303710938,0.0,1.0
65.0,92789.0,125.90688056176218,185.06485349736184,237.32045845227924,326.1755065917969,342.30816650390625,212.6867218017578,212.6867218017578,0.0,1.0
65.5,93517.0,126.42399014709922,185.80096878111266,237.65521244020718,326.81781005859375,342.5294189453125,213.35081481933594,213.35081481933594,0.0,1.0
66.0,94179.0,126.88129182303484,186.51005334833832,237.89913829183996,327.7405700683594,343.12249755859375,214.33848571777344,214.33848571777344,0.0,1.0
66.5,95210.0,127.28719705438448,187.29655629509048,237.89913829183996,327.87725830078125,343.2562561035156,214.49049377441406,214.49049377441406,0.0,1.0
67.0,95814.0,127.7288852625412,187.8776197422141,237.89913829183996,328.3686218261719,343.7370300292969,215.0373992919922,215.0373992919922,0.0,1.0
67.5,96353.0,128.09242835624437,188.09572031282372,238.64827675891564,328.6814880371094,344.09375,216.1415557861328,216.1415557861328,0.0,1.0
68.0,96937.0,128.62768675808815,188.80942773071476,239.7602969634464,330.78216552734375,344.8094482421875,218.28521728515625,218.28521728515625,0.0,1.0
68.5,97579.0,129.1206938870885,189.40168953839878,240.52026941611388,331.5544128417969,344.7681884765625,219.0529022216797,219.0529022216797,0.0,1.0
69.0,98268.0,129.52188357444027,190.07893097342483,241.6278129686233,332.6171569824219,344.58807373046875,220.16976928710938,220.16976928710938,0.0,1.0
69.5,98998.0,129.86226367310007,190.41270965983338,242.29321080046796,333.1717224121094,344.5046691894531,220.717041015625,220.717041015625,0.0,1.0
70.0,99567.0,130.20874407828003,191.0219882480675,242.5077318355025,333.5338134765625,344.52130126953125,221.07945251464844,221.07945251464844,0.0,1.0
70.5,100285.0,130.64270024116487,191.46226782034313,243.61444948935193,333.1017761230469,344.8435974121094,222.47288513183594,222.47288513183594,0.0,1.0
71.0,100954.0,131.0939417268835,191.9342334275037,244.72433471152803,331.92779541015625,344.6963806152344,223.28912353515625,223.28912353515625,0.0,1.0
71.5,101631.0,131.5075047531403,192.37983262286096,245.60130292814003,333.00775146484375,344.7797546386719,224.37208557128906,224.37208557128906,0.0,1.0
72.0,102317.0,131.9389809114699,193.01036241611484,245.60130292814003,333.4305725097656,345.1641540527344,224.81642150878906,224.81642150878906,0.0,1.0
72.5,103146.0,132.49402632861754,193.91235133430774,247.4772716836841,334.390625,344.0787353515625,225.7141571044922,225.7141571044922,0.0,1.0
73.0,103555.0,132.7607058271644,194.18032856085088,248.26195842295292,334.65850830078125,343.5829772949219,225.9556884765625,225.9556884765625,0.0,1.0
73.5,104269.0,133.2117807735444,195.0,249.25689559167665,335.3829345703125,343.1873474121094,226.65928649902344,226.65928649902344,0.0,1.0
74.0,104941.0,133.65634719689152,195.6016359849784,250.353749722268,335.8241882324219,342.37493896484375,227.06141662597656,227.06141662597656,0.0,1.0
74.5,105539.0,134.05028056755194,196.2067786785552,251.45377308761942,336.86328125,342.0878601074219,228.0865936279297,228.0865936279297,0.0,1.0
75.0,106253.0,134.49821692214763,196.78668654154427,252.4480144505003,337.24713134765625,341.38287353515625,228.44000244140625,228.44000244140625,0.0,1.0
75.5,106892.0,134.87704600263154,197.27392123643713,253.44230112591703,337.98236083984375,340.98907470703125,229.15882873535156,229.15882873535156,0.0,1.0
76.0,107451.0,135.2542935509293,198.01262586006985,255.32724100651697,338.6856689453125,339.703857421875,229.81492614746094,229.81492614746094,0.0,1.0
76.5,108155.0,135.86708619961897,198.70832896484234,256.5326489942362,340.4065856933594,339.8056640625,231.5382843017578,231.5382843017578,0.0,1.0
77.0,108859.0,136.33034569651358,199.21169643095126,258.4143958838207,341.00225830078125,339.4884338378906,233.12266540527344,233.12266540527344,0.0,1.0
77.5,109707.0,136.64071216981253,199.90247622278218,260.20376630633154,341.8800964355469,338.5479431152344,233.9718475341797,233.9718475341797,0.0,1.0
78.0,110465.0,137.11708750008333,200.50436404228213,261.1991577321795,342.8686828613281,338.3734436035156,234.95526123046875,234.95526123046875,0.0,1.0
78.5,111070.0,137.50717961178617,201.00995000248122,261.50334605889844,343.0813903808594,337.98907470703125,235.1577606201172,235.1577606201172,0.0,1.0
79.0,111857.0,137.97230882521046,201.648208460695,261.96182928052707,343.1620178222656,337.98406982421875,235.95184326171875,235.95184326171875,0.0,1.0
79.5,112347.0,138.39251569578434,202.00247523235947,263.07793522072507,343.1642150878906,337.951904296875,237.10516357421875,237.10516357421875,0.0,1.0
80.0,113007.0,138.82623326990313,202.5561650505854,264.3274484422683,343.0057067871094,337.24761962890625,237.78265380859375,237.78265380859375,0.0,1.0
80.5,113714.0,139.29232576257826,203.13013029391072,264.4617174564213,342.5106506347656,337.7980651855469,238.42889404296875,238.42889404296875,0.0,1.0
81.0,114558.0,139.81106433155628,204.02205763103166,265.8759109058209,341.65679931640625,337.7187194824219,239.79896545410156,239.79896545410156,0.0,1.0
81.5,115440.0,140.11896533820226,204.53361581901396,266.865134478073,340.5910949707031,337.6312561035156,240.453125,240.453125,0.0,1.0
82.0,116316.0,140.6610034028942,205.34117950377123,268.15294143454776,338.92205810546875,337.5583190917969,241.43016052246094,241.43016052246094,0.0,1.0
82.5,116882.0,141.1880041463917,206.01456259206532,269.2953768633988,338.61004638671875,337.0306396484375,242.04246520996094,242.04246520996094,0.0,1.0
83.0,117896.0,141.60692246883727,206.63312899654346,270.44038160008574,337.3936767578125,337.1972351074219,243.1326141357422,243.1326141357422,0.0,1.0
83.5,118200.0,142.00767794050861,207.1183236703117,271.5879231482873,337.99896240234375,336.7864990234375,244.0642547607422,244.0642547607422,0.0,1.0
84.0,119081.0,142.38946834926426,207.69448716805172,271.9191056178289,337.8184509277344,337.0683898925781,244.75486755371094,244.75486755371094,0.0,1.0
84.5,119663.0,142.75479844943453,208.21623375712088,271.9191056178289,338.7936706542969,337.2253112792969,245.13560485839844,245.13560485839844,0.0,1.0
85.0,120417.0,143.2136521155611,208.86598574205422,272.44265451650557,336.05328369140625,338.3904113769531,246.3290557861328,246.3290557861328,0.0,1.0
85.5,121186.0,143.6799933347651,209.4803093371785,272.8021260914218,336.165283203125,338.6650390625,246.62234497070312,246.62234497070312,0.0,1.0
86.0,121835.0,144.0038830147934,209.97618912629116,272.41512439657237,336.4143981933594,339.00634765625,247.01283264160156,247.01283264160156,0.0,1.0
86.5,122650.0,144.48246913190314,210.535032714273,272.5747603869441,336.06463623046875,339.4940490722656,247.4044189453125,247.4044189453125,0.0,1.0
87.0,123389.0,144.89777941911532,211.02606474082768,272.90474528670256,337.93719482421875,339.2655029296875,247.89300537109375,247.89300537109375,0.0,1.0
87.5,124143.0,145.34906508507694,211.62466774929618,274.0602123621742,337.1124572753906,339.1705627441406,248.81411743164062,248.81411743164062,0.0,1.0
88.0,124772.0,145.89957651862514,212.24985276791125,275.04545078950133,338.57440185546875,338.67218017578125,249.64134216308594,249.64134216308594,0.0,1.0
88.5,125643.0,146.2284543291191,212.8497122384712,275.04545078950133,338.64483642578125,339.36517333984375,250.33154296875,250.33154296875,0.0,1.0
89.0,126378.0,146.70454684740562,213.52751579129094,276.0307953834137,337.8006896972656,339.8837585449219,251.61285400390625,251.61285400390625,0.0,1.0
89.5,127024.0,147.09653676962114,214.1494805036893,276.2028240261131,339.08380126953125,340.0544738769531,252.31292724609375,252.31292724609375,0.0,1.0
90.0,127923.0,147.66776604618596,215.00232556881798,276.6839352040519,339.4144287109375,340.29754638671875,253.11361694335938,253.11361694335938,0.0,1.0
90.5,128760.0,148.21294655712666,215.75217264259473,277.5409879639402,339.6827697753906,340.19415283203125,254.0487060546875,254.0487060546875,0.0,1.0
91.0,129453.0,148.57301830514925,216.22673285234646,277.5103601669675,339.47509765625,340.74627685546875,254.53274536132812,254.53274536132812,0.0,1.0
91.5,130254.0,149.23452983646612,217.15835229124616,278.0395655298001,339.3553161621094,341.2215270996094,255.2105712890625,255.2105712890625,0.0,1.0
92.0,131520.0,149.8424715500374,218.3575050232989,280.1660222082614,341.1788024902344,340.26544189453125,256.49346923828125,256.49346923828125,0.0,1.0
92.5,132042.0,150.11036568433767,218.4054715426128,280.4728150819612,340.78973388671875,340.1940002441406,256.781494140625,256.781494140625,0.0,1.0
93.0,132827.0,150.49099008143338,218.89746455849797,282.6057324259365,341.8072814941406,339.4135437011719,258.4293518066406,258.4293518066406,0.0,1.0
93.5,133560.0,150.85245940269567,219.22819161777528,282.29417280560364,340.4183044433594,340.502685546875,259.17242431640625,259.17242431640625,0.0,1.0
94.0,134387.0,151.35499591049677,220.12451018154238,283.13247782619356,341.2021484375,340.30181884765625,259.4620056152344,259.4620056152344,0.0,1.0
94.5,135192.0,151.82452649338708,220.87100307645636,282.842712474619,340.783935546875,341.2745666503906,260.3218078613281,260.3218078613281,0.0,1.0
95.0,135923.0,152.35185635713026,221.74083972060717,284.6840353795766,340.3332214355469,341.179931640625,261.4707946777344,261.4707946777344,0.0,1.0
95.5,136659.0,152.76834943917086,222.41088099197407,284.1214529035075,340.6561584472656,341.6126708984375,261.9595031738281,261.9595031738281,0.0,1.0
96.0,137522.0,153.25229214122933,223.32263655975405,284.6840353795766,341.3580017089844,342.08380126953125,262.5627746582031,262.5627746582031,0.0,1.0
96.5,137859.0,153.4323450152032,223.37860237721964,285.53983960211224,340.1101379394531,342.1949157714844,263.205078125,263.205078125,0.0,1.0
