t_s,M_px,Rg_px,R95seed_px,Rmaxseed_px,circ_cx_px,circ_cy_px,circ_R_px,edge,n_comp
23.5,28076.0,77.25169016396067,133.0338302838793,163.41664541900252,347.74566650390625,339.11102294921875,122.78517150878906,0.0,1.0
24.0,28363.0,77.544005151286,133.18408313308313,160.22796260328596,348.5412292480469,339.4286804199219,123.58889770507812,0.0,1.0
24.5,28721.0,77.90954958099789,133.80956617521784,162.60688792299052,349.1417236328125,338.5747985839844,124.16852569580078,0.0,1.0
25.0,29146.0,78.36032417880722,134.1966837702145,165.13025161974412,349.6286926269531,338.4588623046875,124.65304565429688,0.0,1.0
25.5,29544.0,78.82055865811309,134.8517704741024,165.13025161974412,350.3310852050781,338.5230712890625,125.3565673828125,0.0,1.0
26.0,29852.0,79.0890310331281,135.0148140020198,165.13025161974412,350.48583984375,338.5035095214844,125.51090240478516,0.0,1.0
26.5,30259.0,79.6131069555085,136.0036764208968,166.30694513459142,350.3674011230469,338.082763671875,126.40119934082031,0.0,1.0
27.0,30576.0,80.03662160757446,136.31214179228496,169.85876486069242,349.51531982421875,339.3997802734375,128.5977325439453,0.0,1.0
27.5,30799.0,80.44896261299898,136.36715146984628,166.30694513459142,349.9000549316406,338.57977294921875,129.0140838623047,0.0,1.0
28.0,31064.0,80.74612401687473,137.01459776242822,168.2676439485619,350.19744873046875,338.58642578125,129.31089782714844,0.0,1.0
28.5,31420.0,81.16130620644728,138.00362314084367,167.28717822953436,350.51959228515625,339.06573486328125,129.6136474609375,0.0,1.0
29.0,31832.0,81.68909536900654,138.008514124174,174.7483905505284,348.1672058105469,339.412109375,132.24691772460938,0.0,1.0
29.5,31946.0,81.69279539751477,138.12313290225617,166.50825805346713,348.46856689453125,339.8714599609375,132.5330047607422,0.0,1.0
30.0,32545.0,82.40480573970028,139.08630414242805,174.7483905505284,348.85064697265625,338.5259704589844,132.96348571777344,0.0,1.0
30.5,32856.0,82.71569182659564,139.17614738165446,174.7483905505284,349.77703857421875,338.56500244140625,133.8874969482422,0.0,1.0
31.0,33147.0,83.04795707121302,139.29106216839614,174.7483905505284,350.19451904296875,338.2428894042969,134.31805419921875,0.0,1.0
31.5,33308.0,83.34290790174141,139.8070098385628,175.72706109191037,349.8058166503906,337.6969909667969,134.9532012939453,0.0,1.0
32.0,33696.0,83.77509485653576,140.41189377831907,175.17134468856486,350.1324768066406,337.33074951171875,135.29708862304688,0.0,1.0
32.5,34044.0,84.14674464297676,140.8900280360537,175.72706109191037,350.4130554199219,336.773193359375,135.60585021972656,0.0,1.0
33.0,34323.0,84.45334767877657,141.47720607252967,177.55280904564702,349.1363220214844,336.2964782714844,137.14698791503906,0.0,1.0
33.5,34646.0,84.7983601891517,141.2258828885475,175.72706109191037,349.68865966796875,336.22601318359375,137.7001953125,0.0,1.0
34.0,34909.0,85.0969945338216,142.0211251891774,177.53872816937718,349.7742004394531,335.938720703125,137.7897186279297,0.0,1.0
34.5,35092.0,85.08895910124399,141.18958775212928,175.524927004685,350.0946044921875,335.4448547363281,138.1183319091797,0.0,1.0
35.0,35395.0,85.43610079665741,142.00668990075798,176.70597047072292,350.2001037597656,335.1009521484375,138.2305908203125,0.0,1.0
35.5,35662.0,85.79768482292471,142.01408380861386,177.78920102188434,350.5481872558594,334.718017578125,138.58717346191406,0.0,1.0
36.0,36009.0,86.09416346960411,142.56998230817769,177.53872816937718,350.55047607421875,334.7112731933594,138.589599609375,0.0,1.0
36.5,36172.0,86.32343635096953,142.63590010933433,176.50495743746123,350.6907653808594,334.8765869140625,138.7260284423828,0.0,1.0
37.0,36411.0,86.47470226178012,142.28492541376264,175.72706109191037,351.2965393066406,334.3747863769531,139.3438720703125,0.0,1.0
37.5,36801.0,86.88715058058307,142.86357128393507,176.32356620712955,351.482421875,334.1300964355469,139.53623962402344,0.0,1.0
38.0,37050.0,87.12983934666391,143.18973388954018,178.5077029150283,351.6912841796875,333.474853515625,139.7646484375,0.0,1.0
38.5,37322.0,87.48785391496808,144.12841496387864,178.70926109186397,351.2698669433594,332.9808654785156,140.39907836914062,0.0,1.0
39.0,37602.0,87.7294351062095,144.05554484295286,178.5077029150283,351.3834228515625,332.6187438964844,140.52845764160156,0.0,1.0
39.5,37857.0,87.93637753152552,144.3675863897433,179.2930561957155,351.5664367675781,332.03497314453125,140.73899841308594,0.0,1.0
40.0,38202.0,88.20324775209757,144.84474446799925,178.5077029150283,351.8437805175781,331.5674133300781,141.0398712158203,0.0,1.0
40.5,38343.0,88.37936465774212,144.83784035948617,178.2638493918495,352.1244201660156,330.5965881347656,141.37452697753906,0.0,1.0
41.0,38601.0,88.71388807847906,145.00344823486094,178.5077029150283,352.6986389160156,330.5479431152344,141.95057678222656,0.0,1.0
41.5,38892.0,88.91491512379206,145.52662986546483,178.46568297574746,352.87823486328125,329.8807678222656,142.171142578125,0.0,1.0
42.0,39057.0,89.12164925903136,145.27904184706065,177.48521065147935,353.4935302734375,329.88446044921875,142.78494262695312,0.0,1.0
42.5,39131.0,89.13939432901864,145.03103116229988,177.2935419015594,354.1226806640625,329.8932800292969,143.41221618652344,0.0,1.0
43.0,39467.0,89.41250061731756,145.34441853748632,177.78920102188434,354.3124694824219,329.6910400390625,143.6145782470703,0.0,1.0
43.5,39670.0,89.68143657427412,145.46477236774544,179.2930561957155,354.80889892578125,329.52838134765625,144.12060546875,0.0,1.0
44.0,39967.0,90.02339589633189,145.91093173576817,177.48521065147935,355.534912109375,329.673095703125,144.83567810058594,0.0,1.0
44.5,40136.0,90.18289009779534,146.01369798755184,178.6644900364927,355.7613220214844,329.5596618652344,145.06890869140625,0.0,1.0
45.0,40392.0,90.50918915881722,146.12323566086263,178.2638493918495,356.5804748535156,329.406982421875,145.8962860107422,0.0,1.0
45.5,40803.0,90.81704905224046,146.23952953972466,178.46568297574746,357.2177734375,329.8783874511719,146.5020751953125,0.0,1.0
46.0,41051.0,91.08501116650606,146.50938536489735,177.68511473953018,357.6238098144531,330.0152587890625,146.89894104003906,0.0,1.0
46.5,41331.0,91.37901842916474,146.66969693839283,178.46568297574746,357.95037841796875,330.0271911621094,147.22415161132812,0.0,1.0
47.0,41580.0,91.65504370737062,146.99676867009848,178.6644900364927,358.19366455078125,330.3271789550781,147.44908142089844,0.0,1.0
47.5,41717.0,91.83193187323495,147.30173105060763,178.6644900364927,358.3905029296875,329.6751708984375,147.68528747558594,0.0,1.0
48.0,42020.0,92.09567915084249,147.5127113166862,178.5077029150283,358.9424133300781,329.6883544921875,148.23524475097656,0.0,1.0
48.5,42367.0,92.4375649160101,148.06079832285116,178.6644900364927,359.1683349609375,328.92474365234375,148.51058959960938,0.0,1.0
49.0,42645.0,92.7590703780462,148.32464384217394,179.2930561957155,359.6470031738281,328.6740417480469,149.00537109375,0.0,1.0
49.5,42816.0,92.98101592524345,148.47558721890948,179.51323071016242,360.072265625,328.58917236328125,149.43545532226562,0.0,1.0
50.0,43245.0,93.40302816807163,149.18780110987626,178.2638493918495,360.47637939453125,328.37322998046875,149.853759765625,0.0,1.0
50.5,43486.0,93.7318264940695,149.4824404403407,179.2930561957155,360.8708190917969,328.3692626953125,150.2474822998047,0.0,1.0
51.0,43823.0,94.03377212568634,149.89229463513655,178.7568180517879,361.5834655761719,328.5502014160156,150.9457244873047,0.0,1.0
51.5,44095.0,94.36836701739367,150.23315213360866,178.6644900364927,362.1462707519531,328.002685546875,151.5459747314453,0.0,1.0
52.0,44402.0,94.6917435835414,150.74813431681335,180.44666802132977,362.2763366699219,327.5166931152344,152.40142822265625,0.0,1.0
52.5,44662.0,94.92455107106599,150.94883225046232,180.44666802132977,362.679443359375,327.6417236328125,152.7864227294922,0.0,1.0
53.0,44882.0,95.26339955446225,151.42654985173505,180.44666802132977,363.44769287109375,327.8638000488281,153.52281188964844,0.0,1.0
53.5,45187.0,95.54945618398423,151.77845606085862,179.2930561957155,363.9609069824219,327.7135925292969,154.05020141601562,0.0,1.0
54.0,45474.0,95.77771756596948,152.0690632574555,180.05554698481245,364.4801025390625,327.5611572265625,154.58383178710938,0.0,1.0
54.5,45907.0,96.23102190638073,152.64337522473747,182.58422713914803,363.2007141113281,327.5713806152344,156.06793212890625,0.0,1.0
55.0,45894.0,96.26951060030972,152.47294842036735,178.7568180517879,363.6063232421875,327.70159912109375,156.4576873779297,0.0,1.0
55.5,46238.0,96.65171836244443,152.9477034806342,178.7568180517879,364.0583190917969,327.89910888671875,156.88685607910156,0.0,1.0
56.0,46418.0,96.89861946836915,153.0846169640796,180.44666802132977,364.5316467285156,327.7003173828125,157.3781280517578,0.0,1.0
56.5,46833.0,97.26587225944098,153.5838533179839,180.44666802132977,364.79046630859375,328.0361633300781,157.60121154785156,0.0,1.0
57.0,47250.0,97.70488324449235,154.19743795693998,183.24027941476186,365.24395751953125,327.8901062011719,158.06716918945312,0.0,1.0
57.5,47516.0,97.97285424019756,154.38021245623816,183.24027941476186,365.4364929199219,327.5899658203125,158.28956604003906,0.0,1.0
58.0,47762.0,98.1041408358735,154.55694741914937,184.32851108821987,365.14080810546875,327.5702819824219,159.02853393554688,0.0,1.0
58.5,47885.0,98.42186473404915,154.93547043850222,184.32851108821987,365.6688537597656,327.3961486816406,159.57711791992188,0.0,1.0
59.0,48334.0,98.89771776596409,155.98541561782935,185.52627846210896,364.5919494628906,327.3001708984375,160.46339416503906,0.0,1.0
59.5,48456.0,99.03711511050095,155.7562197795003,184.5697700058165,364.7203063964844,327.1754455566406,160.60411071777344,0.0,1.0
60.0,48706.0,99.25725527081454,155.74819359061883,183.8069639594757,365.1611022949219,326.5302429199219,161.1111602783203,0.0,1.0
60.5,48954.0,99.52649489052861,156.37135287513502,184.5697700058165,365.2224426269531,326.5338439941406,161.17173767089844,0.0,1.0
61.0,49301.0,99.8618480819855,156.8948692596415,184.39360075664231,365.4911804199219,326.855712890625,161.40438842773438,0.0,1.0
61.5,49562.0,100.21755851882678,157.30543537970962,184.81612483763422,365.9572448730469,327.0218200683594,161.85031127929688,0.0,1.0
62.0,49884.0,100.53508247734946,157.71398160871456,184.39360075664231,366.2827453613281,326.6388854980469,162.21456909179688,0.0,1.0
62.5,50247.0,100.97626604951198,158.39823231336896,185.32404053441098,366.6365661621094,326.7196960449219,162.5577392578125,0.0,2.0
63.0,50500.0,101.24257947281656,158.52129194527782,184.5697700058165,367.1128845214844,326.7290954589844,163.03036499023438,0.0,2.0
63.5,50937.0,101.57189299551915,158.91192529196795,184.39360075664231,367.3617248535156,326.377197265625,163.3153839111328,0.0,2.0
64.0,51270.0,101.94990637490186,159.38004893963358,186.12361483702168,367.5820007324219,326.63653564453125,163.50668334960938,0.0,2.0
64.5,51570.0,102.32650663039873,160.11246047700348,186.27130750601393,368.29833984375,326.8495788574219,164.23562622070312,0.0,2.0
65.0,51822.0,102.6172219546063,160.3807968554839,187.2431574183687,367.9688415527344,326.70843505859375,164.91981506347656,0.0,2.0
65.5,52202.0,102.9533856050915,161.00310556011024,185.58555978308226,368.3616943359375,327.130859375,165.24392700195312,0.0,2.0
66.0,52489.0,103.31708304788341,161.68178623456632,187.48866632412745,367.80718994140625,327.4104309082031,165.6401824951172,0.0,2.0
66.5,52823.0,103.65302877130944,161.91911559963233,187.2431574183687,368.43438720703125,327.4151306152344,166.2637176513672,0.0,2.0
67.0,53107.0,104.01378583907989,162.1172415260018,187.48866632412745,368.8382568359375,327.25421142578125,166.6816864013672,0.0,2.0
67.5,53546.0,104.47508824467393,162.9846618550347,190.25246384738358,366.99481201171875,327.6119384765625,167.70242309570312,0.0,2.0
68.0,53878.0,104.78063767919897,163.07666908543356,190.62528688503002,367.5961608886719,327.35687255859375,168.52235412597656,0.0,2.0
68.5,54146.0,105.16836930874823,163.71316379570703,190.8219064992277,367.7388000488281,326.9462890625,168.81761169433594,0.0,2.0
69.0,54652.0,105.59688993996939,164.3684884641822,191.23022773609824,367.9466247558594,327.3967590332031,169.205810546875,0.0,2.0
69.5,54796.0,105.8599015788524,164.7604321431575,192.41881404893857,367.8229064941406,326.7189636230469,170.2869873046875,0.0,2.0
70.0,55188.0,106.2514694299495,165.22106403240477,190.25246384738358,367.89263916015625,326.58544921875,170.37364196777344,0.0,2.0
70.5,55559.0,106.64339835999283,165.67739737212196,192.57466084612483,368.1200866699219,326.16656494140625,170.6546630859375,0.0,2.0
71.0,55929.0,106.9346222019454,165.92166826548,192.57466084612483,368.6086730957031,325.8242492675781,171.18487548828125,0.0,2.0
71.5,56404.0,107.35264560258754,166.37307474468338,191.88017094009479,368.67779541015625,325.6955871582031,171.27081298828125,0.0,2.0
72.0,56712.0,107.6907254201649,166.76930173146374,193.3959668659096,368.57550048828125,325.1754150390625,172.2313690185547,0.0,2.0
72.5,57233.0,108.12226180930179,167.35889578985635,195.48913013259843,367.8984680175781,325.3399353027344,173.28504943847656,0.0,2.0
73.0,57597.0,108.50870142331952,167.8642308364769,195.0,368.3961181640625,324.9442138671875,173.84164428710938,0.0,1.0
73.5,58142.0,109.04245883023832,168.46661390317072,199.90247622278218,365.5128173828125,325.54443359375,175.51817321777344,0.0,1.0
74.0,58581.0,109.43726856982775,168.88457596832222,198.8793604173143,366.18994140625,325.4158630371094,176.20697021484375,0.0,1.0
74.5,58834.0,109.73199258950855,169.1892431568863,199.8499437077729,366.9388427734375,325.1572265625,176.98635864257812,0.0,1.0
75.0,59285.0,110.21721446821248,169.85876486069242,198.8793604173143,367.42486572265625,324.81884765625,177.5182647705078,0.0,1.0
75.5,59597.0,110.5599496044055,170.2292571798397,200.24235316236172,367.70184326171875,324.7464904785156,178.3586883544922,0.0,2.0
76.0,60054.0,110.94507208029218,170.85095838907174,200.82081565415473,368.341796875,324.6593322753906,179.10525512695312,0.0,2.0
76.5,60549.0,111.38012968712626,171.06723809292532,199.90247622278218,369.11785888671875,325.08587646484375,179.7955780029297,0.0,2.0
77.0,60964.0,111.76558623343503,171.74515999791356,200.82081565415473,369.4183654785156,325.2044982910156,180.07135009765625,0.0,1.0
77.5,61454.0,112.15997581800629,172.45013767111942,200.82081565415473,369.96820068359375,325.58740234375,180.54818725585938,0.0,1.0
78.0,61656.0,112.61278730247778,173.17621076519862,200.82081565415473,370.17559814453125,325.6639709472656,181.31968688964844,0.0,1.0
78.5,62253.0,113.11059374406531,174.00114941579628,204.0245083317198,368.1266174316406,325.7578125,182.1750946044922,0.0,1.0
79.0,62741.0,113.64265202410613,174.7483905505284,204.0245083317198,368.6813049316406,325.4848937988281,182.7644805908203,0.0,1.0
79.5,63060.0,113.96043500512427,175.14579640862894,204.0245083317198,368.7698059082031,325.57940673828125,182.8377685546875,0.0,2.0
80.0,63410.0,114.32184644974718,175.54372592278838,203.38387350033435,368.93634033203125,325.75726318359375,182.97586059570312,0.0,2.0
80.5,63902.0,114.75410145064424,175.93464695732902,204.0245083317198,369.17974853515625,325.3351135253906,183.27981567382812,0.0,2.0
81.0,64297.0,115.14283651400292,176.34341496069538,204.0245083317198,369.7076721191406,325.0263977050781,183.84848022460938,0.0,2.0
81.5,64771.0,115.52261413888043,176.56726763474595,204.0245083317198,370.0554504394531,325.2124938964844,184.1639862060547,0.0,1.0
82.0,65221.0,115.9043825156438,176.92088627406318,204.0245083317198,370.18182373046875,325.0021667480469,184.3207244873047,0.0,2.0
82.5,65675.0,116.28180707138841,177.341478509682,206.73654732533385,368.2852783203125,324.96209716796875,185.26893615722656,0.0,2.0
83.0,66011.0,116.68317996766812,177.8861995271804,206.73654732533385,368.7478332519531,324.58740234375,185.78147888183594,0.0,2.0
83.5,66543.0,117.05872327155592,178.24140933015536,205.75956842878534,369.2856140136719,324.10467529296875,186.38504028320312,0.0,2.0
84.0,66895.0,117.40027739512134,178.53851125177448,205.64532574313475,369.3564758300781,323.98907470703125,186.472412109375,0.0,2.0
84.5,67439.0,117.81920780642946,179.00279327429502,205.64532574313475,369.4288635253906,323.8710632324219,186.56173706054688,0.0,2.0
85.0,67998.0,118.30239831557552,179.4017837146554,206.8912757948,370.1072998046875,323.7841796875,187.24551391601562,0.0,2.0
85.5,68358.0,118.62096809922063,179.7247896090019,207.84850252046562,370.9068603515625,324.23046875,187.96957397460938,0.0,2.0
86.0,68575.0,118.88382807839005,180.166034373231,208.13937638034758,371.6294250488281,324.3715515136719,188.66348266601562,0.0,2.0
86.5,69018.0,119.25927632983708,180.5103875127412,208.5209821576716,372.4223327636719,324.643310546875,189.408447265625,0.0,2.0
87.0,69360.0,119.62062825046806,180.94197965093673,209.3895890439637,372.8473815917969,324.1266784667969,189.99684143066406,0.0,2.0
87.5,70125.0,120.1991471549703,181.8378398463862,210.05237442123808,373.7774353027344,324.3251953125,190.79530334472656,0.0,2.0
88.0,70879.0,120.7769934812746,182.46451708186413,210.7225664232476,374.2577209472656,324.6902160644531,191.44747924804688,0.0,2.0
88.5,71335.0,121.1299714650492,182.85212600860928,211.00947846009194,373.2287292480469,324.2719421386719,191.82933044433594,0.0,2.0
89.0,71729.0,121.57000186709918,183.19934497699495,211.59631376751344,372.0057373046875,323.04254150390625,193.02247619628906,0.0,2.0
89.5,72082.0,121.85329077443404,183.3712082089225,212.25691979297164,373.2860412597656,322.997802734375,194.10411071777344,0.0,2.0
90.0,72535.0,122.23186106933551,183.76343488300387,213.32135383031863,370.5,322.5,195.183349609375,0.0,2.0
90.5,73313.0,122.74830184502898,184.43969204051496,213.4759939665348,373.0,323.0,195.5634002685547,0.0,1.0
91.0,73830.0,123.12907458546563,185.04323819042943,213.77090541044166,373.0,322.5,196.0517578125,0.0,1.0
91.5,74348.0,123.65416660921501,185.69585344093036,213.80364823828427,375.0926513671875,322.8650817871094,196.17762756347656,0.0,1.0
92.0,75038.0,124.07979425241535,186.38870667790837,214.28252378577213,372.1376647949219,322.1444396972656,196.8672332763672,0.0,2.0
92.5,75016.0,124.23720722767747,186.18807695446023,215.05813167606567,374.24505615234375,322.2839660644531,197.74278259277344,0.0,1.0
93.0,75650.0,124.75159502466813,186.81541692269406,216.01157376399996,374.24700927734375,322.5589599609375,198.44253540039062,0.0,1.0
93.5,76245.0,125.24599941502713,187.44225762674546,216.96543503516867,370.738525390625,321.55975341796875,199.48580932617188,0.0,1.0
94.0,76703.0,125.60438603229935,187.8643127366132,217.57297626313797,369.2691650390625,320.6918029785156,200.45741271972656,0.0,1.0
94.5,77185.0,125.92770072001204,188.2153022471871,217.88299612406655,368.7684020996094,320.3154602050781,200.94525146484375,0.0,1.0
95.0,77815.0,126.4126445769213,188.90791401225633,218.8332698654389,368.0,320.0,202.03228759765625,0.0,2.0
95.5,78265.0,126.71461581961114,189.16923639957952,218.87439320304236,370.5,320.5,202.39698791503906,0.0,1.0
96.0,78746.0,127.13197393163628,189.8690336423603,219.5358740616212,371.88043212890625,321.0935974121094,202.88278198242188,0.0,1.0
96.5,79139.0,127.43249304719895,190.0026315607234,220.49263026232873,371.5,321.0,203.85360717773438,0.0,1.0
97.0,79636.0,127.7512259641406,190.2761151589973,220.78496325610584,374.9588623046875,321.4772033691406,204.4991455078125,0.0,1.0
97.5,80315.0,128.30352622905764,191.26395370556367,222.12158832495322,372.5,321.5,205.31085205078125,0.0,1.0
98.0,80571.0,128.47791589131836,191.36614120580475,221.44976857066254,377.18292236328125,322.243896484375,205.74850463867188,0.0,1.0
98.5,80970.0,128.85444382045463,191.68985366993215,222.40728405337808,376.91070556640625,321.8088684082031,206.35781860351562,0.0,1.0
99.0,81567.0,129.25298549989685,192.258679893311,223.59114472626146,376.33203125,322.22076416015625,206.8820343017578,0.0,1.0
99.5,81832.0,129.47780963309148,192.37463450257678,225.1976909295475,370.0,321.0,208.0962371826172,0.0,1.0
100.0,82348.0,129.8386355733966,193.00259065618783,225.5681715136247,371.5,321.5,208.4623260498047,0.0,1.0
100.5,82879.0,130.27672897240845,193.31321734428818,226.81490250863146,372.0,322.0,209.30848693847656,0.0,1.0
101.0,83385.0,130.63474168556237,194.02319448973105,227.771815640127,372.0,322.0,210.2784881591797,0.0,1.0
101.5,83909.0,130.97699524330554,194.164878389476,228.06358762415363,372.5,322.0,210.64732360839844,0.0,1.0
102.0,84289.0,131.25416879076568,194.43199321540573,228.72909740564273,373.5,322.0,211.6159210205078,0.0,1.0
102.5,84664.0,131.6207325779792,195.143536915779,229.61271741782946,371.0,320.5,213.19309997558594,0.0,1.0
103.0,85275.0,132.0476634792667,195.57607215607945,231.22499864850255,371.0,321.0,214.40159606933594,0.0,1.0
103.5,85618.0,132.39673380985315,195.92128521212186,230.9328906847182,370.5,320.5,214.76626586914062,0.0,1.0
104.0,86297.0,132.71338189467696,196.45915605785248,232.47580519271247,370.0,321.0,215.3718719482422,0.0,1.0
104.5,86701.0,133.15063720876213,197.12178976460214,232.47580519271247,371.5,321.0,215.73895263671875,0.0,1.0
105.0,87564.0,133.55309160131708,197.66587957405451,234.0939982143925,372.0,321.5,217.06979370117188,0.0,1.0
105.5,87788.0,133.83590450460105,197.84741589606847,234.68276459936294,370.5,321.0,217.6770477294922,0.0,1.0
106.0,88410.0,134.16476058535576,198.27506146764904,234.76371099469355,372.0,321.0,218.28433227539062,0.0,1.0
106.5,88538.0,134.43411174904048,198.45654436173174,235.72229423624742,372.0,321.5,218.76995849609375,0.0,1.0
107.0,89486.0,134.98212310062928,199.08729233789123,235.72229423624742,373.0,321.0,219.49497985839844,0.0,1.0
107.5,89958.0,135.37195054554746,199.64969321288726,236.68122020980033,372.5,321.0,220.34585571289062,0.0,1.0
108.0,90610.0,135.7929576774709,200.26120442676148,237.49736840647307,369.6469421386719,319.9144592285156,221.1992645263672,0.0,1.0
108.5,90636.0,136.01510244631328,200.42704389708237,238.4491560060551,367.5,319.5,222.04176330566406,0.0,1.0
109.0,91401.0,136.4713600973784,201.00995000248122,239.1693960355296,370.0,320.5,222.6573486328125,0.0,1.0
109.5,91826.0,136.7959618451799,201.3181561608391,239.40133667128927,370.0,320.0,223.1435546875,0.0,1.0
