t_s,M_px,Rg_px,R95seed_px,Rmaxseed_px,circ_cx_px,circ_cy_px,circ_R_px,edge,n_comp
15.0,22226.0,73.91364058097429,132.2393662109519,155.05160431288675,386.2916564941406,285.9955749511719,118.74623107910156,0.0,1.0
15.5,23014.0,74.72330448108477,134.0,156.00320509528,385.7101135253906,283.64215087890625,120.94720458984375,0.0,1.0
16.0,23560.0,75.25845103193902,134.80856785823187,158.01265772082945,385.7096252441406,282.67059326171875,122.7856674194336,0.0,1.0
16.5,24228.0,76.14616587748714,136.12971750401627,158.2024020045208,386.4651184082031,282.08209228515625,124.09032440185547,0.0,1.0
17.0,24790.0,76.934518935281,137.0895692483846,159.02829936838285,386.9882507324219,281.62933349609375,124.74787902832031,0.0,1.0
17.5,25491.0,77.83290071009314,138.20636667891563,162.02777539668932,386.138671875,281.07989501953125,126.74948120117188,0.0,1.0
18.0,26228.0,78.91406496366488,140.0344600343059,165.3027525481654,386.6859130859375,281.5477294921875,128.2701416015625,0.0,1.0
18.5,26784.0,79.63616449026782,141.59802258506295,168.1903683330291,385.3418884277344,281.5917663574219,129.91387939453125,0.0,1.0
19.0,27364.0,80.43721930609895,142.67165021285143,172.6528308484978,384.94158935546875,281.6846618652344,131.24063110351562,0.0,1.0
19.5,28090.0,81.27794507142522,144.08677940741129,172.6528308484978,385.2046203613281,281.8499450683594,131.4532928466797,0.0,1.0
20.0,28660.0,82.01344904373141,145.2210384032994,174.6453549339346,383.9287109375,281.9273681640625,133.1922149658203,0.0,1.0
20.5,29263.0,82.6916469241861,146.11296999240005,172.35138525698017,384.6868896484375,281.287353515625,134.0991973876953,0.0,1.0
21.0,29931.0,83.68268773289226,147.54998962156816,180.27756377319946,381.81146240234375,282.0787658691406,137.43780517578125,0.0,1.0
21.5,30523.0,84.30594180372864,148.48905683584903,178.33956375409244,382.86474609375,283.68499755859375,138.00537109375,0.0,1.0
22.0,31191.0,85.11999060053745,149.25984046203266,180.33579788827288,385.5470275878906,289.79376220703125,139.0929412841797,0.0,1.0
22.5,31850.0,86.03651396401877,150.62088160495364,182.4636950190366,384.85223388671875,289.35382080078125,140.46372985839844,0.0,1.0
23.0,32345.0,86.57872509898479,151.48663298162526,182.61708572858126,384.8915710449219,288.2886047363281,140.74574279785156,0.0,1.0
23.5,32998.0,87.3057340899456,152.31595451109547,182.61708572858126,386.5075988769531,291.432373046875,141.62847900390625,0.0,1.0
24.0,33507.0,87.86260513693995,153.11662221248437,183.3303030052588,387.07427978515625,292.1856994628906,142.61781311035156,0.0,1.0
24.5,34026.0,88.35514733762514,153.9415473483361,185.27007313648906,386.3332824707031,292.540771484375,143.97618103027344,0.0,1.0
25.0,34759.0,89.08599971857981,154.72976440084898,190.31815467789718,384.81805419921875,294.1074523925781,146.94198608398438,0.0,1.0
25.5,35329.0,89.73037669305302,155.05160431288675,190.59118552545917,385.7590637207031,294.2772521972656,147.84097290039062,0.0,1.0
26.0,35964.0,90.4944105219217,155.75140406617138,193.31321734428818,385.0127868652344,293.83367919921875,150.13710021972656,0.0,1.0
26.5,36649.0,91.16627716111384,157.02229121739893,200.3596765818911,381.4490051269531,294.0695495605469,153.328125,0.0,1.0
27.0,37349.0,91.9814515348041,157.45793088949188,199.36148073286373,382.4743347167969,293.00128173828125,154.5101318359375,0.0,1.0
27.5,38181.0,92.89408771717291,158.826949854236,202.2992832414391,381.6748352050781,294.75274658203125,156.0718536376953,0.0,1.0
28.0,38772.0,93.68590626359193,159.83538399929583,204.15680248279753,381.012939453125,294.81121826171875,157.92538452148438,0.0,1.0
28.5,39566.0,94.35651511817139,160.3472790871752,204.29635336931494,381.99969482421875,294.3387756347656,158.98443603515625,0.0,1.0
29.0,40319.0,95.1219249415664,161.25135658344087,204.15680248279753,382.4737243652344,293.6326904296875,159.58688354492188,0.0,1.0
29.5,41048.0,95.7475669781135,162.02777539668932,205.15603817582362,382.81475830078125,293.7811584472656,160.3179473876953,0.0,1.0
30.0,41650.0,96.43138049350854,162.92636373527768,206.29348026537338,383.17510986328125,294.48638916015625,161.7089080810547,0.0,1.0
30.5,42337.0,97.12051855848449,163.57628173481115,207.24140512938047,383.5712890625,293.6771240234375,162.71466064453125,0.0,1.0
31.0,42915.0,97.63745370415178,164.43843832875572,209.2390976849212,382.9584655761719,293.46099853515625,164.11851501464844,0.0,1.0
31.5,44483.0,98.41919412436869,164.2224101637776,210.28789789238942,383.5855407714844,293.6690368652344,165.5352325439453,0.0,1.0
32.0,45105.0,98.91151864791692,165.42369842317032,210.28789789238942,383.7932434082031,292.96875,166.00892639160156,0.0,1.0
32.5,45767.0,99.29614230891093,165.88821509231454,210.28789789238942,384.979248046875,295.1548156738281,166.8396453857422,0.0,1.0
33.0,46249.0,99.64222323003858,165.95360796867715,210.28789789238942,385.84588623046875,296.2905578613281,167.5321807861328,0.0,1.0
33.5,46853.0,100.12431532843505,166.30694513459142,209.2390976849212,386.66656494140625,297.61688232421875,168.16290283203125,0.0,1.0
34.0,47484.0,100.6359187763441,167.0269439342048,212.2851855405836,386.2202453613281,298.2975769042969,169.4894561767578,0.0,1.0
34.5,48046.0,101.08173112186542,167.49850733134497,210.40199618824911,386.62652587890625,298.17767333984375,169.90733337402344,0.0,1.0
35.0,48584.0,101.60131566282091,168.5734261382855,212.2851855405836,387.0519714355469,298.1064147949219,170.33831787109375,0.0,1.0
35.5,49245.0,102.17322586392585,169.00769211606416,214.3361845326169,386.3433837890625,297.9332275390625,171.64122009277344,0.0,1.0
36.0,49753.0,102.73768813217113,170.0470523119998,215.52262062252305,386.48980712890625,296.5970153808594,172.47451782226562,0.0,1.0
36.5,50349.0,103.47738422771968,171.74690681348528,222.50617968946392,382.74853515625,295.6378173828125,175.8180389404297,0.0,1.0
37.0,50996.0,104.06441919727041,172.35138525698017,222.64994947226015,382.93658447265625,295.0882873535156,176.0662384033203,0.0,1.0
37.5,51519.0,104.54638880263862,173.1588865753069,222.5758297749331,382.7845764160156,294.9034423828125,176.30409240722656,0.0,1.0
38.0,52139.0,104.99116989759891,173.44163283364233,225.49944567559362,381.452392578125,294.3298645019531,177.6590576171875,0.0,1.0
38.5,52739.0,105.50616795794909,174.24408167854654,227.49505489130968,380.5179138183594,293.660400390625,178.79605102539062,0.0,1.0
39.0,53355.0,105.91824673943202,175.0028571195339,227.49505489130968,380.4148254394531,293.29058837890625,179.12738037109375,0.0,1.0
39.5,53915.0,106.23348652088467,174.77127910500627,226.56566377101365,381.1828308105469,292.71575927734375,179.96792602539062,0.0,1.0
40.0,54344.0,106.68195586015783,175.41379649275024,227.56317804073663,381.7603454589844,292.2353820800781,180.60765075683594,0.0,1.0
40.5,54942.0,107.1317932071851,176.13914953808538,231.5534495532295,380.328125,292.603515625,182.58624267578125,0.0,1.0
41.0,55530.0,107.56356948232329,176.68686865196327,226.79726629745784,380.9811706542969,291.8585205078125,183.3232879638672,0.0,1.0
41.5,55844.0,107.94609084676912,177.9016582272352,230.5558500667463,380.9811706542969,291.8585205078125,183.3232879638672,0.0,1.0
42.0,56486.0,108.47362216881072,177.90798179584533,230.5558500667463,381.7292785644531,291.2128601074219,184.14474487304688,0.0,1.0
42.5,56835.0,108.61238998216523,178.2133552795637,233.54871012274933,380.8875427246094,289.78411865234375,185.6084747314453,0.0,1.0
43.0,57377.0,109.06093307932808,178.90108995965417,230.4886114323222,381.1729431152344,288.428466796875,186.07997131347656,0.0,1.0
43.5,57995.0,109.32953982298069,179.0446871593793,230.5558500667463,382.0810852050781,288.2901916503906,186.99859619140625,0.0,1.0
44.0,58460.0,109.74921834275555,179.25400971805345,230.2628932329306,382.2804870605469,287.39263916015625,187.3261260986328,0.0,1.0
44.5,59005.0,110.117160018634,180.13605968822566,232.2154172315008,382.7175598144531,286.85479736328125,187.8382568359375,0.0,1.0
45.0,59433.0,110.48219653423752,180.22763384120648,231.21634890292685,383.2663879394531,285.8678283691406,188.53089904785156,0.0,1.0
45.5,59886.0,110.81197671829176,181.04419349981927,231.3114783144148,383.5452575683594,286.0506896972656,188.77830505371094,0.0,1.0
46.0,60316.0,111.11782281934934,181.68860720259914,231.3114783144148,383.9439697265625,285.744384765625,189.2194366455078,0.0,1.0
46.5,60856.0,111.5589968529231,182.00274723201295,233.21449354617735,383.7088928222656,285.8733825683594,189.9844970703125,0.0,1.0
47.0,61368.0,111.81766199189082,183.3303030052588,234.54637068179076,384.01922607421875,286.16595458984375,190.23574829101562,0.0,1.0
47.5,61769.0,112.16991652859302,183.2861148196733,234.54637068179076,384.83111572265625,287.5505065917969,190.81588745117188,0.0,1.0
48.0,62262.0,112.55931383812366,184.00271737123884,234.54637068179076,385.1696472167969,287.7423400878906,191.12342834472656,0.0,1.0
48.5,62745.0,112.88930148925951,184.45433036233862,233.54871012274933,385.80584716796875,287.4486389160156,191.795166015625,0.0,1.0
49.0,63249.0,113.15547388021992,184.78365728602733,234.54637068179076,387.2329406738281,288.0766296386719,193.1189727783203,0.0,2.0
49.5,63730.0,113.64881256313063,186.09970444053272,234.54637068179076,387.34820556640625,288.0050354003906,193.84234619140625,0.0,2.0
50.0,64194.0,114.05121430122898,186.5502613238588,235.54405108174564,387.55810546875,288.5458068847656,194.79783630371094,0.0,2.0
50.5,64702.0,114.35102563353817,187.0106948813356,233.77339455121918,388.8741149902344,289.6274108886719,195.93934631347656,0.0,2.0
51.0,65252.0,114.92193028580297,188.01063799689632,235.54405108174564,389.2397155761719,289.8067321777344,196.42140197753906,0.0,1.0
51.5,65709.0,115.271407633478,188.66266190827028,238.20999139414786,388.0917663574219,289.4168701171875,198.46246337890625,0.0,1.0
52.0,66270.0,115.64871015314306,189.44656238633627,235.54405108174564,388.6498107910156,290.4403991699219,198.85916137695312,0.0,1.0
52.5,66886.0,116.14447376774568,190.1598012165129,241.25090673404733,387.6706848144531,291.1003112792969,200.90814208984375,0.0,1.0
53.0,67413.0,116.62273604045272,191.01047091717248,241.25090673404733,388.1637268066406,292.0804443359375,201.2524871826172,0.0,1.0
53.5,68157.0,117.44422030435535,192.1067411623028,242.1672975444868,388.3887023925781,292.7525329589844,202.65879821777344,0.0,1.0
54.0,68786.0,118.0080182915435,192.87301516759197,242.1672975444868,388.849365234375,293.50537109375,203.3037872314453,0.0,1.0
54.5,69223.0,118.36739563844851,193.80531464596976,242.1672975444868,389.2817687988281,294.49273681640625,203.58065795898438,0.0,1.0
55.0,69561.0,118.68218489341578,194.36563482261982,244.05122413132864,388.6195983886719,294.2718505859375,204.9364471435547,0.0,1.0
55.5,69652.0,118.59519857469719,194.25331396205902,243.10080213771406,388.8748779296875,294.3815002441406,205.1724853515625,0.0,1.0
56.0,70516.0,119.38809713411881,195.25624189766637,244.10038918445008,389.0846252441406,293.8365783691406,205.6158905029297,0.0,1.0
56.5,71129.0,119.8467192652482,196.23404390160422,244.16592718886884,389.4666748046875,294.22991943359375,205.93214416503906,0.0,2.0
57.0,71610.0,120.23620148762085,196.4837141380049,246.13004692641653,389.16082763671875,294.3108215332031,207.59388732910156,0.0,1.0
57.5,72256.0,120.70191737936723,197.2308292331602,246.16457909293123,389.852294921875,294.9695739746094,208.1780548095703,0.0,1.0
58.0,72858.0,121.16380866118122,197.43391299161922,246.16457909293123,390.6036071777344,295.77166748046875,209.25872802734375,0.0,1.0
58.5,73308.0,121.5234831154423,198.3053201505194,249.1625975141534,389.5415344238281,296.1847229003906,210.38848876953125,0.0,1.0
59.0,73893.0,121.95858613668567,198.47921805569467,249.1625975141534,390.1905212402344,296.7330322265625,210.96017456054688,0.0,1.0
59.5,74508.0,122.36927637225314,199.1004771465905,249.24285345822858,390.4429626464844,297.5041198730469,211.1123809814453,0.0,1.0
60.0,75212.0,122.83518632316135,199.11052207254141,249.1625975141534,391.48565673828125,297.828125,212.10667419433594,0.0,1.0
60.5,75685.0,123.21516459296859,199.90497742677644,250.1619475459847,391.0638732910156,297.9676208496094,212.543212890625,0.0,1.0
61.0,76227.0,123.6180893354351,200.19240744843447,250.1619475459847,391.5251159667969,298.7519836425781,212.91053771972656,0.0,1.0
61.5,76604.0,123.876142257878,200.92374151516657,250.09798079952586,391.8944091796875,299.22918701171875,213.22366333007812,0.0,1.0
62.0,77065.0,124.29839799709693,201.40009930484146,250.1619475459847,392.8604431152344,300.15228271484375,214.08322143554688,0.0,1.0
62.5,77540.0,124.61943212688132,201.95729730441155,250.1619475459847,393.2750244140625,300.1531982421875,214.6042022705078,0.0,1.0
63.0,78117.0,125.07976998995656,202.5561650505854,251.16130275183716,393.4468994140625,300.3957824707031,215.4346160888672,0.0,1.0
63.5,78750.0,125.54230659702243,203.15757431117353,250.3377718203947,393.9219665527344,300.44036865234375,215.9032440185547,0.0,1.0
64.0,78811.0,125.68697427747053,203.43918006718604,251.19912420229494,394.4517517089844,301.498046875,216.3326416015625,0.0,1.0
64.5,79722.0,126.2394624111735,204.15680248279753,250.3377718203947,395.3522033691406,302.2950134277344,217.15939331054688,0.0,1.0
65.0,80119.0,126.66152183957303,204.97072961767003,252.33509466580347,394.92218017578125,302.36041259765625,217.55953979492188,0.0,1.0
65.5,80769.0,127.26044118420823,205.8722904553922,252.44603383693712,395.7224426269531,302.52764892578125,218.34481811523438,0.0,1.0
66.0,81789.0,127.96340577011063,206.65188119153427,253.33377192944488,395.8104248046875,302.25994873046875,219.30645751953125,0.0,1.0
66.5,82292.0,128.27090920172722,206.73654732533385,252.33509466580347,396.6015319824219,302.7298583984375,220.06478881835938,0.0,1.0
67.0,82703.0,128.559394892824,207.2112448369987,254.3855341799136,396.69158935546875,303.15789794921875,221.06503295898438,0.0,1.0
67.5,83322.0,128.99429107588224,207.4246851269154,254.3855341799136,397.7294006347656,303.73651123046875,222.1877899169922,0.0,1.0
68.0,84074.0,129.5730135963589,208.50419660045213,254.3855341799136,398.0362548828125,302.8846740722656,222.6950225830078,0.0,1.0
68.5,84607.0,129.89453635366593,209.02152999152983,254.503438090726,398.06927490234375,302.9898986816406,222.7199249267578,0.0,1.0
69.0,85125.0,130.25299293600688,209.46694247970245,254.4425278918601,398.55755615234375,303.068359375,223.20079040527344,0.0,1.0
69.5,85807.0,130.71378612093076,210.00952359357422,254.503438090726,398.7953186035156,302.57147216796875,223.47607421875,0.0,1.0
70.0,86538.0,131.1974050825141,210.3734774157617,254.6369965264278,398.95709228515625,302.2333984375,223.66395568847656,0.0,1.0
70.5,87215.0,131.62966884518266,211.09239683134018,256.382526705702,398.1355895996094,301.6690673828125,224.5933380126953,0.0,1.0
71.0,87862.0,132.11653280425307,211.60564737202736,257.381040482783,397.85699462890625,301.63330078125,225.31556701660156,0.0,1.0
71.5,88531.0,132.52769778281512,212.61114737368845,256.78006153126455,398.0235900878906,301.2961730957031,225.50360107421875,0.0,1.0
72.0,89242.0,133.1569627722386,213.26497602686405,256.632032295269,398.5840148925781,301.6123046875,226.04249572753906,0.0,1.0
72.5,89829.0,133.5841939412923,213.45959805077868,256.78006153126455,399.0239562988281,302.16339111328125,226.4471435546875,0.0,1.0
73.0,90396.0,134.05087545573213,214.39449619801343,257.8565492672234,399.228515625,302.8311462402344,226.61163330078125,0.0,1.0
73.5,91020.0,134.53030657713745,215.0348808914498,256.78006153126455,399.6507263183594,302.6985168457031,227.0408172607422,0.0,1.0
74.0,91633.0,134.95031371019,215.41309151216393,257.62957904712727,400.27679443359375,303.2332763671875,227.63523864746094,0.0,1.0
74.5,92140.0,135.43538384761388,215.67104580819372,258.62714474702767,400.0572204589844,303.75445556640625,228.44168090820312,0.0,1.0
75.0,92962.0,136.01053179584287,216.83392262223967,257.62957904712727,400.7054748535156,302.57269287109375,229.16014099121094,0.0,1.0
75.5,93402.0,136.14305915908272,217.00921639414304,258.7740327003465,400.93072509765625,302.41278076171875,229.3950958251953,0.0,1.0
76.0,94005.0,136.60361796805822,217.36835096213983,257.8565492672234,401.6824035644531,303.34765625,230.08792114257812,0.0,1.0
76.5,94750.0,137.15062943584547,218.23759985004352,258.8532402733255,402.1700134277344,303.12005615234375,230.5882110595703,0.0,1.0
77.0,95067.0,137.41335420488193,218.68013169924697,259.77105304479176,402.1123046875,303.5681457519531,231.39495849609375,0.0,1.0
77.5,95963.0,138.03108478979337,219.2434719570621,259.8499567057882,402.3859558105469,304.0726623535156,231.64398193359375,0.0,1.0
78.0,96694.0,138.50656538356563,219.92044015961773,259.43399931389104,403.29083251953125,304.0352783203125,232.549560546875,0.0,1.0
78.5,96864.0,138.71047410943874,220.02817998943948,260.37665025881256,402.8271789550781,304.3654479980469,233.11785888671875,0.0,1.0
79.0,97796.0,139.40760156495637,220.6054168709502,259.6247291765559,403.3856506347656,304.2886657714844,233.679443359375,0.0,1.0
79.5,98348.0,139.70233524185838,221.20578654275752,259.43399931389104,403.589599609375,303.87286376953125,233.904296875,0.0,1.0
80.0,98933.0,140.2288655523926,221.81523843054606,259.4937378820537,403.8696594238281,303.3018798828125,234.21420288085938,0.0,1.0
80.5,99526.0,140.64957831344924,222.44100341438852,261.43067914841214,403.46502685546875,302.82708740234375,234.83485412597656,0.0,1.0
81.0,100294.0,141.0897751341677,222.63872080121195,262.37377917772193,404.1632385253906,304.7562255859375,236.430908203125,0.0,1.0
81.5,100868.0,141.56922373491338,223.57325421436258,260.37665025881256,404.5738830566406,305.5174560546875,236.8061065673828,0.0,1.0
82.0,101520.0,141.99969601092667,223.7725407592846,259.4937378820537,405.2234802246094,305.7619323730469,237.4444122314453,0.0,1.0
82.5,102131.0,142.44434798216653,224.5050110550761,261.27571643763605,405.2234802246094,305.7619323730469,237.4444122314453,0.0,1.0
83.0,102758.0,142.85077136362293,224.89997776789573,260.62233212063774,405.4464416503906,306.4747314453125,237.63751220703125,0.0,1.0
83.5,103360.0,143.27048708106915,225.31988372038117,260.49184248263896,405.4464416503906,306.4747314453125,237.63751220703125,0.0,1.0
84.0,103952.0,143.6443525329657,226.0486673263083,262.48809496813374,405.3643798828125,306.4543151855469,237.69583129882812,0.0,1.0
84.5,104572.0,144.03969491855023,226.43321311150447,260.3247971285102,405.4576416015625,306.74609375,237.77374267578125,0.0,1.0
85.0,105297.0,144.56128046057037,227.22367823450813,262.37377917772193,405.4576416015625,306.74609375,237.77374267578125,0.0,1.0
85.5,105686.0,144.93205078026193,228.06358762415363,262.6175927084855,405.4576416015625,306.74609375,237.77374267578125,0.0,1.0
86.0,106592.0,145.50768143237048,228.3703133071372,263.48624252510797,404.8685302734375,306.5983581542969,238.19163513183594,0.0,1.0
86.5,107261.0,145.93767569904213,229.17678765529462,262.6175927084855,404.8685302734375,306.5983581542969,238.19163513183594,0.0,1.0
87.0,107910.0,146.34636700850686,229.68794047321498,263.3723599772763,405.0374755859375,306.290771484375,238.37660217285156,0.0,1.0
87.5,108642.0,146.74790902620379,230.05434140654683,262.23081436017395,405.4139404296875,305.60540771484375,238.79000854492188,0.0,1.0
88.0,109151.0,147.11501882539608,230.4886114323222,262.6175927084855,405.4139404296875,305.60540771484375,238.79000854492188,0.0,1.0
88.5,109815.0,147.50505836588363,230.8308904612472,261.22212769977966,405.4139404296875,305.60540771484375,238.79000854492188,0.0,1.0
89.0,110328.0,147.7964571764732,230.58620947489467,260.78343505675355,405.4139404296875,305.60540771484375,238.79000854492188,0.0,1.0
89.5,111166.0,148.24000079285946,231.9051530259731,262.76224995230956,405.4240417480469,305.58697509765625,238.8011474609375,0.0,1.0
90.0,112106.0,148.80986920941695,231.6139028642279,262.6194966105906,405.8088684082031,304.8864440917969,239.22564697265625,0.0,1.0
90.5,112762.0,149.18699452249092,232.14219780126146,263.751777245197,405.8939208984375,304.7315979003906,239.3197021484375,0.0,1.0
91.0,113373.0,149.5439799311947,232.81967270830015,264.8867682614592,405.8939208984375,304.7315979003906,239.3197021484375,0.0,1.0
91.5,114072.0,150.0070292919163,233.03433223454437,265.03584663211126,406.0859680175781,304.3819885253906,239.53253173828125,0.0,1.0
92.0,114828.0,150.4041717910241,233.70280272174745,266.02443496791795,406.5539245605469,303.530029296875,240.0530242919922,0.0,1.0
92.5,115557.0,150.86643436268605,234.23279018958897,266.33249895572266,406.5539245605469,303.530029296875,240.0530242919922,0.0,1.0
93.0,116195.0,151.2659751774152,234.56107944714975,266.4920261471251,406.6034240722656,303.67242431640625,240.0933380126953,0.0,1.0
93.5,116955.0,151.6898778892714,235.51072162229354,267.5556016980396,406.85394287109375,303.2630920410156,240.36976623535156,0.0,1.0
94.0,117606.0,152.11526238619624,235.76471322061747,267.36678926149375,407.0074768066406,303.6286315917969,240.4993438720703,0.0,1.0
94.5,118173.0,152.3713768151504,236.07710604572276,268.1510768205118,407.3697814941406,303.6660461425781,240.85842895507812,0.0,1.0
95.0,119220.0,152.9391543051826,236.71924298628534,268.50884529191956,407.8735046386719,303.9308776855469,241.34451293945312,0.0,1.0
95.5,119912.0,153.26908210882314,237.16871631815187,269.1635190734435,408.3395690917969,303.18475341796875,241.85731506347656,0.0,1.0
96.0,120555.0,153.70848374718037,237.19190542680835,269.462427807663,408.33587646484375,303.1251220703125,242.46389770507812,0.0,1.0
96.5,121180.0,154.06329672771705,237.8929381040769,270.05925275761246,408.5823974609375,302.8986511230469,242.792724609375,0.0,1.0
97.0,121807.0,154.4655597695763,238.4659304806454,271.07379069175977,409.0504455566406,303.0418395996094,243.2544403076172,0.0,1.0
97.5,122473.0,154.84036336499108,238.53301658261063,271.4479692316743,409.5674133300781,303.27313232421875,243.7615966796875,0.0,1.0
98.0,123259.0,155.3316659420542,239.70815588961506,272.91940202191563,409.50787353515625,302.5016174316406,244.6556396484375,0.0,1.0
98.5,123902.0,155.70057135171106,239.75998414693967,272.6242835845699,410.000244140625,303.6297302246094,245.11122131347656,0.0,1.0
99.0,124544.0,156.05785026562066,240.16869071550522,273.1464808486465,410.6078796386719,303.1179504394531,245.73439025878906,0.0,1.0
99.5,125417.0,156.57621185030138,241.01535220239725,273.5415873317986,410.7665100097656,303.48028564453125,245.881591796875,0.0,2.0
100.0,126004.0,156.92545988421764,241.13274352522097,273.5415873317986,411.3529357910156,304.22845458984375,246.4461212158203,0.0,1.0
100.5,126684.0,157.3505633911652,241.6112580158466,274.5359721420856,412.0868835449219,303.9389953613281,247.1878662109375,0.0,1.0
101.0,127375.0,157.8118532290344,242.15821273790996,275.42694131112154,412.2350158691406,304.1806640625,248.3917236328125,0.0,1.0
101.5,128073.0,158.1853934930405,242.1672975444868,274.7544358149655,412.4917297363281,304.41839599609375,248.6399688720703,0.0,1.0
102.0,128533.0,158.47986149449991,242.5077318355025,275.74807342935327,412.912353515625,304.7351379394531,249.1240234375,0.0,1.0
102.5,129196.0,158.91105848006424,243.00205760445732,276.63152387246106,412.9958190917969,304.8263244628906,250.16421508789062,0.0,1.0
103.0,129811.0,159.25513080043004,243.57750306627253,277.73548566936853,412.7778625488281,304.5110778808594,250.88978576660156,0.0,1.0
103.5,130411.0,159.61419611322432,244.00819658363937,277.8488797889961,412.1479797363281,304.8030090332031,251.20184326171875,0.0,1.0
104.0,131128.0,159.98271873244184,244.23349483639626,277.8488797889961,411.70062255859375,304.72021484375,251.8059539794922,0.0,1.0
104.5,131732.0,160.32692042770515,244.72709288246352,278.6198126479881,412.2206115722656,304.13232421875,252.37660217285156,0.0,1.0
105.0,132447.0,160.7627364657985,245.3507693079441,279.72307734614964,412.57672119140625,303.9920349121094,252.7374267578125,0.0,1.0
105.5,133022.0,161.08201839425914,245.70256407917722,280.8291295432153,413.044921875,303.8435363769531,253.29086303710938,0.0,1.0
106.0,133865.0,161.4993704153183,246.07722365143832,281.710844661685,413.11712646484375,303.8260803222656,254.2184600830078,0.0,1.0
106.5,134431.0,161.8508152636935,246.8856008700052,282.81619472724685,413.3832702636719,304.01519775390625,255.47886657714844,0.0,1.0
107.0,135047.0,162.27112389809562,247.06618525392747,283.6987839240768,415.4510803222656,305.0479736328125,257.573974609375,0.0,1.0
107.5,135853.0,162.71697562641984,247.7357463104588,283.9242856819402,415.981201171875,306.3269348144531,259.0234375,0.0,1.0
108.0,136551.0,163.15095307084573,248.28411145298847,285.0350855596553,415.71844482421875,305.99969482421875,259.74932861328125,0.0,1.0
108.5,137315.0,163.63217187098502,249.06424873915566,286.1485628130954,416.43951416015625,305.6114807128906,260.4953308105469,0.0,1.0
