particle,keep,proposed,reason,R_px_med,sym_med
33,0,reject,not-round,12.636974121963553,6.02390485
3875,0,reject,rigid-doublet;not-round;elongated,9.051922741218224,5.9203362
2467,0,reject,two-cores;not-round;mislink,23.54090797666169,5.881099600000001
18,0,reject,short;two-cores;not-round;mislink,23.798919266895027,5.874548
5762,0,reject,two-cores;not-round,11.967152031936546,5.725487
8825,0,reject,two-cores;not-round,11.84829629346051,5.7090158
2615,0,reject,not-round,11.0394144543099,5.6737983
2003,0,reject,two-cores;not-round,10.502646022915895,5.668336849999999
6339,0,reject,defocus,9.10575727023528,5.28439
7940,0,reject,not-round;elongated,13.511249525897778,5.2270465
9507,0,reject,not-round;elongated,10.80940863077685,5.2072716
5863,0,reject,not-round;elongated,13.103264566723809,4.9849630000000005
32,0,reject,defocus,8.797358364634139,4.9618993
41,0,reject,defocus,6.344176708215242,4.8730645
504,0,reject,two-cores;not-round,22.485682383918977,4.773801300000001
9583,0,reject,defocus,7.626685610857837,4.534331
4469,0,reject,two-cores;not-round;elongated,12.978235142481427,4.515606
6882,0,reject,two-cores;not-round;elongated,12.72784053269249,4.3896565
5425,0,reject,short;not-round,10.636249405552537,4.36522315
4285,0,reject,not-round;elongated,19.54669423284476,4.23653055
7786,0,reject,not-round;elongated,9.361520689180336,4.209326
5638,0,reject,two-cores;not-round;mislink,23.82141567279081,4.1124706
35,0,reject,not-round,24.211142361402747,4.0861926
7910,0,reject,not-round;mislink,8.88632693571816,4.0581899
3192,0,reject,not-round;elongated;mislink,12.024394356628264,4.0461726
7977,0,reject,two-cores;not-round;elongated,13.412931716382854,4.00906015
7125,0,reject,two-cores;not-round;mislink,23.689264962265558,3.9947261
6076,0,reject,rigid-doublet;not-round;mislink,9.573972046866652,3.9304192
6975,0,reject,two-cores;not-round;elongated,12.295266604720428,3.8586786
8131,0,reject,two-cores;not-round,11.20243954804872,3.8579521
5071,0,reject,rigid-doublet;not-round;elongated,10.808384404151276,3.7691369
6610,0,reject,rigid-doublet;two-cores;not-round,12.990976449918794,3.7410198
2379,0,reject,not-round,8.234229162840181,3.678342
2870,0,reject,not-round,8.786109932211286,3.6120562
4950,0,reject,two-cores,24.425888240289343,3.4912963
5005,0,reject,two-cores;not-round;elongated,20.43433901276124,3.4876578
36,0,reject,not-round,7.935310988438039,3.449791
5660,0,reject,not-round;elongated,8.915111795154843,3.416481
1291,0,reject,two-cores;not-round,12.184044475881832,3.3039962000000003
1854,0,reject,not-round;elongated,9.279252328644592,3.2954730000000003
401,0,reject,two-cores;not-round,22.38950795357389,3.1246054
249,0,reject,two-cores;not-round;elongated,23.612669572931992,3.0831281
6583,0,reject,not-round,16.422184090401934,3.0694470000000003
4853,0,reject,not-round;mislink,9.427779802672118,3.027396
9442,0,reject,two-cores;not-round;elongated;poor-fit,23.60735674987241,3.0234276500000004
40,0,reject,not-round,8.336764639752989,3.0098774500000003
6809,0,reject,short;not-round;mislink,11.820992802664872,2.9967937
9495,0,reject,not-round;elongated;defocus,7.236764483549972,2.985157
1564,0,reject,not-round;defocus,8.913795511279044,2.9534748
3798,0,reject,not-round,21.946819619786776,2.91934345
7038,0,reject,two-cores;not-round,12.657079169784934,2.9030411
43,0,reject,not-round;elongated,11.672630106560536,2.7536812
4832,0,reject,not-round;elongated,7.7021292575355185,2.7155212
984,0,reject,not-round,7.965370970960744,2.6774902
182,0,reject,not-round;elongated;defocus;mislink,9.1530189073024,2.649936
7427,0,reject,two-cores;not-round;elongated;defocus,14.178147504539128,2.61499455
8176,0,reject,two-cores;not-round;elongated;mislink,22.92821212753716,2.59821735
235,0,reject,not-round;defocus,10.450830644745135,2.5800067
2797,0,reject,short;not-round,16.760978216688883,2.5589168
44,0,reject,not-round;elongated,9.968713534596027,2.5048668000000003
592,0,reject,not-round;elongated;mislink,14.334080860583812,2.50210155
6313,0,reject,not-round;elongated;mislink,9.4269119174934,2.4838711
3141,0,reject,not-round,8.718302777791498,2.4079105
7394,0,reject,not-round;mislink,8.91357064569165,2.3584569
3964,0,reject,two-cores;not-round;elongated;mislink,14.265913838154146,2.3548441
6277,0,reject,not-round;elongated,21.342633707506543,2.2994072
2491,0,reject,two-cores;not-round;defocus,8.05762945033765,2.2772963
6591,0,reject,two-cores;not-round;elongated;defocus,9.878003294574414,2.250363
1447,0,reject,not-round,8.280678609507131,2.2482425
5523,0,reject,defocus,8.428031615693872,2.197491
6296,0,reject,two-cores;not-round;mislink,18.64309819946708,2.1936312
2971,0,reject,not-round,11.747841876287769,2.02278745
1009,0,reject,not-round;elongated,13.336306922455805,2.0113047
8834,0,reject,two-cores;not-round;elongated,8.239947763856186,2.00536225
4499,0,reject,two-cores;not-round;elongated;mislink,17.781532205750278,1.97523505
4378,0,reject,rigid-doublet;not-round,11.294343674712264,1.9645265
7315,0,reject,not-round;mislink,17.818328114011962,1.9623941
27,0,reject,not-round,9.367230313047168,1.9583535
9272,0,reject,not-round,7.749347993119296,1.9152329
9498,0,reject,short;not-round;elongated,18.488717308629703,1.914218
5097,0,reject,rigid-doublet;not-round;elongated,8.05554119337104,1.8991739
63,0,reject,not-round;defocus,7.918454719908146,1.87164885
2424,0,reject,two-cores;not-round;elongated;defocus,8.165445551742081,1.84486025
474,0,reject,short;not-round,12.057827326223372,1.837149
3026,0,reject,not-round;elongated;defocus,8.496367759264674,1.8368489
7173,0,reject,rigid-doublet;two-cores;not-round,13.821783144710649,1.78762505
2984,0,reject,not-round,9.182535557169684,1.78740015
3676,0,reject,short;two-cores;not-round,13.229435061012188,1.7804643
62,0,reject,not-round;elongated,20.53133551516632,1.7041869
9979,0,reject,short;not-round;elongated,9.31578554975917,1.70311915
8246,0,reject,not-round;elongated;mislink,9.257534582295968,1.6983166
6433,0,reject,two-cores;not-round;elongated,9.371851744921848,1.6976562
2376,0,reject,rigid-doublet;not-round;elongated,14.005167312200422,1.6482587
8340,0,reject,not-round,18.566768878421705,1.6201135
4162,0,reject,not-round;elongated;mislink,14.193569614303827,1.61897735
4778,0,reject,short;not-round,7.593503777210894,1.5957094
4405,0,reject,not-round;elongated,8.475190025572395,1.5847079
3535,0,reject,not-round;elongated,18.967409211332694,1.53372405
52,0,reject,not-round;elongated,8.869778849678019,1.4762658
4624,0,reject,two-cores;not-round;elongated,10.52365661853413,1.4603983
9860,0,reject,not-round;elongated,18.200953008560163,1.459372
2392,0,reject,not-round,20.690979340781865,1.4588214
475,0,reject,not-round,6.609762160876381,1.4427066
8309,0,reject,not-round,9.278865095601637,1.4138589
50,0,reject,not-round;elongated;mislink,9.263896611303556,1.403596
7323,0,reject,not-round,18.59167732397203,1.3709497
3846,0,reject,not-round;elongated,7.888772050446381,1.3431005
8157,0,reject,two-cores;not-round;elongated,18.32244691426633,1.33850815
3147,0,reject,not-round;elongated,12.459792240378103,1.3052515
6598,0,reject,not-round;defocus,12.21492399628926,1.29300465
9680,0,reject,short;two-cores;not-round,12.423667778304209,1.2863641
9137,0,reject,two-cores;not-round;elongated,18.036867887364703,1.2642242
48,0,reject,not-round;elongated,13.084460698461951,1.2630887
1332,0,reject,not-round;elongated;mislink,8.42504943997291,1.2622984499999998
3643,0,reject,two-cores;not-round;elongated;mislink,9.733048862885704,1.2618345
5235,0,reject,not-round,8.978864261629749,1.2563682
3225,0,reject,not-round;elongated;mislink,18.87951170531878,1.25632415
4990,0,reject,two-cores;not-round;elongated;mislink,20.588341818921204,1.24609405
7594,0,reject,not-round,8.196639162596584,1.2425191
9604,0,reject,short;not-round,11.813632361852672,1.23366835
5856,0,reject,two-cores;not-round;elongated,10.351247057225905,1.22438125
5111,0,reject,two-cores;not-round;elongated;mislink,10.977896220724812,1.20299105
54,0,reject,not-round;elongated,19.364838622745896,1.16575975
7170,0,reject,two-cores;not-round;elongated;mislink,20.502422001362827,1.1635095
2692,0,reject,not-round,10.575865977685742,1.1612642
53,0,reject,two-cores;not-round,17.307035800295065,1.1599778
8791,0,reject,not-round,9.399039182746938,1.154863
7303,0,reject,not-round;mislink,16.38197190742439,1.14534165
7316,0,reject,two-cores;not-round;elongated,19.17476372959649,1.1432251
3206,0,reject,not-round;defocus,7.647995693918707,1.13898165
6434,0,reject,not-round,16.468764604744102,1.137749
5160,0,reject,two-cores;not-round,9.397889761250552,1.12818775
9814,0,reject,not-round;elongated,8.675201325523425,1.103087
5966,0,reject,not-round;elongated,7.182085362181711,1.1008179
9049,0,reject,two-cores;not-round;elongated,17.811410131854586,1.0993336
739,0,reject,two-cores;not-round;elongated,10.186734227743404,1.0895215
1010,0,reject,not-round;elongated,9.281910825343624,1.08876
8792,0,reject,not-round;elongated;mislink,15.303328319152428,1.07900915
6118,0,reject,not-round,10.101828872648236,1.0748109
9033,0,reject,not-round;elongated,18.195684807564387,1.0650959
1848,0,reject,not-round,9.102918849235756,1.05801065
8550,0,reject,short;not-round,20.435317366384197,1.0532673
8956,0,reject,not-round;elongated,13.324399442909046,1.05205
3305,0,reject,not-round;elongated,9.690880077696326,1.05155515
1971,0,reject,two-cores;not-round;elongated;defocus,14.318015501863009,1.03668775
3399,0,reject,not-round;elongated,9.12211418504114,1.02379285
5690,0,reject,two-cores;not-round;elongated,16.438179463925515,1.00903795
6989,0,reject,short;rigid-doublet;not-round;elongated;defocus,11.090587871859874,1.0081562
3990,0,reject,two-cores;not-round;elongated,11.01951866073779,1.0041143
9319,0,reject,not-round,8.085803953763406,0.99692087
4452,0,reject,not-round;elongated;defocus;mislink,9.483329092131273,0.9786021
1773,0,reject,two-cores;not-round;elongated,11.30839936235872,0.975176095
7048,0,reject,not-round,15.21250932382546,0.9690469
6095,0,reject,two-cores;not-round;elongated;defocus,11.583099754165058,0.9626878
4602,0,reject,two-cores;not-round;defocus,10.172920262345244,0.96166518
4046,0,reject,not-round,10.4625134787906,0.95380306
2959,0,reject,two-cores;not-round;elongated,11.613295823200083,0.95135335
7735,0,reject,short;not-round;elongated,20.84361459877891,0.943982215
7959,0,reject,not-round;mislink,19.42404180790909,0.9391441
9813,0,reject,not-round;elongated;defocus,11.552858779696225,0.938781725
8354,0,reject,two-cores;not-round,13.745495045867496,0.91776435
8675,0,reject,not-round;elongated,13.592765852549867,0.91694194
61,0,reject,not-round;elongated;mislink,8.585185300203811,0.9167009
8644,0,reject,not-round,11.65215807127574,0.91117738
6498,0,reject,not-round;elongated;defocus,9.294185788269957,0.894106515
4419,0,reject,not-round;elongated;mislink,14.597909821276964,0.89394985
7342,0,reject,two-cores;not-round;elongated,11.405687803975749,0.88366467
7758,0,reject,two-cores;not-round,19.343729699603752,0.8769490849999999
6509,0,reject,two-cores;not-round;elongated,10.789841536955429,0.87440442
4139,0,reject,not-round,13.368831612522223,0.8621605750000001
4043,0,reject,not-round;elongated,14.46629361180893,0.8500975
3181,0,reject,two-cores;not-round;elongated;mislink,18.97624402557922,0.84913474
7261,0,reject,not-round;elongated;mislink,13.512983851054296,0.8454965
8967,0,reject,not-round;elongated,12.10173900357249,0.839918375
1766,0,reject,not-round;elongated;mislink,17.506857344331635,0.83004636
2725,0,reject,two-cores;not-round;elongated,20.69480722381862,0.828705215
9377,0,reject,not-round,19.335186303058563,0.8251043
2835,0,reject,not-round;elongated,10.378862486742666,0.820102
2346,0,reject,two-cores;not-round;elongated,11.472078998890646,0.8188325999999999
6477,0,reject,not-round;mislink,18.48564310570558,0.8179012
4214,0,reject,not-round,12.27405371900834,0.80902576
3097,0,reject,not-round,11.706402197039388,0.80266625
8089,0,reject,short;not-round,19.44501335668421,0.79963297
3345,0,reject,not-round;elongated,12.863508119072272,0.7992153
6994,0,reject,not-round;elongated,10.007354997707813,0.79553728
49,0,reject,not-round,9.471434513511536,0.79411745
8251,0,reject,not-round;elongated;mislink,14.625001514214071,0.7927322
3578,0,reject,two-cores;not-round;elongated,18.444446650114276,0.790376
1778,0,reject,not-round;mislink,11.688910263618276,0.7739892
8925,0,reject,not-round;elongated,19.87438065394369,0.772768
1838,0,reject,short;not-round,9.471567585070511,0.7682988049999999
4326,0,reject,not-round;elongated,14.974519198859936,0.7605714
2663,0,reject,not-round;elongated;mislink,14.998014025645862,0.7605249000000001
7673,0,reject,two-cores;not-round;elongated,17.529125649710906,0.754749685
8833,0,reject,not-round;elongated,17.871104142923446,0.7506078
8134,0,reject,not-round,9.173313345611705,0.74845093
3868,0,reject,two-cores;not-round;elongated,10.50147304129313,0.74744561
2105,0,reject,not-round;mislink,17.75797808317889,0.7441053799999999
6971,0,reject,not-round,9.811273859919794,0.72819817
9815,0,reject,not-round;elongated,12.21029692719554,0.7243138
9861,0,reject,not-round;mislink,17.472343457181978,0.7237462800000001
6337,0,reject,mislink,23.988376120069976,0.7206306
2684,0,reject,two-cores;not-round,11.60458618333572,0.715913445
5897,0,reject,not-round;mislink,12.756602253305878,0.71508025
9150,0,reject,not-round;elongated,11.06639619554538,0.704140515
5855,0,reject,not-round,16.358074962972715,0.70180464
6853,0,reject,not-round,10.702842976390032,0.7014503
5065,0,reject,not-round,12.147862319723387,0.6965296
9868,0,reject,not-round,8.048039501506322,0.690787
4948,0,reject,not-round,13.108058470052896,0.690042365
7957,0,reject,short;not-round,17.69196991139947,0.68078953
7426,0,reject,short;not-round,11.820065833396516,0.676376105
65,0,reject,not-round;elongated;mislink,10.54147858246754,0.67496543
6195,0,reject,not-round;elongated,11.127519875268614,0.67054915
6146,0,reject,not-round,11.335912809496428,0.6664672
5100,0,reject,two-cores;not-round;elongated;mislink,11.40685509091328,0.6537628
9659,0,reject,two-cores;not-round;elongated,18.763670082927582,0.6462656
2718,0,reject,not-round;elongated,10.66285713447254,0.63568777
1736,0,reject,not-round,10.591668240088785,0.63067895
4992,0,reject,short;not-round;elongated,11.899049074965095,0.6289873100000001
3774,0,reject,not-round;elongated,15.960632904096546,0.624389235
4757,0,reject,not-round;elongated;mislink,13.789581828683811,0.620117365
8842,0,reject,not-round;elongated,12.21510734353058,0.6196673
992,0,reject,not-round;mislink,11.511448198076552,0.60416746
4774,0,reject,short;two-cores;not-round;elongated,13.917454349185023,0.6027636
987,0,reject,not-round;mislink,12.645122818548389,0.601696
9829,0,reject,not-round,11.898792678900756,0.6016717
8284,0,reject,not-round;elongated,17.539360538963706,0.6009435
2442,0,reject,not-round;elongated,15.5672148275101,0.5980721499999999
8970,0,reject,not-round,11.984357514336004,0.59713197
8139,0,reject,two-cores;not-round;elongated,15.687768591504556,0.59705795
72,0,reject,two-cores;not-round;elongated,11.623276726243304,0.59187466
6875,0,reject,not-round,14.392073394927726,0.5915100200000001
644,0,reject,not-round;elongated,18.330392049410293,0.591139525
4448,0,reject,short;not-round;elongated,14.822519423900742,0.5847448449999999
1472,0,reject,not-round;elongated;mislink,16.573727530521765,0.5841095
3766,0,reject,not-round;elongated,10.815605953279212,0.581011975
8195,0,reject,not-round;mislink,10.6377793660982,0.57961715
98,0,reject,rigid-doublet;not-round;elongated,11.364832827927586,0.5774485149999999
1098,0,reject,not-round,19.2649353049595,0.5762805
73,0,reject,not-round;elongated,12.844088624389045,0.57606846
9367,0,reject,two-cores;not-round;mislink,23.20611613312464,0.57441735
448,0,reject,not-round;elongated,11.044688990381117,0.5579352
9227,0,reject,not-round;elongated,14.72268535510428,0.55509368
2358,0,reject,two-cores;not-round;elongated;mislink,18.44241282613545,0.5522272
56,0,reject,not-round;elongated,15.686569282971924,0.5438597700000001
71,0,reject,not-round;elongated;mislink,16.845772479268284,0.5430809700000001
7536,0,reject,not-round;elongated,10.993018106823506,0.542272335
3905,0,reject,rigid-doublet;not-round;elongated,11.019073002167676,0.5418043
5301,0,reject,short;two-cores;not-round;elongated,14.33643882002396,0.5358453
7203,0,reject,not-round,17.12465548447159,0.53489023
6820,0,reject,not-round;elongated,11.876081452532052,0.533516
4870,0,reject,not-round;elongated,12.4127273228762,0.53209708
74,0,reject,not-round;elongated,19.966399722370326,0.5320104
6150,0,reject,not-round;elongated;mislink,15.08584318513828,0.53159415
9898,0,reject,not-round;elongated,11.357839440773615,0.51742412
6758,0,reject,not-round;elongated,12.504623872627448,0.51285292
4787,0,reject,short;not-round,12.493328976767796,0.5093693
2787,0,reject,not-round;elongated,15.503136500629312,0.509009265
8247,0,reject,not-round,21.104265387242943,0.50512492
6228,0,reject,not-round;elongated,14.723873496425494,0.50379235
2327,0,reject,rigid-doublet;not-round,7.017697101393348,0.5027201
5604,0,reject,two-cores;not-round;elongated,13.492740271851734,0.49980137
6194,0,reject,not-round;elongated,13.485958152868806,0.498511
7139,0,reject,not-round;elongated;mislink,11.061048135021023,0.49809214
3420,0,reject,not-round,9.218604402405576,0.49617746
1666,0,reject,not-round;elongated,12.522778956686109,0.4933869549999999
2527,0,reject,not-round;elongated,11.705789719982343,0.49271262
4368,0,reject,not-round;elongated,10.885056318149225,0.48616416
7393,0,reject,two-cores;not-round,17.336523994377522,0.485816445
3164,0,reject,not-round;elongated,11.178692419932949,0.484098225
6320,0,reject,not-round;elongated,15.084515016984088,0.48375452
476,0,reject,not-round,12.723545245355524,0.478638425
227,0,reject,not-round,12.265103545325069,0.477261285
7830,0,reject,not-round;elongated,15.905498970004771,0.477109
6321,0,reject,not-round;elongated,11.35914893694062,0.4753011
1999,0,reject,not-round,13.516644891534655,0.47434723
5034,0,reject,two-cores;not-round;elongated,10.611818287370484,0.4743303
5445,0,reject,not-round;elongated,12.46347422472838,0.47186816
2123,0,reject,short;not-round;elongated,21.722952233196363,0.47135046
5089,0,reject,not-round,8.85847373828944,0.4712776
7001,0,reject,not-round;elongated,12.181246200617164,0.47105315
5339,0,reject,not-round;elongated,14.500064969768273,0.46862759
7206,0,reject,short;not-round;elongated,13.46713913269024,0.468386635
4666,0,reject,not-round,11.487798741598075,0.46646325
4197,0,reject,not-round,11.714912189569798,0.46447239
7675,0,reject,two-cores;not-round;elongated,13.23678031139826,0.46419713
8568,0,reject,not-round;elongated,13.483636397650727,0.46172077
3583,0,reject,not-round;elongated,11.677632214932864,0.460198285
6112,0,reject,not-round;elongated,16.044977161858196,0.452837765
7596,0,reject,not-round;elongated,17.41254951736966,0.44573775
605,0,reject,not-round;elongated,18.293048847797767,0.44510186
104,0,reject,not-round;mislink,13.94291772553812,0.44463602
9232,0,reject,not-round;mislink,18.321000591595457,0.44253582
4898,0,reject,not-round;elongated,17.13522701528215,0.43651962
7210,0,reject,not-round;elongated,12.592508950245485,0.43619362
4369,0,reject,not-round,8.608762338948427,0.4348201
2254,0,reject,not-round;elongated,10.713367386520444,0.4342185699999999
2985,0,reject,two-cores;not-round;elongated,18.19885965582301,0.43219027
784,0,reject,short;two-cores;not-round;elongated,19.210683591911103,0.42946117
83,0,reject,not-round;elongated,16.566474358087387,0.42832518
4512,0,reject,short;not-round;elongated,23.851659014315064,0.4278172
3557,0,reject,two-cores;not-round;elongated,9.963779897263564,0.42622566
5613,0,reject,not-round;elongated,14.9036371129217,0.4226172
3209,0,reject,not-round,11.99116049066954,0.42080525
1822,0,reject,short;two-cores;not-round;elongated,12.85230029237212,0.41914955
1986,0,reject,not-round;elongated,10.864854266856124,0.41894916
4344,0,reject,not-round;elongated;mislink,12.228770962027731,0.41554368
9727,0,reject,not-round,11.984799881391808,0.41034501
2309,0,reject,two-cores;not-round;elongated,13.032223303723647,0.40990925
1945,0,reject,not-round;elongated,10.585826508283295,0.4086625299999999
4115,0,reject,short;not-round;elongated,15.78682989527833,0.40798375
9435,0,reject,not-round,12.509410640641338,0.40745103
4303,0,reject,two-cores;not-round;elongated,11.604978015811,0.405384435
4753,0,reject,short;not-round;elongated,11.020602133225996,0.4037104999999999
3281,0,reject,not-round,15.552631743442596,0.40188615
4189,0,reject,not-round;elongated;mislink,13.856976454522249,0.39780344
5757,0,reject,not-round,13.976254633294731,0.3968782
7078,0,reject,short;two-cores;not-round,15.796273036793936,0.39429596
9128,0,reject,two-cores;not-round;mislink,12.081537310481709,0.39076817
1307,0,reject,two-cores;not-round,20.09074995489789,0.389542045
6969,0,reject,rigid-doublet;two-cores;not-round,10.676415257450357,0.38911664
96,0,reject,two-cores;not-round;elongated,11.359707604204516,0.3885481
91,0,reject,two-cores;not-round,17.902845266058968,0.388300895
7549,0,reject,not-round;elongated;mislink,15.266095823009056,0.38823874
412,0,reject,not-round;elongated,11.111263996679371,0.387317715
9349,0,reject,not-round;elongated,13.511712446140056,0.3855934
90,0,reject,not-round;elongated,11.997223918528457,0.3848977
5292,0,reject,rigid-doublet;not-round;elongated,11.332225131875305,0.38172799
7778,0,reject,not-round;elongated,16.71652346612153,0.381613965
3215,0,reject,short;not-round;elongated,11.437209591103116,0.38036215
5951,0,reject,not-round;elongated;mislink,15.376715690019315,0.379770505
2246,0,reject,not-round;elongated,10.897663834546137,0.37843633
4768,0,reject,not-round;elongated,14.664281194798342,0.37601864
6425,0,reject,two-cores;not-round,16.040427457464247,0.37558195
2860,0,reject,not-round;elongated;mislink,12.897940132524102,0.37387036
8874,0,reject,not-round;elongated,10.310659706736637,0.37233117
8950,0,reject,not-round;elongated,19.921475853994213,0.371138155
1376,0,reject,short;not-round,10.683734433994829,0.36785173
89,0,reject,not-round;elongated,11.077125238652432,0.3669133
3401,0,reject,not-round;elongated,11.227999069524682,0.3658603
2982,0,reject,short;two-cores;not-round;elongated,17.342404690079334,0.3646972
3837,0,reject,not-round;elongated,15.87249636823339,0.3633491
4736,0,reject,not-round;elongated,11.404621316211196,0.36298253
9385,0,reject,not-round;elongated,14.04017189323218,0.36295232
4708,0,reject,not-round;elongated,11.849616483428308,0.362667
6968,0,reject,not-round;elongated,13.001523312873973,0.3621115
2515,0,reject,not-round,14.451616040632434,0.36005721
4648,0,reject,short;two-cores;not-round;elongated,14.298983565149952,0.3599577
6497,0,reject,not-round,9.957794463048948,0.3576889
76,0,reject,not-round,11.950911872528684,0.35491037
9875,0,reject,two-cores;not-round,12.09227428102852,0.35407102
4449,0,reject,not-round;elongated;defocus,7.254044137442845,0.35327554
8010,0,reject,not-round;elongated,11.849767753118986,0.35037562
9274,0,reject,short;not-round;elongated,14.0191443451993,0.34726769
9917,0,reject,two-cores;not-round;elongated,11.599109460173995,0.34699438
5568,0,reject,not-round;elongated,10.943897380336123,0.34688026
8793,0,reject,not-round;elongated,16.419815098772983,0.3457907999999999
2422,0,reject,short;not-round;elongated,9.392533859043471,0.34441635
8392,0,reject,short;two-cores;not-round;mislink,11.975221271410735,0.343279345
339,0,reject,not-round;elongated,10.206836311084611,0.341208485
2858,0,reject,not-round;elongated,12.15932301562303,0.33957878
2794,0,reject,not-round;elongated,18.85669749497325,0.33887193
9983,0,reject,short;not-round;elongated,12.9593781810415,0.33811703
6930,0,reject,not-round;mislink,10.889446800319527,0.3374447
3343,0,reject,not-round,11.393580270841126,0.33650799
5092,0,reject,two-cores;not-round;elongated,14.81718446765205,0.33334538
3674,0,reject,not-round,13.447810580436736,0.330438685
7102,0,reject,not-round,12.326313154826364,0.3299891
5963,0,reject,two-cores;not-round;elongated;mislink,11.800008535441329,0.32950637
928,0,reject,two-cores;not-round;elongated,13.96089725968843,0.3288568349999999
88,0,reject,not-round;elongated,11.587171573107678,0.32682127
6005,0,reject,short;not-round,15.249269028888966,0.32659003
4650,0,reject,not-round;elongated,15.797413144272271,0.32574677
5918,0,reject,two-cores;not-round;elongated,17.3824683019143,0.3245039
6584,0,reject,not-round;elongated,14.787653242294532,0.3235363799999999
6239,0,reject,not-round;elongated,12.477686483850434,0.3219243
5876,0,reject,not-round;elongated,11.08477312658516,0.321777665
8961,0,reject,short;not-round;elongated;mislink,12.471483764454252,0.32118848
8031,0,reject,not-round,10.843961335935294,0.31928864
4052,0,reject,not-round;elongated,10.48979252551152,0.31777248
8314,0,reject,not-round,12.255167968825573,0.317747285
81,0,reject,not-round;elongated,12.065188849630404,0.31674144
9558,0,reject,not-round;elongated;defocus,11.201763440970048,0.314924835
467,0,reject,two-cores;not-round;elongated;mislink,15.31418995577727,0.31408067
3310,0,reject,two-cores;not-round;elongated,13.540194061860808,0.31145816
7849,0,reject,not-round;elongated,11.136139202563438,0.308816535
2205,0,reject,two-cores;not-round;elongated,12.35040254225694,0.308707695
6110,0,reject,two-cores;not-round;elongated,11.525436726165696,0.308588985
5524,0,reject,not-round,11.175721967941492,0.3070971
875,0,reject,not-round;elongated,11.7407936416987,0.30554415
7459,0,reject,two-cores;not-round;elongated,11.96577982429841,0.305174
8416,0,reject,two-cores;not-round;elongated,12.868092713460188,0.30482495
3472,0,reject,not-round;elongated,17.886444127470252,0.3048040899999999
3675,0,reject,not-round,11.04722569261563,0.304272985
2589,0,reject,two-cores;not-round;elongated,13.858139640631974,0.304089865
8456,0,reject,not-round;mislink,16.76089666463386,0.3034075499999999
5394,0,reject,not-round;elongated,12.37513098296737,0.299519655
5469,0,reject,not-round,12.369427435661494,0.29835901
3916,0,reject,not-round;elongated,17.264352483814626,0.29739781
8505,0,reject,not-round;elongated,10.046213339881596,0.29736087
2340,0,reject,not-round,10.623672735221382,0.29702343
1091,0,reject,not-round;elongated,8.881712952684166,0.29446578
3439,0,reject,not-round;elongated;defocus,9.157002237449998,0.29382524
1289,0,reject,short;two-cores;not-round;elongated,12.394691789260124,0.2883120649999999
4476,0,reject,not-round;elongated,10.449398651729734,0.28709355
2681,0,reject,short;not-round;mislink,9.667719779120162,0.28541115
4113,0,reject,not-round;elongated,11.492960368505583,0.285234215
3037,0,reject,not-round;elongated,11.750362313088925,0.2846731249999999
9010,0,reject,not-round;elongated,9.342333411872085,0.2841845349999999
