frame,dx,dy
0,0.0,0.0
1,0.09130859375,-0.18243408203125
2,-0.0821533203125,-0.1134033203125
3,-0.003875732421875,-0.04644012451171875
4,0.1538238525390625,-0.05690765380859375
5,-0.1427764892578125,-0.14586639404296875
6,0.003448486328125,-0.13243865966796875
7,0.1650390625,0.08289337158203125
8,0.321136474609375,0.07776641845703125
9,0.3398551940917969,0.15880584716796875
10,0.06794357299804688,0.17498016357421875
11,0.2710075378417969,0.11815643310546875
12,0.21921920776367188,0.01393890380859375
13,-0.051532745361328125,0.01076507568359375
14,-0.17052078247070312,-0.03455352783203125
15,-0.025806427001953125,-0.27283477783203125
16,0.052989959716796875,-0.39795684814453125
17,0.048595428466796875,-0.41968536376953125
18,-0.019397735595703125,-0.5308914184570312
19,-0.14143753051757812,-0.40351104736328125
20,0.016338348388671875,-0.5633010864257812
21,-0.2781562805175781,-0.5280227661132812
22,-0.11305618286132812,-0.19470977783203125
23,0.061992645263671875,-0.1856842041015625
24,0.14121627807617188,-0.18511962890625
25,0.07246017456054688,-0.1002197265625
26,0.13953781127929688,-0.25030517578125
27,0.12818527221679688,0.10137939453125
28,0.07789230346679688,-0.01593017578125
29,0.19892501831054688,-0.248291015625
30,0.2712516784667969,0.0020751953125
31,0.13299179077148438,-0.22043609619140625
32,-0.023593902587890625,-0.22438812255859375
33,0.033870697021484375,-0.19744110107421875
34,0.19353866577148438,-0.03524017333984375
35,0.13750839233398438,-0.07785797119140625
36,-0.060001373291015625,0.01036834716796875
37,0.051509857177734375,0.05529022216796875
38,0.3006553649902344,-0.01850128173828125
39,0.08275985717773438,-0.02396392822265625
40,0.14632034301757812,-0.03800201416015625
41,0.14082717895507812,0.03847503662109375
42,0.17087173461914062,0.13649749755859375
43,0.032444000244140625,-0.16019439697265625
44,0.17901992797851562,-0.30820465087890625
45,0.16934585571289062,-0.46338653564453125
46,0.20730972290039062,-0.46387481689453125
47,0.16568374633789062,-0.35935211181640625
48,0.058628082275390625,-0.49228668212890625
49,0.014957427978515625,-0.45008087158203125
50,-0.19970321655273438,-0.29383087158203125
51,-0.3333702087402344,-0.16452789306640625
52,-0.2681083679199219,-0.16092681884765625
53,-0.3748435974121094,0.06978225708007812
54,-0.16554641723632812,0.21602249145507812
55,-0.08698272705078125,0.4930763244628906
56,-0.10828399658203125,0.13467788696289062
57,-0.04117584228515625,0.17969131469726562
58,0.08602142333984375,0.11767959594726562
59,0.07720184326171875,0.14114761352539062
60,-0.04425811767578125,0.08238983154296875
61,0.08071136474609375,-0.007049560546875
62,0.14699554443359375,0.095001220703125
63,-0.23984527587890625,0.037689208984375
64,-0.13401031494140625,-0.167633056640625
65,0.13793182373046875,-0.267578125
66,0.08031463623046875,-0.38421630859375
67,0.11112213134765625,-0.434326171875
68,0.24747467041015625,-0.631591796875
69,0.47315216064453125,-0.770599365234375
70,0.45713043212890625,-0.756805419921875
71,0.46604156494140625,-0.952972412109375
72,0.37152862548828125,-1.0919570922851562
73,0.27582550048828125,-1.1794204711914062
74,0.15824508666992188,-1.0348587036132812
75,0.3431816101074219,-0.9558486938476562
76,0.5183830261230469,-0.8310775756835938
77,0.5981559753417969,-0.643035888671875
78,0.5295524597167969,-0.472412109375
79,0.3262138366699219,-0.539306640625
80,0.4935111999511719,-0.60400390625
81,0.6923637390136719,-0.7979736328125
82,0.5864677429199219,-0.98236083984375
83,0.6481895446777344,-0.956573486328125
84,0.7687034606933594,-0.894134521484375
85,0.7769126892089844,-1.055206298828125
86,0.7927818298339844,-0.987823486328125
87,0.9087486267089844,-0.914642333984375
88,0.8011436462402344,-1.2027549743652344
89,0.9124259948730469,-1.3355369567871094
90,0.9988670349121094,-1.4217033386230469
91,0.9134178161621094,-1.3761711120605469
92,0.8515892028808594,-1.3383293151855469
93,0.8771629333496094,-1.4937248229980469
94,0.8160667419433594,-1.2838859558105469
95,0.7211875915527344,-1.3802604675292969
96,0.7617149353027344,-1.4232292175292969
97,0.6367759704589844,-1.4565849304199219
98,0.5459861755371094,-1.6663780212402344
99,0.8269920349121094,-1.5933189392089844
100,0.7624168395996094,-1.3983116149902344
101,1.2087173461914062,-1.3643760681152344
102,1.3792495727539062,-1.3179893493652344
103,1.3325881958007812,-1.3862876892089844
104,1.5487594604492188,-1.3177146911621094
105,1.8548507690429688,-1.4526023864746094
106,1.9397811889648438,-1.5555686950683594
107,1.9013290405273438,-1.4612693786621094
108,2.1162948608398438,-1.3680992126464844
109,2.2838973999023438,-1.1925926208496094
110,2.3905868530273438,-1.0282249450683594
111,2.4547958374023438,-0.9803123474121094
112,2.6498641967773438,-0.8596000671386719
113,2.5160446166992188,-0.8640975952148438
114,2.6356735229492188,-0.9484024047851562
115,2.7784347534179688,-0.8839492797851562
116,2.7610702514648438,-0.8683242797851562
117,2.6662216186523438,-1.1109390258789062
118,2.7309188842773438,-0.9869155883789062
119,3.078887939453125,-1.0382461547851562
120,2.958770751953125,-1.2563247680664062
121,2.86273193359375,-1.2737808227539062
122,2.7226181030273438,-1.7662429809570312
123,2.6535873413085938,-1.957855224609375
