particle,n_frames,R_px_med,R_cv,resid_med,ring_cv_med,ecc_med,n_cores_med,frac_multicore,inlier_med,n_shape,x_med,y_med,sym_med,polarity,rigid_partner,rigid_sep_cv,rigid_corr,med_step,max_step,mislink,reason,proposed
13,1675,16.317802532307432,0.02765638722982802,0.020195001737422894,0.08912657604108332,0.2859405378448935,1.0,0.0,0.7395833333333333,80,732.1537475585938,291.79168701171875,48.98744,1,6989,0.014316769036828493,0.7174572637284468,0.5099094176777789,2.293573691187092,False,rigid-doublet,reject
9,1675,11.602800026458123,0.0810860460338581,0.024166391804143893,0.08835795831100873,0.3097264351971527,1.0,0.025,0.875,80,620.5484619140625,70.21409606933594,48.496216,1,2376,0.054091606779522225,0.7941274997103294,0.9513610139306695,3.515492978406946,False,rigid-doublet,reject
5552,796,23.1075844903676,0.049035689293158796,0.019104073637013358,0.20100863611268308,0.36510518343709586,1.0,0.05263157894736842,0.6979166666666667,38,1576.4703979492188,632.6597900390625,35.9782915,1,-1,,,0.5643302676627472,5.393202623376505,True,not-round;mislink,reject
7891,70,10.560024183219644,0.06764076202118524,0.142727232967586,0.14382829854440538,0.5216794604175735,1.0,0.0,1.0,3,1624.8843383789062,269.3231506347656,30.6631955,1,-1,,,1.4088741838512526,3.3564390297101987,False,not-round;elongated,reject
2248,209,22.658512934122196,0.060582056593669116,0.018690522041352783,0.13918170930318546,0.353895427064866,1.0,0.25,0.7708333333333334,8,1576.0321044921875,620.6340942382812,29.853676,1,-1,,,0.6440045335097181,7.688016880073214,True,not-round;mislink,reject
14,1675,9.44738605996551,0.08582795173073338,0.017312646559984123,0.048526034764289336,0.24442906337706638,1.0,0.0125,0.8333333333333334,80,709.6631469726562,696.7463989257812,26.498209,1,2327,0.02683381660930282,0.7750584992982023,1.1430628225204682,4.0743571778642895,False,rigid-doublet,reject
7272,517,15.891808593565171,0.13332343475129657,0.06451631509184555,0.243075846743101,0.5018584680443879,1.0,0.24,0.875,25,703.8759765625,306.7686462402344,19.317802,1,-1,,,0.5121633669437032,4.1515894992728954,True,not-round;elongated;mislink,reject
23,553,22.38632160573723,0.07350918344602,0.02267536742691625,0.2620087255245872,0.42553287778598836,1.0,0.1111111111111111,0.75,27,513.2940063476562,1041.86865234375,17.05562,1,-1,,,0.6281558349388053,5.082515051388349,True,not-round;mislink,reject
30,1675,12.497544518864105,0.07720286090714489,0.033654339243261416,0.18915886715645158,0.3723419501197794,1.0,0.1125,0.7083333333333334,80,735.3455200195312,1006.025390625,15.119351,1,25,0.033284747055212956,0.7000825857078953,0.7258600092010886,3.420102450724883,False,rigid-doublet;not-round,reject
20,1675,13.853364567500776,0.27144863065095975,0.0546953905981533,0.08560562714176356,0.3409067312090788,1.0,0.3125,0.9375,80,602.6063842773438,525.8636474609375,12.587758,-1,-1,,,1.538135021191923,5.121404280513008,False,two-cores;defocus,reject
